epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,80.9565,2.23991,1.58808,2.01922,0.54617,0.42561,0.39559,0.20544,3.83025,4.10528,3.165,0.00183764,0.00183764,0.00183764
43,82.7164,2.26039,1.66107,2.0364,0.58203,0.38062,0.37835,0.18945,3.9298,4.38745,3.22098,0.00183368,0.00183368,0.00183368
44,84.5059,2.19017,1.56816,2.02236,0.51643,0.41869,0.39375,0.18765,3.98304,4.13948,3.26121,0.00182972,0.00182972,0.00182972
45,86.2517,2.19502,1.61502,2.01452,0.5014,0.41755,0.35516,0.16799,4.13616,4.20462,3.38912,0.00182576,0.00182576,0.00182576
46,88.0247,2.22443,1.60452,2.03269,0.51877,0.39446,0.37451,0.17777,4.11962,4.29745,3.34593,0.0018218,0.0018218,0.0018218
47,89.7727,2.19546,1.57676,1.99553,0.49441,0.3737,0.3624,0.17571,4.01428,4.51237,3.31342,0.00181784,0.00181784,0.00181784
48,91.5344,2.18393,1.56714,1.98746,0.56519,0.37716,0.37876,0.17538,4.01362,4.31554,3.36763,0.00181388,0.00181388,0.00181388
49,93.2966,2.18215,1.54286,2.00873,0.47353,0.41522,0.36992,0.17216,4.03449,4.17219,3.38879,0.00180992,0.00180992,0.00180992
50,95.093,2.10157,1.46529,1.9764,0.50936,0.41522,0.38249,0.17074,4.05255,4.15269,3.38024,0.00180596,0.00180596,0.00180596
51,96.9155,2.18266,1.56905,2.01749,0.45488,0.35986,0.34527,0.15463,4.17881,4.55406,3.48616,0.001802,0.001802,0.001802
52,98.6734,2.21427,1.59912,2.01011,0.41136,0.43599,0.34446,0.14338,4.13732,4.09499,3.50059,0.00179804,0.00179804,0.00179804
53,100.436,2.12775,1.52232,2.02144,0.41302,0.46021,0.35169,0.14657,4.175,4.24155,3.52928,0.00179408,0.00179408,0.00179408
54,102.228,2.2407,1.57378,2.02244,0.50012,0.42907,0.37999,0.16507,4.15527,4.06707,3.50559,0.00179012,0.00179012,0.00179012
55,104.005,2.1454,1.53159,2.01497,0.48434,0.44291,0.35534,0.16022,4.03398,4.01648,3.40808,0.00178616,0.00178616,0.00178616
56,105.82,2.22878,1.54364,2.0087,0.45267,0.40352,0.32153,0.15032,4.13935,4.24906,3.34546,0.0017822,0.0017822,0.0017822
57,107.565,2.12383,1.47069,2.00079,0.55356,0.39044,0.35691,0.17142,4.15101,4.12835,3.37824,0.00177824,0.00177824,0.00177824
58,109.308,2.13665,1.54858,1.99173,0.47681,0.43253,0.35603,0.16286,4.01907,3.87125,3.30626,0.00177428,0.00177428,0.00177428
59,111.168,2.13857,1.47438,1.9909,0.45102,0.46713,0.34535,0.15348,4.03154,4.07859,3.35198,0.00177032,0.00177032,0.00177032
60,112.874,2.11945,1.47766,2.00533,0.49151,0.33447,0.30348,0.13666,4.13018,4.38357,3.34325,0.00176636,0.00176636,0.00176636
61,114.621,2.14095,1.51381,1.97972,0.46874,0.36637,0.31519,0.14588,4.0143,4.21944,3.33039,0.0017624,0.0017624,0.0017624
62,116.46,2.1889,1.45811,1.98459,0.49545,0.38754,0.34638,0.14609,4.18095,4.22593,3.42054,0.00175844,0.00175844,0.00175844
63,118.344,2.20245,1.51361,2.00913,0.56264,0.42215,0.38696,0.17108,4.10352,3.92429,3.47596,0.00175448,0.00175448,0.00175448
64,120.387,2.10968,1.47289,1.99637,0.56989,0.38062,0.37547,0.14358,4.41735,4.31053,3.6332,0.00175052,0.00175052,0.00175052
65,122.166,2.10128,1.43352,1.96939,0.46116,0.42644,0.35683,0.15767,4.21494,4.07422,3.41049,0.00174656,0.00174656,0.00174656
66,123.946,2.07942,1.4604,1.98682,0.46687,0.38786,0.32199,0.13348,4.24144,4.58338,3.46367,0.0017426,0.0017426,0.0017426
67,125.788,2.06764,1.43377,1.96198,0.42046,0.39792,0.29974,0.13625,4.14095,4.70226,3.41978,0.00173864,0.00173864,0.00173864
68,127.597,2.16277,1.50838,1.98119,0.43055,0.32964,0.24335,0.10844,4.32982,5.45027,3.51695,0.00173468,0.00173468,0.00173468
69,129.332,2.2146,1.45465,1.97497,0.41673,0.391,0.29144,0.1291,4.20898,4.72274,3.38822,0.00173072,0.00173072,0.00173072
70,131.056,2.00212,1.39125,1.96771,0.4943,0.40484,0.34968,0.15221,4.14552,4.25649,3.4137,0.00172676,0.00172676,0.00172676
