                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.3623,                 1.1775,                 1.3566,                 1.5883,                 1.4609,                 1.3473,                0.45529,                0.41648,                0.34266,                0.14852,                 1.8016,                 1.8254,                 1.7343,                 1.9338,                 2.1586,                 1.6909,               0.001806,               0.001806,               0.001806
                     52,                 1.3711,                 1.1937,                  1.334,                 1.6203,                  1.479,                 1.3019,                0.42394,                0.38408,                0.31581,                  0.125,                 2.0333,                 1.8333,                 1.9894,                 2.0618,                 2.2574,                 1.7949,               0.001802,               0.001802,               0.001802
                     53,                 1.3611,                 1.1863,                 1.3567,                 1.5737,                 1.4908,                 1.3322,                0.43462,                0.39446,                0.32197,                0.14564,                 1.8651,                 1.7336,                 1.8438,                 1.9974,                 2.0758,                 1.7361,               0.001798,               0.001798,               0.001798
                     54,                 1.3376,                 1.2145,                 1.3667,                 1.5451,                 1.4999,                 1.3533,                0.43098,                 0.4083,                0.33403,                0.15033,                 1.7478,                 1.7353,                 1.7493,                 1.8975,                 1.9881,                 1.6729,              0.0017941,              0.0017941,              0.0017941
                     55,                 1.3475,                 1.1967,                 1.3455,                 1.5811,                 1.4715,                 1.3257,                0.47337,                0.41677,                0.37235,                0.16914,                 1.7212,                 1.6489,                 1.7186,                 1.9444,                 2.0555,                 1.6711,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.3426,                 1.2242,                 1.3371,                 1.6101,                  1.485,                 1.3398,                0.43355,                0.45552,                0.37409,                0.15615,                 1.8626,                  1.896,                 1.7962,                 1.9739,                 2.1997,                 1.6811,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.2636,                 1.1422,                  1.306,                 1.5037,                 1.4637,                  1.294,                0.47359,                0.41869,                0.37645,                 0.1684,                 1.7784,                 1.7004,                 1.7897,                 1.9621,                 2.0189,                 1.6889,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.3229,                 1.1485,                 1.3285,                 1.5327,                 1.4419,                 1.3241,                0.43703,                0.45329,                0.35097,                0.16327,                 1.8696,                 2.0619,                 1.7982,                 2.0068,                 2.4784,                 1.6746,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.3195,                 1.1711,                 1.3461,                 1.5531,                   1.47,                 1.3296,                0.52932,                0.43253,                0.38161,                0.18249,                 1.7397,                 1.5605,                 1.7199,                 1.8889,                 1.8817,                 1.6374,              0.0017743,              0.0017743,              0.0017743
                     60,                 1.2676,                 1.0924,                 1.2911,                 1.4821,                 1.3786,                 1.2802,                0.45603,                0.43599,                0.38055,                0.17715,                 1.8125,                 1.6913,                 1.7495,                    1.9,                 1.9554,                  1.631,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.3107,                 1.0715,                 1.3313,                 1.5642,                 1.3407,                 1.3307,                0.47312,                0.42215,                0.35054,                0.17203,                 1.8315,                 1.6627,                 1.7866,                 1.9657,                 1.9522,                 1.7093,              0.0017664,              0.0017664,              0.0017664
                     62,                 1.2111,                 1.0671,                  1.276,                 1.4601,                 1.3241,                 1.2812,                0.45688,                0.40168,                0.35868,                0.16462,                   1.86,                 1.6131,                 1.8539,                 2.0004,                 2.0367,                 1.6889,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.2602,                 1.1137,                 1.2949,                 1.5111,                 1.4226,                 1.2878,                0.45303,                0.47751,                 0.3907,                0.17076,                 1.7736,                 1.7929,                 1.7518,                   1.91,                  2.051,                 1.6649,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.2263,                 1.0617,                 1.2609,                 1.4576,                 1.3352,                 1.2546,                0.56463,                  0.391,                0.38656,                0.16715,                 1.8424,                 1.5834,                  1.813,                 2.0241,                 1.9359,                 1.7148,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.2279,                  1.032,                  1.263,                 1.4554,                 1.3117,                 1.2634,                0.45519,                0.41522,                0.36419,                0.15426,                 1.8338,                 1.7089,                 1.8176,                 1.9496,                  2.061,                 1.6999,              0.0017505,              0.0017505,              0.0017505
                     66,                 1.2235,                0.99981,                 1.2415,                 1.4628,                 1.2405,                 1.2413,                0.43371,                0.47059,                0.37885,                0.17735,                 1.7638,                 1.6266,                 1.7598,                 1.9295,                 1.9332,                 1.6494,              0.0017466,              0.0017466,              0.0017466
                     67,                 1.2381,                 1.0521,                 1.2767,                 1.4902,                  1.298,                 1.2762,                0.46581,                0.38018,                0.33928,                0.14894,                 1.8804,                 1.7339,                 1.8116,                  2.063,                  2.119,                 1.7438,              0.0017426,              0.0017426,              0.0017426
                     68,                 1.1669,                0.98697,                 1.2282,                 1.4519,                 1.2492,                 1.2364,                 0.4277,                0.43945,                0.34603,                0.15388,                 1.9703,                 1.6859,                 1.9328,                 2.0243,                 2.0073,                 1.7741,              0.0017386,              0.0017386,              0.0017386
                     69,                 1.2345,                 1.0315,                 1.2591,                 1.4882,                 1.3434,                 1.2635,                 0.4218,                0.47405,                0.36608,                0.16415,                 1.8814,                 1.8267,                 1.8335,                  1.977,                 2.2185,                 1.7073,              0.0017347,              0.0017347,              0.0017347
                     70,                 1.1897,                0.99619,                 1.2266,                 1.4381,                 1.2568,                 1.2274,                 0.4319,                0.45329,                0.38548,                0.18859,                 1.7508,                 1.6653,                 1.7304,                 1.8335,                 1.9849,                 1.6055,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.1859,                 1.0334,                 1.2529,                 1.4154,                 1.2735,                 1.2563,                0.44177,                0.44291,                 0.3658,                0.15715,                 1.8346,                 1.7051,                 1.8302,                 1.9766,                 2.0557,                 1.7139,              0.0017268,              0.0017268,              0.0017268
                     72,                  1.195,                0.99466,                 1.2368,                 1.4228,                 1.2559,                 1.2306,                0.39197,                0.44291,                0.31187,                0.13939,                 1.8225,                 1.8868,                 1.7987,                 1.9264,                 2.2681,                 1.6347,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.1937,                 1.0137,                 1.2449,                 1.4135,                 1.2622,                 1.2515,                0.42558,                0.44983,                0.36251,                0.17369,                 1.7671,                 1.7129,                 1.7434,                 1.9142,                 2.0653,                 1.6296,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.1764,                 1.0251,                 1.2273,                 1.4466,                 1.2957,                 1.2291,                0.45277,                0.39509,                0.34064,                0.16708,                 1.8017,                 1.7181,                 1.8106,                 1.9303,                 2.0989,                 1.6698,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.1557,                 0.9823,                 1.2416,                 1.4031,                 1.2118,                 1.2533,                0.51386,                0.43599,                 0.4187,                0.18953,                 1.8015,                 1.5764,                 1.8461,                 1.9967,                 1.9286,                 1.7589,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.1595,                0.98864,                 1.2325,                 1.3941,                 1.2171,                 1.2399,                0.42747,                0.42907,                0.36477,                0.15783,                 1.8985,                  1.692,                 1.8391,                 2.0173,                 2.0565,                  1.762,               0.001707,               0.001707,               0.001707
                     77,                   1.17,                0.97877,                 1.2189,                 1.4699,                 1.2135,                 1.2491,                0.50911,                0.46713,                0.40903,                0.19027,                 1.7775,                 1.6684,                  1.778,                  1.932,                 1.9122,                 1.6865,               0.001703,               0.001703,               0.001703
                     78,                 1.1851,                0.97362,                 1.2277,                 1.4392,                 1.2105,                 1.2336,                0.48265,                0.43945,                0.39495,                0.17914,                  1.846,                 1.5533,                 1.8718,                 1.9634,                 1.9494,                 1.7703,               0.001699,               0.001699,               0.001699
                     79,                 1.0921,                0.90081,                 1.1596,                 1.3327,                 1.1634,                 1.1763,                0.50577,                0.48097,                0.43943,                0.21267,                 1.7493,                 1.6543,                 1.7863,                 1.9044,                 1.9444,                 1.6641,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.1167,                0.91257,                 1.1896,                   1.36,                 1.1205,                 1.1995,                0.49437,                0.44291,                0.40811,                0.19568,                 1.7919,                 1.6709,                 1.7828,                  1.894,                 2.0672,                 1.6373,              0.0016911,              0.0016911,              0.0016911
                     81,                 1.1658,                0.95158,                 1.2324,                 1.4667,                 1.2127,                 1.2405,                0.53731,                0.44983,                0.41583,                0.18557,                 1.8364,                 1.6116,                 1.8622,                 1.9891,                 1.9032,                 1.7458,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.1715,                0.92844,                 1.2388,                 1.4517,                 1.1235,                 1.2578,                0.49711,                0.44983,                0.38922,                0.18506,                  1.801,                 1.6587,                 1.8595,                 1.9602,                 1.8914,                 1.7608,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.1582,                0.94934,                 1.2232,                  1.401,                 1.1774,                  1.238,                0.50434,                0.40138,                0.36168,                0.16665,                 1.9004,                 1.5984,                 1.9084,                  2.008,                 1.9967,                 1.7867,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.1567,                0.92802,                 1.2063,                 1.4453,                 1.1393,                 1.2303,                0.49687,                0.41869,                0.38516,                0.17103,                 1.9439,                 1.5875,                 1.9242,                 1.9929,                 2.0166,                 1.7528,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.1318,                0.89966,                 1.2052,                 1.3683,                 1.1513,                 1.2158,                 0.5093,                0.46713,                0.42832,                0.20841,                 1.8633,                 1.5032,                 1.9049,                 1.9772,                 1.7445,                 1.7595,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.0968,                0.88378,                 1.1674,                 1.3557,                  1.131,                 1.1953,                0.53937,                0.44637,                0.42197,                0.20391,                  1.823,                 1.6325,                 1.8345,                 1.9277,                 2.0284,                 1.6783,              0.0016674,              0.0016674,              0.0016674
                     87,                  1.051,                0.84454,                 1.1512,                 1.3117,                 1.0295,                 1.1806,                0.53187,                0.50865,                0.39896,                0.17861,                 1.8173,                 1.5335,                 1.8694,                 2.0282,                 1.8975,                 1.7418,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.0502,                0.80673,                 1.1509,                 1.3168,                 1.0269,                 1.1755,                0.50353,                 0.4083,                0.37125,                0.16895,                 1.8856,                 1.6843,                 1.9245,                 2.0245,                 1.9786,                 1.7854,              0.0016594,              0.0016594,              0.0016594
                     89,                 1.0572,                0.82846,                 1.1389,                 1.3621,                 1.0428,                 1.1699,                0.45867,                0.46021,                0.37153,                0.16502,                 1.8037,                 1.5746,                 1.8398,                 1.9823,                 1.9183,                  1.728,              0.0016555,              0.0016555,              0.0016555
                     90,                  1.004,                0.79515,                 1.1109,                 1.2595,                0.98471,                 1.1383,                0.55871,                0.46713,                0.41323,                0.19685,                 1.7792,                 1.5513,                 1.8203,                 1.9481,                 1.9201,                 1.6801,              0.0016515,              0.0016515,              0.0016515
                     91,                  1.176,                0.96913,                 1.2135,                 1.4066,                 1.1655,                 1.2102,                0.45262,                0.40138,                0.34105,                0.15191,                 1.8153,                 1.7092,                 1.8438,                 1.9424,                 2.1214,                 1.6806,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.0253,                0.82728,                  1.162,                 1.2688,                 1.0131,                 1.1883,                0.46121,                0.41869,                0.35259,                0.15756,                 1.8668,                 1.6234,                  1.917,                 2.0217,                 2.0603,                  1.752,              0.0016436,              0.0016436,              0.0016436
                     93,                  1.007,                0.80919,                 1.1379,                 1.2782,                 1.0198,                 1.1667,                0.44646,                0.45675,                0.38312,                0.17581,                 1.8125,                 1.6628,                 1.8918,                  1.977,                 1.9405,                 1.7608,              0.0016396,              0.0016396,              0.0016396
                     94,                0.96633,                0.77302,                 1.0959,                 1.2245,                0.93193,                 1.1356,                0.40288,                0.44983,                0.37312,                0.16228,                 1.8714,                 1.7049,                 1.9341,                 2.0136,                 1.9552,                 1.7972,              0.0016357,              0.0016357,              0.0016357
