                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.1998,                 2.3657,                 1.9162,                 2.2606,                 2.7848,                 1.7662,                0.15912,                0.09689,                0.06613,                0.02647,                0.06859,                 38.826,                0.06139,                0.07052,                 8.7482,                0.05817,              0.0096832,              0.0096832,              0.0096832
                     35,                 2.1659,                 2.3432,                 1.8471,                 2.1711,                 2.7343,                  1.699,                0.11384,                0.08997,                0.06039,                0.02684,                  0.071,                 69.243,                0.06368,                 0.0696,                 16.865,                0.05747,              0.0096733,              0.0096733,              0.0096733
                     36,                  2.142,                 2.2801,                 1.8418,                 2.1439,                 2.7155,                 1.7481,                0.16391,                0.16609,                0.09357,                0.03443,                0.06947,                 19.655,                 0.0634,                0.06816,                 5.8175,                0.05798,              0.0096634,              0.0096634,              0.0096634
                     37,                 2.1007,                 2.2349,                 1.8237,                 2.1582,                 2.6722,                  1.723,                 0.1062,                0.10381,                0.05601,                0.02299,                0.07066,                 31.125,                0.06385,                0.07123,                 7.9603,                0.05986,              0.0096535,              0.0096535,              0.0096535
                     38,                 2.0354,                  2.397,                 1.7842,                 2.0604,                 2.6785,                 1.6738,                0.26657,                0.17647,                0.14055,                0.05379,                0.06691,                 4.5111,                0.06063,                 0.0698,                0.84625,                0.05768,              0.0096436,              0.0096436,              0.0096436
                     39,                 2.1037,                 2.3738,                 1.8544,                 2.1319,                 2.7393,                 1.6861,                0.21472,                0.13495,                0.11213,                0.04326,                0.06674,                 12.524,                0.06145,                0.06815,                  2.987,                0.05619,              0.0096337,              0.0096337,              0.0096337
                     40,                 2.1069,                 2.2279,                 1.8363,                  2.102,                 2.6905,                 1.6947,                0.19169,                0.21089,                0.10093,                0.04143,                0.06594,                  21.06,                0.06014,                0.06874,                 3.8745,                0.05673,              0.0096238,              0.0096238,              0.0096238
                     41,                 2.0774,                 2.2708,                 1.7693,                 2.1138,                  2.636,                 1.6699,                 0.1835,                0.17647,                0.09385,                0.03863,                0.07117,                 38.726,                0.06473,                0.06943,                 10.048,                0.05797,              0.0096139,              0.0096139,              0.0096139
                     42,                  2.142,                 2.4704,                 1.8354,                  2.105,                 2.7551,                 1.6845,                0.23476,                0.14533,                0.11665,                0.04786,                0.06508,                 54.335,                 0.0607,                0.06738,                 12.857,                0.05706,               0.009604,               0.009604,               0.009604
                     43,                 1.9669,                 2.2099,                 1.7529,                 2.0257,                 2.6274,                 1.6421,                0.16595,                0.14533,                0.08776,                0.03911,                0.06684,                 96.217,                0.06077,                0.06526,                 24.708,                0.05554,              0.0095941,              0.0095941,              0.0095941
                     44,                  2.046,                 2.1268,                 1.7518,                 2.1524,                 2.5665,                 1.6572,                0.25473,                0.20415,                0.15095,                0.06154,                0.06611,                 6.7025,                0.05909,                0.06785,                 1.3128,                0.05431,              0.0095842,              0.0095842,              0.0095842
                     45,                 2.0825,                 2.1725,                 1.8318,                 2.0772,                 2.6433,                 1.7109,                0.29435,                0.25952,                 0.1798,                 0.0666,                0.06978,                 3.9804,                0.06146,                0.07108,                0.96491,                0.05723,              0.0095743,              0.0095743,              0.0095743
                     46,                 2.1174,                 2.2732,                 1.8357,                  2.104,                 2.6744,                 1.7217,                0.14615,                0.13841,                0.06367,                0.02723,                0.06677,                 76.211,                0.06005,                 0.0696,                 19.001,                0.05911,              0.0095644,              0.0095644,              0.0095644
                     47,                 2.0334,                 2.1908,                  1.738,                 2.1178,                 2.5558,                 1.6701,                0.23412,                0.23183,                0.13278,                  0.053,                0.06813,                 1.2228,                0.06164,                0.06986,                 0.3534,                 0.0576,              0.0095545,              0.0095545,              0.0095545
                     48,                  2.036,                 2.0914,                 1.8007,                 2.0803,                 2.5058,                 1.7144,                 0.2316,                0.21799,                0.11813,                0.04864,                0.06555,                  30.68,                0.06052,                0.06666,                 5.9423,                 0.0556,              0.0095446,              0.0095446,              0.0095446
                     49,                 2.0644,                 2.1956,                 1.7821,                 2.1119,                 2.5701,                 1.6615,                0.16789,                0.21107,                0.10281,                0.04029,                0.06313,                 37.894,                0.05765,                0.06586,                 10.093,                 0.0543,              0.0095347,              0.0095347,              0.0095347
                     50,                 1.9297,                  2.234,                 1.6922,                  1.999,                 2.5195,                 1.5989,                0.22106,                0.21014,                0.10084,                0.04296,                0.06667,                 45.242,                0.05934,                0.06785,                 12.914,                0.05616,              0.0095248,              0.0095248,              0.0095248
                     51,                  2.048,                 2.1489,                 1.7697,                 2.0938,                 2.5857,                 1.6616,                0.20044,                0.24115,                0.11875,                0.04894,                0.06569,                 11.425,                0.06025,                0.06822,                 2.6252,                0.05515,              0.0095149,              0.0095149,              0.0095149
                     52,                 1.9689,                 2.0812,                 1.7131,                   2.04,                 2.4808,                 1.5984,                 0.2555,                0.20069,                0.15505,                 0.0653,                0.06456,                 7.7581,                0.05868,                0.06587,                 2.0412,                0.05528,               0.009505,               0.009505,               0.009505
                     53,                 1.9966,                 2.3516,                 1.7449,                 2.0403,                 2.5758,                 1.6435,                 0.2511,                0.23183,                0.16178,                0.06776,                0.06438,                 3.5925,                0.05965,                0.06721,                 1.2019,                0.05661,              0.0094951,              0.0094951,              0.0094951
                     54,                   1.97,                 2.0192,                 1.7098,                 2.0488,                 2.4872,                 1.6192,                0.28666,                0.24221,                0.18864,                0.07885,                0.06472,                 29.816,                0.05931,                0.06444,                 6.3106,                0.05416,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.9582,                 2.1027,                 1.7133,                 2.0009,                  2.494,                 1.6121,                 0.1413,                0.22145,                0.08616,                0.03632,                0.06373,                 38.115,                0.05768,                 0.0667,                 7.4488,                 0.0546,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.9844,                 2.0302,                 1.7834,                 2.0403,                 2.4569,                 1.6539,                0.29607,                0.20666,                0.16256,                0.06082,                 0.0644,                 26.676,                0.05845,                0.06581,                 5.9322,                0.05475,              0.0094654,              0.0094654,              0.0094654
                     57,                 2.0396,                 2.0872,                 1.7653,                 2.0996,                  2.564,                 1.6432,                0.33039,                0.26298,                0.19257,                0.07594,                0.06527,                 5.6795,                0.05983,                0.06701,                 1.7014,                0.05535,              0.0094555,              0.0094555,              0.0094555
                     58,                 2.0021,                 2.3013,                 1.7293,                  2.046,                 2.6261,                 1.6034,                0.19227,                0.16263,                0.10071,                 0.0473,                0.06557,                 33.654,                0.05922,                0.06688,                 8.6356,                0.05384,              0.0094456,              0.0094456,              0.0094456
                     59,                  1.924,                 1.9725,                 1.7209,                 1.9709,                 2.4783,                 1.5981,                0.30062,                0.25952,                0.20434,                0.08287,                0.06476,                 2.6013,                0.05858,                0.06695,                 1.2566,                0.05429,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.9718,                 2.0203,                 1.7174,                 2.0876,                 2.4541,                 1.6401,                0.30428,                0.31834,                0.21245,                0.08508,                0.06492,                 3.2104,                0.05934,                0.06845,                 0.8302,                0.05525,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.9441,                 2.0104,                 1.7439,                      2,                 2.4356,                 1.6542,                0.31651,                0.28028,                0.20682,                0.08354,                0.06529,                 1.9884,                  0.058,                0.06935,                0.45905,                0.05567,              0.0094159,              0.0094159,              0.0094159
                     62,                 1.9062,                 2.0363,                 1.6908,                 1.9707,                 2.4243,                 1.5753,                0.24372,                0.24567,                0.14208,                0.05911,                0.06422,                 24.936,                0.05871,                0.06532,                 5.7417,                0.05448,               0.009406,               0.009406,               0.009406
                     63,                 1.8818,                 1.9971,                 1.6999,                 1.9264,                 2.3476,                 1.5642,                0.31267,                0.28374,                0.20961,                0.08367,                0.06296,                 4.9313,                0.05855,                0.06743,                 1.3381,                0.05443,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.9096,                 2.0875,                 1.6655,                 1.9457,                 2.4209,                 1.5584,                0.29557,                0.27586,                 0.2009,                0.08824,                0.06316,                 1.2685,                0.05809,                0.06463,                0.44471,                0.05376,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.7761,                 2.0184,                 1.6299,                 1.8767,                 2.3598,                 1.5518,                0.22954,                0.28658,                0.15705,                0.06685,                0.06243,                 17.944,                0.05825,                0.06522,                 4.7606,                0.05408,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.8997,                 1.9595,                 1.7239,                 1.9514,                 2.4129,                 1.6202,                0.27137,                0.18685,                0.13228,                0.05617,                0.06459,                 32.579,                0.05978,                 0.0675,                 8.0435,                0.05559,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.8956,                  2.002,                 1.7123,                 2.0044,                 2.4469,                 1.6102,                0.30354,                0.24913,                0.18837,                0.07896,                0.06284,                 18.486,                0.05792,                0.06712,                  4.006,                0.05564,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.8121,                 1.9571,                 1.6703,                 1.9087,                 2.3586,                 1.5776,                0.25378,                0.22145,                 0.1486,                0.06873,                0.06231,                 30.298,                0.05749,                0.06602,                  6.005,                0.05449,              0.0093466,              0.0093466,              0.0093466
                     69,                  1.798,                 1.9621,                  1.623,                 1.8418,                 2.3679,                 1.5358,                0.28547,                0.29758,                 0.2063,                0.09216,                0.06216,                 7.4025,                0.05719,                0.06467,                 2.0688,                0.05321,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.7991,                 1.9313,                 1.5894,                 1.8934,                 2.2526,                 1.5186,                0.21588,                0.19377,                0.11121,                0.05421,                0.06218,                 28.025,                0.05716,                0.06355,                 6.9197,                0.05313,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.9595,                 2.1025,                 1.6761,                 2.0221,                 2.3925,                 1.5714,                0.25889,                0.27336,                0.20256,                0.09051,                0.06273,                 11.723,                 0.0575,                0.06506,                 2.6769,                0.05332,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.9072,                 1.9349,                 1.6784,                 1.9611,                  2.368,                 1.5673,                 0.3487,                0.30104,                0.22542,                0.08906,                0.06164,                 15.196,                0.05665,                0.06478,                 3.7938,                0.05309,               0.009307,               0.009307,               0.009307
                     73,                 1.8136,                 1.8959,                 1.6313,                 1.9056,                 2.2774,                 1.5518,                 0.3318,                0.30069,                0.24988,                0.10437,                0.06203,                 6.3547,                0.05672,                0.06473,                  2.485,                0.05241,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.8603,                 2.0638,                 1.6426,                 1.9384,                 2.3208,                 1.5511,                0.33469,                0.29066,                0.23278,                0.10367,                0.06163,                 3.4555,                0.05643,                0.06293,                 1.0348,                0.05258,              0.0092872,              0.0092872,              0.0092872
                     75,                 1.8368,                 2.0051,                  1.626,                 1.9262,                 2.3814,                 1.5504,                0.20586,                0.22491,                 0.1333,                0.06057,                0.06199,                 37.282,                0.05786,                0.06349,                 8.0926,                0.05335,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.8445,                  1.871,                 1.6448,                 1.9619,                 2.3124,                 1.5524,                0.31481,                0.22837,                0.19541,                0.08257,                0.06242,                 23.103,                0.05689,                0.06423,                 5.9569,                0.05188,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.8537,                 1.9238,                 1.6373,                 1.9678,                 2.2754,                 1.5562,                0.31731,                0.28374,                0.22726,                 0.0981,                0.06119,                 15.265,                0.05631,                0.06458,                 3.5817,                0.05344,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.7989,                 1.8483,                 1.6183,                 1.9209,                 2.2461,                 1.5208,                0.37222,                0.30569,                0.24478,                0.09603,                0.06244,                 2.7641,                0.05723,                 0.0638,                0.79288,                 0.0522,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.8954,                 2.0952,                 1.6589,                   1.97,                 2.3923,                 1.5649,                0.33871,                0.30104,                0.20922,                0.08922,                0.06299,                 6.9996,                0.05693,                0.06413,                 1.7257,                0.05359,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.8408,                 1.9031,                 1.6549,                 1.9225,                 2.3233,                 1.5529,                0.37321,                 0.3218,                0.25038,                0.10987,                0.06145,                 29.702,                0.05766,                0.06207,                 5.9975,                0.05188,              0.0092278,              0.0092278,              0.0092278
                     81,                  1.765,                 1.8355,                 1.6518,                 1.9076,                 2.2228,                 1.5711,                0.29698,                0.25606,                0.17924,                 0.0785,                0.06132,                 29.615,                0.05653,                0.06565,                 5.8766,                  0.054,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.8276,                 2.0075,                 1.6117,                 1.9352,                 2.3742,                  1.535,                0.24012,                0.22145,                0.15166,                0.06433,                0.06284,                 40.046,                0.05727,                0.06618,                  8.598,                0.05478,               0.009208,               0.009208,               0.009208
                     83,                 1.7827,                 1.8568,                  1.604,                 1.8983,                 2.2096,                 1.5582,                0.36392,                0.26644,                0.23261,                0.10339,                0.06086,                 4.2674,                0.05509,                 0.0627,                 1.4253,                0.05161,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.8256,                 1.9056,                  1.606,                 1.8524,                 2.2546,                 1.5051,                 0.2853,                0.36879,                0.23851,                0.09695,                0.05872,                 4.9785,                0.05524,                0.06279,                 2.8751,                0.05117,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.8432,                 1.8445,                  1.649,                 1.9317,                 2.2425,                 1.5525,                0.37206,                 0.3391,                0.24314,                0.10511,                0.06054,                 10.097,                0.05621,                0.06475,                 2.5337,                0.05345,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.7171,                 1.8647,                 1.5229,                 1.8479,                 2.2135,                 1.4509,                0.32278,                 0.2699,                0.22183,                0.09267,                0.06262,                 28.526,                0.05729,                0.06489,                 8.1268,                0.05311,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.7821,                 1.8653,                 1.5627,                 1.9002,                 2.1509,                 1.4963,                0.32195,                0.30796,                 0.2337,                0.10354,                0.05818,                 16.571,                0.05456,                0.06487,                 3.7074,                0.05351,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.7824,                 1.7466,                 1.5939,                 1.9546,                 2.1773,                 1.5416,                0.35589,                0.32872,                0.23653,                0.09627,                0.06044,                 10.986,                0.05696,                0.06322,                 3.1717,                0.05283,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.7247,                 1.7401,                 1.5722,                 1.8397,                 2.1188,                 1.4966,                0.35957,                0.33564,                0.25108,                0.10176,                0.06043,                  1.553,                0.05712,                0.06345,                0.42298,                0.05381,              0.0091387,              0.0091387,              0.0091387
                     90,                  1.751,                 1.8008,                 1.5971,                 1.8901,                 2.1918,                 1.5091,                0.35778,                 0.2872,                0.22975,                0.09583,                0.06049,                 12.322,                0.05636,                0.06224,                 3.5276,                0.05297,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.7125,                 1.8005,                 1.5411,                   1.86,                 2.0654,                 1.4883,                0.29364,                0.25952,                0.21035,                 0.0908,                0.06132,                 23.356,                0.05769,                0.06425,                 4.7645,                0.05455,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.7712,                  1.854,                 1.6269,                  1.859,                 2.2361,                 1.5566,                 0.2818,                0.21107,                0.16277,                0.06605,                0.06384,                 49.678,                0.05865,                 0.0654,                 11.051,                0.05492,               0.009109,               0.009109,               0.009109
                     93,                 1.7206,                 1.7779,                 1.5731,                 1.8521,                 2.1094,                 1.5092,                0.41271,                0.30796,                0.28499,                0.11557,                0.06089,                 5.9815,                0.05671,                0.06316,                  1.629,                0.05305,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.8362,                 1.8232,                 1.6149,                  1.923,                 2.2124,                 1.5116,                0.40076,                 0.3218,                 0.2625,                0.10727,                 0.0606,                 3.3061,                0.05712,                0.06291,                0.86814,                0.05242,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.7327,                 1.7692,                 1.5932,                  1.885,                 2.1471,                  1.523,                0.35235,                0.34638,                0.27384,                0.11743,                0.06113,                 4.2999,                0.05624,                0.06448,                 1.1967,                0.05364,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.7135,                 1.8191,                 1.5771,                 1.8298,                 2.1557,                 1.4847,                0.36014,                0.36332,                 0.2772,                0.11789,                0.06024,                 2.0512,                0.05633,                0.06335,                0.64404,                0.05301,              0.0090694,              0.0090694,              0.0090694
                     97,                  1.814,                 1.8026,                 1.6139,                 1.9479,                  2.209,                 1.5253,                0.35603,                 0.3045,                0.24451,                0.10971,                0.05892,                 11.274,                0.05426,                0.06304,                 3.1253,                0.05157,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.7587,                 1.7922,                 1.5812,                 1.9011,                 2.1475,                   1.51,                0.36188,                0.29066,                0.22672,                0.09661,                0.06096,                 8.2415,                0.05664,                0.06495,                 1.5986,                0.05346,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.7552,                 1.8457,                 1.6023,                 1.8956,                 2.1611,                 1.5189,                0.37256,                 0.3045,                0.27111,                 0.1151,                0.05878,                 9.0684,                0.05482,                0.06276,                 1.7938,                0.05178,              0.0090397,              0.0090397,              0.0090397
                    100,                  1.738,                 1.7433,                  1.576,                 1.8453,                 2.0956,                 1.5011,                0.36328,                0.36678,                0.29927,                0.13017,                0.05871,                 2.3141,                0.05495,                0.06374,                0.77796,                0.05303,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.7146,                 1.7136,                  1.547,                 1.7882,                 2.0778,                 1.4519,                0.29437,                0.28028,                0.21346,                0.10047,                0.06035,                 14.894,                0.05588,                0.06206,                 3.5122,                0.05114,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.7036,                 1.7797,                 1.5705,                 1.7941,                 2.1239,                 1.5041,                0.34379,                0.35294,                0.25862,                0.11731,                0.05833,                 3.9698,                 0.0548,                0.06128,                 1.1036,                0.05043,                0.00901,                0.00901,                0.00901
                    103,                  1.727,                 1.7972,                 1.5594,                 1.8562,                 2.1389,                 1.4893,                0.38621,                0.32876,                0.29473,                0.13417,                0.05901,                 6.1254,                0.05497,                0.06106,                 1.2491,                0.05069,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.6508,                 1.6397,                 1.5236,                 1.8163,                 2.0425,                 1.4847,                0.39401,                 0.3218,                 0.2797,                0.12363,                0.05884,                 4.0053,                0.05478,                0.06362,                 1.0193,                0.05175,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.6856,                 1.6427,                 1.5067,                 1.8564,                 1.9955,                 1.4539,                0.32291,                 0.3218,                0.23746,                0.10207,                0.05983,                 13.632,                0.05558,                0.06019,                 3.0436,                 0.0509,              0.0089803,              0.0089803,              0.0089803
