                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 0.9578,                0.77262,                 1.1126,                 1.1984,                0.94097,                 1.1448,                0.46617,                0.47751,                0.37083,                0.16135,                 1.8792,                 1.8311,                 1.9089,                 2.0215,                 2.1254,                 1.7398,              0.0016238,              0.0016238,              0.0016238
                     98,                0.97801,                0.75905,                 1.1121,                 1.2673,                 0.9636,                 1.1411,                0.48192,                0.42215,                 0.3581,                0.15937,                 1.9237,                 1.7108,                 2.0017,                 2.0613,                 2.2103,                 1.8132,              0.0016198,              0.0016198,              0.0016198
                     99,                 1.0071,                0.77259,                 1.1162,                  1.267,                0.95854,                 1.1531,                0.42879,                0.37923,                0.31359,                0.13826,                 2.0111,                 1.8627,                 2.0671,                 2.1205,                 2.3744,                 1.8481,              0.0016159,              0.0016159,              0.0016159
                    100,                0.98434,                0.75715,                 1.1025,                 1.2438,                0.93194,                 1.1304,                0.48615,                0.44637,                0.38258,                0.16602,                 1.8727,                 1.7592,                 1.9704,                 2.0311,                 2.2777,                 1.7968,              0.0016119,              0.0016119,              0.0016119
                    101,                0.98929,                0.72777,                 1.1135,                 1.2414,                0.89731,                 1.1473,                0.51528,                0.39446,                0.35699,                0.16007,                 1.9193,                 1.7776,                 2.0272,                 2.0441,                 2.1562,                 1.8114,               0.001608,               0.001608,               0.001608
                    102,                0.97664,                 0.7552,                 1.1122,                 1.2236,                0.92514,                 1.1394,                0.50501,                0.41522,                0.35394,                0.15674,                 1.9244,                   1.82,                 2.0479,                 2.0318,                 2.1976,                 1.8022,               0.001604,               0.001604,               0.001604
                    103,                 1.0422,                0.76529,                 1.1332,                 1.2924,                0.95738,                 1.1468,                0.44161,                0.47059,                0.34629,                0.15602,                  1.996,                 1.7018,                 2.1505,                 2.0826,                 2.1028,                 1.8666,                 0.0016,                 0.0016,                 0.0016
                    104,                0.97731,                0.72697,                 1.1132,                 1.2626,                0.94393,                 1.1331,                0.43489,                0.45329,                0.32251,                0.14066,                 1.9935,                 1.9603,                 2.1364,                 2.0258,                 2.4137,                 1.8742,              0.0015961,              0.0015961,              0.0015961
                    105,                0.96592,                0.70948,                 1.0669,                 1.2393,                0.88635,                 1.0941,                0.44968,                0.39792,                0.28645,                0.11852,                 2.1355,                 2.0718,                 2.2968,                 2.1896,                 2.5029,                 1.9544,              0.0015921,              0.0015921,              0.0015921
                    106,                 1.0226,                 0.7722,                  1.135,                 1.2848,                0.98133,                 1.1631,                0.49073,                0.46367,                0.36915,                0.16825,                 1.9136,                 1.5927,                 2.0381,                 2.0684,                 2.0534,                 1.8513,              0.0015882,              0.0015882,              0.0015882
                    107,                0.97132,                0.72889,                 1.1263,                  1.258,                 0.9181,                 1.1596,                0.43143,                0.47405,                0.35875,                0.15521,                 1.8648,                 1.7861,                 1.9834,                 2.0266,                 2.2929,                 1.8115,              0.0015842,              0.0015842,              0.0015842
                    108,                0.94353,                0.70739,                 1.0917,                  1.229,                0.89517,                 1.1315,                0.39989,                0.43599,                0.27717,                0.12139,                 1.9922,                 1.8772,                 2.1075,                 2.1264,                 2.3428,                 1.8917,              0.0015802,              0.0015802,              0.0015802
                    109,                0.94291,                0.66923,                 1.0777,                 1.2453,                0.83986,                  1.106,                0.42609,                0.43253,                0.31362,                0.15356,                  1.958,                 1.8495,                 2.0757,                  2.064,                 2.2955,                  1.845,              0.0015763,              0.0015763,              0.0015763
                    110,                0.97524,                0.73288,                 1.0973,                 1.2273,                0.94652,                 1.1244,                0.43864,                0.37582,                0.31291,                0.13641,                 2.0135,                 1.8652,                 2.0883,                 2.1037,                 2.3096,                  1.874,              0.0015723,              0.0015723,              0.0015723
                    111,                0.92211,                0.69319,                 1.0459,                 1.2296,                0.85746,                 1.0797,                0.42728,                0.43253,                0.32083,                   0.14,                 1.9377,                 1.8945,                   1.96,                 2.0412,                 2.2139,                 1.7807,              0.0015684,              0.0015684,              0.0015684
                    112,                0.92715,                0.69151,                 1.0784,                 1.2029,                0.87165,                 1.1076,                 0.4039,                0.46713,                0.30338,                0.13032,                 1.9059,                 1.8932,                 2.0169,                 2.0289,                 2.2323,                 1.8247,              0.0015644,              0.0015644,              0.0015644
                    113,                0.94023,                 0.6877,                 1.0651,                 1.2245,                0.88495,                 1.0999,                0.47168,                0.39792,                0.34014,                0.14656,                 1.9693,                 1.8016,                 2.0761,                 2.0805,                 2.1286,                  1.884,              0.0015604,              0.0015604,              0.0015604
                    114,                0.90989,                0.64544,                 1.0579,                 1.1949,                0.79975,                 1.0976,                0.49529,                0.44637,                0.36577,                0.15669,                 1.9625,                 1.6771,                 2.0812,                 2.0694,                 2.0479,                 1.8442,              0.0015565,              0.0015565,              0.0015565
                    115,                 0.8607,                0.62248,                 1.0343,                 1.1616,                0.76893,                 1.0699,                0.50644,                0.46713,                0.37302,                0.16897,                 1.8572,                 1.6835,                 1.9556,                 2.0447,                  2.044,                 1.8038,              0.0015525,              0.0015525,              0.0015525
                    116,                0.87377,                0.64899,                 1.0418,                  1.145,                0.81835,                 1.0765,                0.54932,                0.41176,                0.36799,                0.16373,                 1.9229,                  1.673,                 2.0211,                 2.0848,                 2.1293,                 1.8111,              0.0015486,              0.0015486,              0.0015486
                    117,                0.90995,                0.67565,                 1.0514,                 1.1927,                 0.8606,                 1.0754,                 0.4884,                0.40484,                0.32904,                0.14815,                 1.9707,                 1.7101,                 2.0899,                 2.1616,                 2.1262,                 1.9151,              0.0015446,              0.0015446,              0.0015446
                    118,                0.87964,                 0.6381,                 1.0278,                 1.1701,                0.81969,                 1.0566,                0.49057,                0.49827,                0.39449,                  0.176,                 1.9013,                 1.7359,                 2.0376,                 2.0444,                 2.0893,                 1.8315,              0.0015406,              0.0015406,              0.0015406
                    119,                0.87264,                0.65764,                 1.0494,                 1.1424,                  0.813,                  1.087,                0.54901,                0.43807,                0.39918,                 0.1887,                 1.8406,                 1.6438,                 1.9761,                 2.0632,                 2.0293,                 1.8576,              0.0015367,              0.0015367,              0.0015367
                    120,                0.88411,                0.67086,                 1.0543,                 1.1649,                0.84313,                  1.075,                0.51495,                0.39674,                0.36206,                0.17118,                 1.9035,                 1.7454,                 1.9933,                 1.9623,                 2.1208,                 1.7743,              0.0015327,              0.0015327,              0.0015327
                    121,                0.88128,                0.67481,                 1.0588,                 1.1389,                0.83514,                 1.0808,                0.51983,                0.44952,                0.40466,                0.17905,                 1.8321,                 1.6825,                 1.9392,                  2.028,                 2.1802,                 1.7804,              0.0015288,              0.0015288,              0.0015288
                    122,                0.87556,                0.65919,                 1.0464,                 1.1326,                0.82335,                 1.0716,                0.53141,                0.42215,                0.38183,                0.17424,                 1.8736,                 1.7779,                 1.9946,                 2.0529,                 2.2023,                 1.8526,              0.0015248,              0.0015248,              0.0015248
                    123,                0.85007,                0.62338,                 1.0229,                  1.145,                0.79972,                 1.0474,                0.44064,                0.49135,                0.39159,                0.16901,                 1.9288,                  1.774,                 2.0424,                 2.0166,                 2.1164,                 1.8461,              0.0015208,              0.0015208,              0.0015208
                    124,                0.88401,                0.65375,                 1.0281,                 1.1599,                0.81968,                 1.0548,                0.42481,                0.47751,                 0.3783,                0.17406,                 1.9066,                 1.6584,                   2.04,                 2.0702,                 2.0219,                 1.8961,              0.0015169,              0.0015169,              0.0015169
                    125,                0.84291,                 0.6266,                 1.0276,                 1.1203,                0.77256,                 1.0553,                0.46174,                0.44637,                0.36391,                0.16896,                 1.8651,                 1.7975,                 2.0055,                 2.0572,                 2.1543,                 1.8558,              0.0015129,              0.0015129,              0.0015129
                    126,                0.86114,                0.64287,                 1.0294,                 1.1133,                0.80925,                 1.0496,                0.42731,                 0.4957,                0.35006,                0.15326,                 1.9624,                 1.8839,                 2.1358,                 2.0926,                 2.2394,                 1.8818,               0.001509,               0.001509,               0.001509
                    127,                 0.8515,                0.62063,                 1.0367,                 1.1107,                0.77087,                 1.0592,                 0.4959,                0.44637,                 0.3723,                0.16961,                  1.866,                 1.6244,                   2.05,                 2.0375,                 2.1294,                 1.8283,               0.001505,               0.001505,               0.001505
                    128,                0.81914,                0.62447,                 1.0355,                  1.082,                0.78337,                 1.0585,                0.44126,                0.53979,                0.40355,                0.18853,                 1.8611,                 1.6949,                 2.0655,                 1.9982,                 2.1212,                 1.8709,               0.001501,               0.001501,               0.001501
                    129,                0.86235,                0.62549,                  1.043,                 1.1353,                0.75976,                 1.0683,                0.55464,                0.46021,                0.41672,                0.19248,                  1.929,                 1.4981,                 2.1084,                 2.1195,                 1.9275,                 1.9363,              0.0014971,              0.0014971,              0.0014971
                    130,                 0.8612,                 0.6086,                 1.0473,                 1.1159,                0.77313,                  1.065,                0.50833,                 0.4758,                0.39613,                0.18176,                  1.878,                 1.4926,                  2.043,                 2.0788,                 2.0821,                  1.854,              0.0014931,              0.0014931,              0.0014931
                    131,                0.87095,                0.63898,                 1.0341,                 1.1446,                0.80981,                 1.0605,                0.50579,                0.50173,                0.42633,                0.19001,                 1.8272,                 1.5665,                 1.9703,                 1.9531,                 2.1427,                 1.8213,              0.0014892,              0.0014892,              0.0014892
                    132,                0.84792,                0.62791,                 1.0325,                 1.1249,                0.77651,                 1.0584,                0.50749,                0.43599,                0.36624,                0.16527,                 1.8805,                 1.5472,                 2.0225,                 1.9987,                 2.1307,                 1.8188,              0.0014852,              0.0014852,              0.0014852
                    133,                0.79889,                0.58788,                 1.0113,                 1.0732,                0.71742,                 1.0458,                0.49822,                0.49818,                0.39183,                0.17942,                 1.8186,                 1.5902,                 1.9688,                 1.9646,                 2.1256,                 1.7559,              0.0014812,              0.0014812,              0.0014812
                    134,                0.82352,                0.61452,                 1.0108,                 1.0812,                0.74035,                 1.0464,                0.49518,                0.48097,                0.37109,                 0.1774,                 1.8204,                 1.7171,                 1.9598,                 1.9749,                 2.1234,                  1.786,              0.0014773,              0.0014773,              0.0014773
                    135,                0.81952,                0.59699,                 1.0122,                 1.0938,                0.72674,                 1.0456,                0.47129,                0.47751,                0.37382,                 0.1812,                 1.7766,                 1.6981,                 1.9148,                 1.9632,                 2.2504,                 1.7753,              0.0014733,              0.0014733,              0.0014733
                    136,                0.87002,                0.61358,                 1.0493,                 1.1107,                0.74506,                 1.0758,                0.48545,                 0.4146,                0.33745,                0.15605,                 1.8606,                 1.8334,                 1.9797,                 2.0924,                 2.2862,                 1.8677,              0.0014694,              0.0014694,              0.0014694
                    137,                0.77602,                0.57867,                 1.0112,                 1.0394,                0.69354,                 1.0539,                0.45517,                0.43073,                0.33142,                0.14948,                 2.0597,                 1.6951,                  2.202,                 2.1423,                 2.2613,                 1.9556,              0.0014654,              0.0014654,              0.0014654
                    138,                0.84389,                0.62429,                 1.0243,                 1.1339,                0.75984,                 1.0564,                0.48086,                0.47059,                0.37003,                0.17102,                 1.9682,                 1.6649,                 2.1563,                  2.208,                 2.0134,                   2.05,              0.0014614,              0.0014614,              0.0014614
                    139,                0.82925,                0.59964,                 1.0316,                 1.0959,                0.75409,                 1.0633,                0.44869,                0.41961,                0.34473,                0.15378,                 1.9242,                 1.7606,                  2.119,                 2.1136,                 2.2558,                 1.9179,              0.0014575,              0.0014575,              0.0014575
                    140,                0.83776,                0.59504,                 1.0322,                 1.1059,                0.71896,                 1.0635,                0.54069,                0.43599,                 0.3677,                0.16976,                 1.9837,                 1.6405,                 2.2123,                  2.169,                 2.1024,                 2.0493,              0.0014535,              0.0014535,              0.0014535
                    141,                0.80947,                0.57153,                 1.0101,                 1.0643,                0.71165,                 1.0423,                0.54844,                0.46713,                0.40473,                0.19455,                 1.8502,                 1.5926,                 2.0427,                 2.0587,                 2.0583,                  1.905,              0.0014496,              0.0014496,              0.0014496
                    142,                0.82028,                0.56728,                 1.0009,                  1.104,                 0.7305,                 1.0444,                0.50354,                0.47751,                0.40433,                0.18275,                 1.9117,                  1.685,                 2.1064,                 2.0527,                 2.0919,                 1.9121,              0.0014456,              0.0014456,              0.0014456
                    143,                0.79666,                0.55346,                 1.0051,                 1.0377,                0.67321,                 1.0343,                 0.5191,                0.44291,                0.39293,                0.17635,                 1.8754,                 1.6814,                 2.0274,                 2.0417,                 2.1486,                 1.8617,              0.0014416,              0.0014416,              0.0014416
                    144,                0.77924,                0.55085,                0.99918,                  1.042,                0.68464,                 1.0313,                0.42977,                0.46421,                0.37049,                 0.1749,                 1.9032,                 1.6809,                 2.0672,                 2.0338,                 2.1619,                 1.8562,              0.0014377,              0.0014377,              0.0014377
                    145,                0.81555,                0.57226,                 1.0222,                 1.0684,                0.70009,                 1.0501,                0.45058,                0.47751,                0.37367,                0.17246,                 1.9186,                 1.6645,                 2.0648,                 1.9605,                 2.3143,                  1.827,              0.0014337,              0.0014337,              0.0014337
                    146,                0.78112,                0.55813,                0.99104,                 1.0123,                0.67441,                 1.0205,                0.50785,                0.47751,                0.38769,                0.17269,                 1.9089,                 1.7865,                 2.0794,                 2.0605,                 2.2584,                 1.8887,              0.0014298,              0.0014298,              0.0014298
                    147,                0.78955,                0.57088,                 1.0038,                 1.0507,                0.71606,                 1.0261,                0.47574,                0.47059,                0.38883,                0.18477,                 1.8129,                 1.7132,                 1.9898,                 2.0269,                  2.165,                 1.8562,              0.0014258,              0.0014258,              0.0014258
                    148,                0.80426,                0.58186,                 1.0061,                 1.0861,                0.75541,                 1.0318,                0.51392,                0.45329,                0.38543,                0.17949,                 1.7998,                  1.701,                 1.9089,                 2.0487,                 2.1719,                 1.8313,              0.0014218,              0.0014218,              0.0014218
                    149,                0.75638,                0.53071,                0.97214,                  1.032,                0.64682,                0.99615,                0.48484,                0.53633,                0.43578,                0.19036,                 1.9086,                 1.7081,                 1.9957,                 2.0269,                 2.1675,                 1.8282,              0.0014179,              0.0014179,              0.0014179
                    150,                0.74823,                0.52982,                0.98707,                0.98519,                  0.609,                 1.0303,                0.58171,                0.42215,                0.41448,                0.19514,                 1.8443,                 1.5932,                 1.9632,                 2.0296,                 2.1572,                  1.828,              0.0014139,              0.0014139,              0.0014139
                    151,                0.73347,                0.51489,                0.95511,                 1.0231,                0.60835,                0.98634,                0.57703,                0.43599,                0.40959,                0.18594,                 1.9189,                 1.7034,                 2.0226,                 2.1238,                 2.2521,                 1.8931,                0.00141,                0.00141,                0.00141
                    152,                0.78729,                0.55155,                0.99255,                 1.0723,                0.69512,                  1.029,                0.53878,                0.42215,                0.36879,                0.15397,                 1.9973,                 1.7116,                 2.1302,                 2.1506,                 2.2726,                 1.9643,               0.001406,               0.001406,               0.001406
                    153,                0.75356,                0.53441,                0.98333,                 1.0376,                0.66583,                   1.02,                0.55981,                0.42561,                0.37683,                0.16631,                 1.9203,                 1.7318,                 2.0436,                 2.0839,                 2.3315,                 1.8798,               0.001402,               0.001402,               0.001402
                    154,                0.75006,                0.53128,                0.98739,                  1.009,                0.65181,                 1.0217,                 0.6134,                0.42561,                0.42056,                0.20062,                 1.7961,                  1.655,                 1.9045,                 1.9986,                 2.1673,                 1.7962,              0.0013981,              0.0013981,              0.0013981
                    155,                0.75676,                0.54823,                0.98939,                 1.0077,                0.67432,                 1.0243,                 0.5667,                0.47059,                0.40904,                0.18296,                  1.886,                 1.7275,                      2,                 2.0324,                 2.3838,                 1.8277,              0.0013941,              0.0013941,              0.0013941
                    156,                0.74885,                0.52472,                0.97914,                  1.032,                0.65421,                 1.0142,                0.56805,                0.42561,                0.37156,                0.17148,                 1.9138,                 1.7156,                 2.0634,                 2.1101,                 2.2361,                  1.904,              0.0013902,              0.0013902,              0.0013902
                    157,                0.76007,                0.54722,                0.99097,                 1.0378,                0.66331,                 1.0305,                0.56482,                0.42215,                0.37152,                0.17379,                 1.9074,                 1.6832,                 2.0506,                 2.0857,                 2.2872,                 1.8904,              0.0013862,              0.0013862,              0.0013862
                    158,                0.76638,                0.52639,                0.98598,                 1.0319,                0.66876,                 1.0148,                0.51044,                0.46021,                0.38132,                0.19111,                 1.8272,                 1.6718,                 1.9971,                 2.0524,                 2.1793,                 1.8634,              0.0013822,              0.0013822,              0.0013822
                    159,                0.73818,                0.53878,                0.96161,                 1.0057,                0.68917,                0.98798,                0.56626,                0.47885,                0.42342,                0.20416,                 1.8368,                 1.5808,                 1.9802,                 2.0558,                 2.0566,                  1.856,              0.0013783,              0.0013783,              0.0013783
                    160,                0.72978,                0.50041,                0.95959,                0.98917,                0.61644,                0.98961,                0.59908,                0.43432,                0.41769,                0.19469,                 1.8616,                 1.6054,                 2.0522,                 2.1006,                 2.0607,                 1.9221,              0.0013743,              0.0013743,              0.0013743
                    161,                0.75848,                0.52248,                0.97288,                 1.0571,                0.65551,                 1.0074,                 0.5329,                0.42634,                0.38705,                0.17524,                  1.875,                 1.6126,                 2.1047,                  2.036,                 2.2481,                 1.9183,              0.0013704,              0.0013704,              0.0013704
                    162,                0.73572,                0.51984,                0.97424,                0.97602,                0.61817,                0.99683,                 0.5977,                0.41127,                0.39841,                0.18824,                 1.8595,                 1.5896,                 2.0991,                 2.0118,                  2.158,                  1.889,              0.0013664,              0.0013664,              0.0013664
                    163,                0.75507,                0.53038,                0.97176,                 1.0183,                0.65392,                0.99677,                0.51187,                0.46808,                0.38531,                   0.18,                 1.8239,                 1.7401,                 2.0704,                 2.0015,                 2.2037,                 1.8717,              0.0013624,              0.0013624,              0.0013624
                    164,                0.73027,                0.51098,                0.95441,                 1.0088,                0.65358,                0.98053,                0.49629,                0.47059,                0.38764,                0.17564,                 1.8419,                 1.7286,                 2.0263,                 2.0511,                  2.168,                 1.9045,              0.0013585,              0.0013585,              0.0013585
                    165,                0.76096,                0.53429,                0.99481,                0.99874,                0.66721,                 1.0177,                0.50331,                0.42907,                0.36531,                 0.1583,                 1.9247,                    1.7,                 2.2041,                 2.0653,                 2.2874,                 1.9586,              0.0013545,              0.0013545,              0.0013545
                    166,                0.70584,                0.50118,                 0.9736,                0.95883,                0.61654,                0.99858,                0.62888,                0.41176,                0.41418,                0.18996,                 1.8188,                 1.6466,                 2.0401,                 2.0307,                 2.2085,                 1.9003,              0.0013506,              0.0013506,              0.0013506
                    167,                0.70647,                0.49132,                0.95772,                0.95119,                 0.5842,                0.98035,                0.53748,                0.46713,                0.40744,                0.18584,                 1.8431,                 1.6279,                 2.0472,                 2.0521,                 2.1243,                 1.8701,              0.0013466,              0.0013466,              0.0013466
                    168,                0.69894,                0.49448,                  0.951,                0.96298,                0.60553,                0.97901,                0.52455,                0.47751,                0.39333,                0.18134,                 1.8075,                 1.6567,                 2.0398,                 1.9859,                 2.2259,                 1.8298,              0.0013426,              0.0013426,              0.0013426
                    169,                0.71875,                0.50522,                0.97326,                0.94307,                0.60258,                0.99858,                0.50435,                0.50173,                0.39739,                0.18495,                 1.8626,                 1.6126,                 2.1016,                   2.02,                 2.0938,                 1.8593,              0.0013387,              0.0013387,              0.0013387
                    170,                0.72956,                 0.4957,                0.96958,                  1.005,                0.60303,                0.99749,                0.45948,                0.50519,                0.40029,                0.18597,                 1.8784,                 1.6534,                   2.04,                 2.1026,                 2.0486,                 1.9248,              0.0013347,              0.0013347,              0.0013347
                    171,                0.73731,                0.52482,                0.97603,                 1.0058,                0.65503,                 1.0082,                0.54418,                0.40484,                0.35276,                0.16207,                 1.9065,                 1.6939,                 2.1029,                 2.1075,                 2.2173,                 1.9302,              0.0013308,              0.0013308,              0.0013308
                    172,                0.71331,                0.50553,                0.96848,                0.94112,                0.58601,                0.99126,                0.50209,                0.44637,                0.37032,                0.16266,                 1.9334,                 1.6527,                 2.1667,                 2.1052,                 2.2708,                 1.9001,              0.0013268,              0.0013268,              0.0013268
                    173,                0.70928,                0.49171,                0.95708,                0.93046,                 0.6048,                0.98852,                0.46724,                0.44637,                0.37812,                 0.1778,                 1.8528,                 1.6697,                 2.0625,                 2.0658,                 2.1797,                 1.9184,              0.0013228,              0.0013228,              0.0013228
                    174,                0.67294,                 0.4789,                 0.9629,                0.86405,                0.55087,                0.98713,                0.43641,                0.43599,                0.34892,                0.16941,                 1.8949,                 1.8016,                 2.1076,                 2.1117,                 2.2833,                 1.9314,              0.0013189,              0.0013189,              0.0013189
                    175,                0.69216,                0.48951,                0.96243,                0.94824,                0.58599,                  0.986,                0.53879,                0.41869,                0.37934,                0.18621,                 1.9443,                  1.715,                 2.1657,                 2.0971,                 2.1381,                 1.9441,              0.0013149,              0.0013149,              0.0013149
                    176,                0.70836,                0.48112,                0.95665,                0.94798,                0.59563,                0.98589,                0.54069,                0.43253,                0.39602,                0.19172,                 1.8282,                 1.6254,                 1.9776,                 2.0629,                 2.0106,                  1.879,               0.001311,               0.001311,               0.001311
                    177,                0.68734,                0.47632,                0.94736,                0.94399,                0.59048,                0.97544,                0.53419,                0.47405,                0.40036,                0.18904,                 1.8412,                 1.5812,                 2.0074,                 2.0716,                  2.105,                 1.8712,               0.001307,               0.001307,               0.001307
                    178,                0.68116,                0.46848,                0.94382,                0.93502,                0.58227,                0.97463,                0.51621,                0.47059,                 0.3812,                0.17665,                 1.9157,                 1.7273,                  2.086,                 2.1079,                 2.2585,                 1.9035,               0.001303,               0.001303,               0.001303
                    179,                0.70678,                0.48475,                0.95394,                0.99093,                0.61589,                0.98073,                0.50691,                0.42561,                 0.3707,                 0.1746,                 1.8613,                 1.9137,                 2.0446,                 2.0783,                 2.3634,                 1.9125,              0.0012991,              0.0012991,              0.0012991
                    180,                0.69372,                0.46957,                0.93997,                0.95156,                0.58039,                0.96873,                0.52454,                0.48443,                0.42362,                 0.2033,                 1.8417,                 1.6859,                 2.0383,                 2.0177,                 2.2046,                 1.8693,              0.0012951,              0.0012951,              0.0012951
                    181,                0.67039,                0.47429,                0.94051,                0.88479,                0.58829,                0.96368,                0.58122,                0.46103,                0.42344,                0.18886,                 1.8201,                 1.8188,                 2.0282,                 2.0466,                 2.2069,                 1.8981,              0.0012912,              0.0012912,              0.0012912
                    182,                0.69486,                0.47759,                0.93631,                0.95118,                0.57514,                0.96199,                 0.5791,                0.44751,                 0.4028,                0.18526,                 1.8546,                  1.718,                 2.0699,                 1.9802,                 2.2351,                 1.8665,              0.0012872,              0.0012872,              0.0012872
                    183,                0.68513,                0.46949,                 0.9342,                0.92809,                0.54418,                0.96188,                0.53815,                0.46367,                0.38086,                0.17618,                   1.91,                 1.7015,                 2.1305,                 2.0765,                 2.2323,                 1.9425,              0.0012832,              0.0012832,              0.0012832
                    184,                0.66901,                0.46071,                 0.9359,                0.89415,                0.52697,                0.96517,                0.54676,                0.48443,                0.38352,                 0.1812,                 1.8726,                 1.6518,                 2.1092,                 2.0341,                  2.262,                 1.9357,              0.0012793,              0.0012793,              0.0012793
                    185,                0.67995,                0.47403,                0.93907,                0.91532,                0.56694,                 0.9619,                0.50026,                0.46367,                0.36737,                0.17759,                 1.8217,                 1.6753,                 2.0245,                 2.0166,                 2.2546,                 1.8685,              0.0012753,              0.0012753,              0.0012753
                    186,                0.69625,                0.47401,                0.93988,                0.94905,                0.56366,                0.96786,                0.51438,                0.49135,                0.39658,                0.18371,                 1.9207,                 1.6862,                  2.092,                 2.1042,                 2.1928,                 1.9403,              0.0012714,              0.0012714,              0.0012714
                    187,                0.68943,                0.47447,                0.93638,                0.93737,                0.56269,                0.96572,                 0.5459,                0.47836,                  0.404,                0.19375,                 1.8408,                 1.7561,                 2.0015,                 1.9844,                 2.3766,                 1.8415,              0.0012674,              0.0012674,              0.0012674
                    188,                0.69598,                0.48141,                0.93258,                0.94948,                0.58711,                0.96138,                0.55841,                0.42881,                0.39783,                0.19322,                 1.8983,                 1.7245,                 2.1053,                 2.0877,                 2.3049,                 1.9123,              0.0012634,              0.0012634,              0.0012634
                    189,                0.65439,                0.45858,                0.93745,                0.89133,                0.53894,                0.96547,                0.58587,                0.43567,                0.38653,                0.17838,                 1.9052,                 1.7631,                 2.1297,                 2.1038,                 2.2661,                 1.9499,              0.0012595,              0.0012595,              0.0012595
                    190,                 0.6547,                0.44483,                0.92349,                   0.88,                0.51869,                0.95132,                0.55098,                0.45329,                0.40962,                0.19146,                 1.8596,                 1.7129,                 2.1065,                 2.0274,                 2.1422,                 1.9261,              0.0012555,              0.0012555,              0.0012555
                    191,                0.61348,                0.43101,                 0.9175,                0.82259,                0.50311,                0.94187,                0.52548,                0.46367,                0.39507,                0.17325,                 1.9046,                  1.763,                 2.1245,                 2.0208,                 2.2517,                 1.9013,              0.0012516,              0.0012516,              0.0012516
                    192,                0.64473,                0.44599,                0.92734,                0.90103,                0.53233,                 0.9499,                 0.5011,                0.48097,                0.38826,                0.18605,                 1.8484,                 1.6716,                 2.1226,                 2.0355,                 2.1949,                 1.9438,              0.0012476,              0.0012476,              0.0012476
                    193,                 0.6648,                0.46406,                0.93205,                0.93013,                0.56701,                0.96656,                0.56812,                0.44637,                0.39194,                0.17316,                 1.8988,                 1.6797,                 2.1775,                 2.0478,                 2.2106,                 2.0291,              0.0012436,              0.0012436,              0.0012436
                    194,                0.63178,                0.44356,                  0.923,                0.87863,                0.52916,                 0.9476,                0.49973,                0.45675,                0.37881,                0.17322,                 1.9385,                 1.7624,                 2.2241,                 2.1291,                 2.2022,                 2.0565,              0.0012397,              0.0012397,              0.0012397
                    195,                0.63476,                0.43885,                0.92592,                0.86714,                0.50375,                0.95256,                0.53394,                0.42907,                 0.3872,                0.18899,                 1.9078,                 1.6568,                 2.1951,                 2.1296,                  2.218,                   2.03,              0.0012357,              0.0012357,              0.0012357
                    196,                0.62325,                0.43483,                0.91778,                0.84793,                0.48872,                0.94252,                 0.5548,                0.46367,                 0.3928,                0.17477,                 1.8787,                 1.6431,                  2.122,                 2.0972,                 2.2802,                 1.9556,              0.0012318,              0.0012318,              0.0012318
                    197,                0.68633,                0.46004,                0.93091,                0.94005,                0.55603,                0.94946,                0.53718,                0.46367,                0.39524,                0.17559,                 1.8986,                 1.6803,                 2.1068,                 2.1095,                 2.2066,                 1.9322,              0.0012278,              0.0012278,              0.0012278
                    198,                0.66711,                0.46763,                0.92479,                0.91279,                0.56713,                 0.9545,                0.51042,                0.46367,                0.40861,                0.19231,                 1.8591,                 1.6844,                 2.0228,                 2.0541,                 2.0981,                 1.8446,              0.0012238,              0.0012238,              0.0012238
                    199,                0.65332,                0.45011,                0.93205,                0.89691,                0.53228,                0.95426,                0.55551,                0.46021,                0.40324,                0.19806,                  1.777,                 1.6561,                   1.91,                  2.076,                 2.1502,                  1.847,              0.0012199,              0.0012199,              0.0012199
                    200,                0.67584,                0.46181,                0.92537,                0.92654,                0.56088,                0.95137,                0.51096,                0.43945,                0.39246,                0.19574,                 1.8163,                 1.6448,                 1.9526,                  2.103,                 2.1727,                 1.9046,              0.0012159,              0.0012159,              0.0012159
                    201,                0.63779,                0.44162,                 0.9119,                0.89382,                0.53448,                0.93355,                0.59031,                0.40385,                 0.3979,                0.20495,                 1.7785,                   1.66,                 1.9614,                 2.0065,                 2.1483,                 1.8162,               0.001212,               0.001212,               0.001212
                    202,                0.68494,                0.48463,                0.94125,                0.94223,                0.60758,                0.96449,                0.61331,                0.42215,                0.40117,                0.20234,                 1.7551,                 1.6774,                  1.963,                 2.0223,                 2.2293,                  1.821,               0.001208,               0.001208,               0.001208
                    203,                0.62998,                0.44995,                0.93625,                0.83405,                0.52093,                0.96467,                0.54257,                0.41176,                0.37409,                0.18987,                 1.8021,                 1.6455,                 2.0705,                 2.0025,                 2.2008,                 1.8832,               0.001204,               0.001204,               0.001204
