epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,18139.1,1.42892,1.20045,1.31037,0.6901,0.57575,0.63302,0.39811,2.35614,1.34734,2.47849,0.0095941,0.0095941,0.0095941
43,18488.8,1.42943,1.20087,1.31088,0.69136,0.57915,0.6348,0.39981,2.35049,1.33511,2.48168,0.0095842,0.0095842,0.0095842
44,18909.8,1.42585,1.19842,1.30871,0.68574,0.57779,0.633,0.40013,2.34315,1.34388,2.43447,0.0095743,0.0095743,0.0095743
45,19295.2,1.42334,1.20133,1.30835,0.69552,0.57545,0.63777,0.40231,2.35038,1.33194,2.45198,0.0095644,0.0095644,0.0095644
46,19675.7,1.41937,1.19432,1.30567,0.69348,0.58111,0.63764,0.40156,2.35016,1.33731,2.46142,0.0095545,0.0095545,0.0095545
47,20043.9,1.41899,1.19267,1.30128,0.69196,0.57934,0.63682,0.4021,2.34347,1.33564,2.46179,0.0095446,0.0095446,0.0095446
48,20440.3,1.41445,1.19464,1.30253,0.69571,0.57958,0.63781,0.40353,2.34027,1.33231,2.4598,0.0095347,0.0095347,0.0095347
49,20774.1,1.41772,1.1938,1.297,0.68999,0.58349,0.63803,0.40412,2.34227,1.3254,2.42756,0.0095248,0.0095248,0.0095248
50,21129.9,1.41335,1.18288,1.297,0.69368,0.58289,0.6386,0.4046,2.33982,1.32356,2.43965,0.0095149,0.0095149,0.0095149
51,21467.9,1.41251,1.18824,1.29742,0.69508,0.58145,0.64014,0.40586,2.33072,1.32845,2.44204,0.009505,0.009505,0.009505
52,21917.8,1.41153,1.18764,1.29703,0.69003,0.58492,0.64043,0.40673,2.33215,1.32617,2.42976,0.0094951,0.0094951,0.0094951
53,22284.9,1.40956,1.18197,1.2938,0.69259,0.58358,0.64001,0.40706,2.33428,1.32522,2.43081,0.0094852,0.0094852,0.0094852
54,22640.8,1.40868,1.18129,1.29412,0.69076,0.58389,0.64046,0.40727,2.33277,1.32611,2.43681,0.0094753,0.0094753,0.0094753
55,22989.9,1.40975,1.18342,1.2941,0.69061,0.58327,0.63993,0.40819,2.32826,1.32555,2.43687,0.0094654,0.0094654,0.0094654
56,23405.6,1.40777,1.18038,1.29424,0.68811,0.58796,0.6411,0.40905,2.32801,1.32136,2.43121,0.0094555,0.0094555,0.0094555
57,23784.9,1.40711,1.18063,1.29248,0.68824,0.58963,0.64228,0.40925,2.32769,1.31988,2.4356,0.0094456,0.0094456,0.0094456
58,24189.6,1.40276,1.17818,1.29314,0.68846,0.58851,0.64324,0.40963,2.32446,1.32092,2.43542,0.0094357,0.0094357,0.0094357
59,24601.8,1.40305,1.18189,1.29159,0.68877,0.58881,0.64371,0.41089,2.3215,1.31925,2.42864,0.0094258,0.0094258,0.0094258
60,24985.6,1.39984,1.17533,1.28927,0.69103,0.58762,0.64472,0.41124,2.31981,1.31994,2.42476,0.0094159,0.0094159,0.0094159
61,25391.4,1.40029,1.17711,1.29068,0.69121,0.588,0.64546,0.41166,2.32124,1.31768,2.42913,0.009406,0.009406,0.009406
62,25763.2,1.39979,1.17164,1.28713,0.69136,0.58896,0.64552,0.41225,2.32044,1.31909,2.42554,0.0093961,0.0093961,0.0093961
63,26161.5,1.39706,1.17579,1.28799,0.69437,0.58846,0.64604,0.41249,2.31883,1.31754,2.42325,0.0093862,0.0093862,0.0093862
64,26506.6,1.39947,1.17546,1.29009,0.69283,0.58941,0.64584,0.41317,2.31844,1.31779,2.41838,0.0093763,0.0093763,0.0093763
65,26883.3,1.39616,1.16632,1.28541,0.69309,0.58936,0.64612,0.41328,2.31728,1.31745,2.42741,0.0093664,0.0093664,0.0093664
66,27376.4,1.39411,1.16782,1.28299,0.6922,0.5906,0.64674,0.41419,2.31554,1.31669,2.42657,0.0093565,0.0093565,0.0093565
67,27802,1.39406,1.16872,1.28225,0.69391,0.59,0.64666,0.41404,2.31482,1.31599,2.42133,0.0093466,0.0093466,0.0093466
68,28143.2,1.3946,1.16744,1.28066,0.69167,0.59173,0.64721,0.41433,2.31416,1.31495,2.41842,0.0093367,0.0093367,0.0093367
69,28524.9,1.39289,1.16711,1.28168,0.69084,0.59298,0.64715,0.41505,2.31366,1.31435,2.41932,0.0093268,0.0093268,0.0093268
70,28923.1,1.38772,1.1674,1.27973,0.69023,0.59335,0.64737,0.4149,2.31369,1.31364,2.4193,0.0093169,0.0093169,0.0093169
71,29361.3,1.39374,1.17216,1.28081,0.68852,0.59451,0.6477,0.41511,2.31302,1.31261,2.41829,0.009307,0.009307,0.009307
72,29815,1.39243,1.16418,1.28211,0.68765,0.5941,0.64753,0.41538,2.31221,1.31215,2.4152,0.0092971,0.0092971,0.0092971
73,30231.8,1.38932,1.16633,1.28072,0.68916,0.59406,0.64803,0.41584,2.31124,1.31188,2.41257,0.0092872,0.0092872,0.0092872
74,30596.6,1.38528,1.16026,1.27733,0.68463,0.59689,0.64855,0.41624,2.31082,1.3114,2.41031,0.0092773,0.0092773,0.0092773
75,30970.6,1.38258,1.15839,1.27551,0.68883,0.59484,0.64884,0.41646,2.31029,1.31043,2.40944,0.0092674,0.0092674,0.0092674
76,31387.6,1.38839,1.16527,1.28033,0.68748,0.59562,0.64882,0.4166,2.31041,1.31046,2.41151,0.0092575,0.0092575,0.0092575
77,31755.6,1.38331,1.1595,1.27541,0.69023,0.59426,0.64876,0.41661,2.30972,1.30966,2.41329,0.0092476,0.0092476,0.0092476
78,32109.3,1.388,1.16207,1.27537,0.68932,0.59506,0.64934,0.41687,2.30934,1.30898,2.41256,0.0092377,0.0092377,0.0092377
79,32521.6,1.3798,1.15709,1.27447,0.68672,0.59638,0.64949,0.41706,2.30896,1.30887,2.41175,0.0092278,0.0092278,0.0092278
80,32992.4,1.38326,1.15961,1.27597,0.68531,0.5974,0.64952,0.41716,2.30838,1.30883,2.41127,0.0092179,0.0092179,0.0092179
81,33402,1.38245,1.16118,1.27436,0.68421,0.59792,0.64988,0.41731,2.3076,1.30831,2.40899,0.009208,0.009208,0.009208
82,33793.5,1.37948,1.15465,1.27337,0.68607,0.59663,0.64975,0.41728,2.30709,1.30791,2.40844,0.0091981,0.0091981,0.0091981
83,34136.1,1.37939,1.15357,1.27136,0.68627,0.5971,0.64985,0.41743,2.30661,1.30792,2.40764,0.0091882,0.0091882,0.0091882
84,34504.3,1.37987,1.15786,1.27162,0.6859,0.59663,0.64966,0.41738,2.30639,1.30793,2.40928,0.0091783,0.0091783,0.0091783
85,34933.4,1.37958,1.15513,1.27203,0.68541,0.59757,0.64999,0.41757,2.30572,1.30779,2.40857,0.0091684,0.0091684,0.0091684
