epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,26576,1.10352,0.94166,1.21797,0.69476,0.6299,0.67976,0.44446,1.11499,0.97173,1.25966,0.00967825,0.00967825,0.00967825
67,26975.9,1.10529,0.94003,1.21994,0.69509,0.62964,0.68001,0.44473,1.11449,0.9712,1.25913,0.0096733,0.0096733,0.0096733
68,27375.7,1.10197,0.94003,1.21783,0.69381,0.63046,0.68039,0.44526,1.11359,0.97061,1.25854,0.00966835,0.00966835,0.00966835
69,27776.4,1.10037,0.93504,1.21707,0.69355,0.63153,0.68069,0.4456,1.11301,0.96996,1.25808,0.0096634,0.0096634,0.0096634
70,28175.7,1.10001,0.9348,1.21661,0.6942,0.63076,0.68095,0.44594,1.11247,0.96896,1.25783,0.00965845,0.00965845,0.00965845
71,28574.6,1.09672,0.93712,1.21559,0.69559,0.63063,0.68119,0.44623,1.11137,0.96837,1.25724,0.0096535,0.0096535,0.0096535
72,28973.8,1.09161,0.92984,1.21543,0.69539,0.63063,0.6812,0.44674,1.11047,0.9677,1.25666,0.00964855,0.00964855,0.00964855
73,29372.8,1.0907,0.92889,1.21324,0.69638,0.63025,0.68117,0.44693,1.10954,0.96691,1.25626,0.0096436,0.0096436,0.0096436
74,29772,1.09599,0.92912,1.21439,0.69555,0.63196,0.68161,0.44744,1.10881,0.96615,1.25552,0.00963865,0.00963865,0.00963865
75,30171,1.09257,0.92751,1.21145,0.69637,0.63182,0.68205,0.44773,1.10797,0.96531,1.25522,0.0096337,0.0096337,0.0096337
76,30571.8,1.09219,0.92795,1.21194,0.69732,0.63025,0.68204,0.44788,1.10735,0.9645,1.25472,0.00962875,0.00962875,0.00962875
77,30976.5,1.08904,0.92433,1.20843,0.69486,0.63235,0.6826,0.44832,1.10656,0.96427,1.25421,0.0096238,0.0096238,0.0096238
78,31377.8,1.08697,0.92627,1.20873,0.69382,0.63318,0.68273,0.44868,1.10524,0.96381,1.25332,0.00961885,0.00961885,0.00961885
79,31779.3,1.09017,0.92509,1.20945,0.69482,0.63306,0.68319,0.44911,1.10467,0.96299,1.25283,0.0096139,0.0096139,0.0096139
80,32184.5,1.08597,0.92479,1.20773,0.6957,0.63246,0.68359,0.44932,1.1037,0.96205,1.25251,0.00960895,0.00960895,0.00960895
81,32585.5,1.08758,0.92474,1.20601,0.69592,0.6324,0.68377,0.44966,1.10289,0.96128,1.25198,0.009604,0.009604,0.009604
82,32986.2,1.08316,0.91905,1.20706,0.69567,0.63291,0.68369,0.45,1.10223,0.96083,1.25147,0.00959905,0.00959905,0.00959905
83,33388,1.08097,0.9222,1.2054,0.69577,0.63267,0.6842,0.45042,1.10165,0.9604,1.25088,0.0095941,0.0095941,0.0095941
84,33788.4,1.08198,0.91935,1.20458,0.69655,0.63284,0.68459,0.45075,1.10129,0.95981,1.25038,0.00958915,0.00958915,0.00958915
85,34191.2,1.08292,0.92452,1.20538,0.69924,0.63195,0.68503,0.45124,1.1004,0.95928,1.2499,0.0095842,0.0095842,0.0095842
86,34591.3,1.07781,0.91828,1.20341,0.69793,0.63303,0.68553,0.45163,1.0997,0.95853,1.24938,0.00957925,0.00957925,0.00957925
87,34994.7,1.08034,0.92173,1.2051,0.6974,0.63442,0.68585,0.4519,1.09906,0.95737,1.24897,0.0095743,0.0095743,0.0095743
88,35393.3,1.07831,0.91795,1.2021,0.69887,0.63442,0.68613,0.45225,1.09804,0.95658,1.2483,0.00956935,0.00956935,0.00956935
89,35794.7,1.07524,0.9143,1.20096,0.69663,0.63542,0.68643,0.45269,1.09694,0.95583,1.24776,0.0095644,0.0095644,0.0095644
90,36193.8,1.0741,0.91544,1.20234,0.69783,0.63561,0.6869,0.45285,1.09636,0.95521,1.24759,0.00955945,0.00955945,0.00955945
91,36595.1,1.07915,0.91943,1.2018,0.69753,0.63561,0.6874,0.45323,1.0959,0.95433,1.24729,0.0095545,0.0095545,0.0095545
92,36999.4,1.07555,0.91502,1.20178,0.69861,0.63537,0.68746,0.45348,1.09519,0.95389,1.24675,0.00954955,0.00954955,0.00954955
93,37400.6,1.07198,0.91249,1.19943,0.69848,0.63569,0.68807,0.45371,1.09463,0.95254,1.24631,0.0095446,0.0095446,0.0095446
94,37802.4,1.06881,0.91186,1.19714,0.69961,0.63485,0.68837,0.45401,1.0939,0.95161,1.2459,0.00953965,0.00953965,0.00953965
95,38204.7,1.07243,0.9136,1.20072,0.69841,0.63616,0.68857,0.45443,1.09248,0.95099,1.24502,0.0095347,0.0095347,0.0095347
96,38604.6,1.07065,0.90703,1.19798,0.69812,0.63667,0.68872,0.45458,1.09175,0.95001,1.24447,0.00952975,0.00952975,0.00952975
97,39006.2,1.07007,0.90972,1.19781,0.69807,0.63681,0.68925,0.45484,1.09141,0.94919,1.2442,0.0095248,0.0095248,0.0095248
98,39405.9,1.0638,0.90616,1.19507,0.69848,0.63727,0.68921,0.45497,1.0904,0.94867,1.2436,0.00951985,0.00951985,0.00951985
99,39805.6,1.06575,0.90584,1.19629,0.69845,0.63736,0.68983,0.45536,1.08929,0.94814,1.24316,0.0095149,0.0095149,0.0095149
100,40205.9,1.06621,0.90779,1.197,0.69748,0.63856,0.68986,0.45559,1.08873,0.94764,1.24267,0.00950995,0.00950995,0.00950995
101,40606.2,1.06808,0.90995,1.19738,0.69508,0.64033,0.69002,0.45592,1.08797,0.94682,1.2425,0.009505,0.009505,0.009505
102,41004.3,1.06348,0.90607,1.19529,0.69534,0.64027,0.69039,0.45621,1.08783,0.94591,1.24224,0.00950005,0.00950005,0.00950005
103,41404.7,1.06469,0.90592,1.19645,0.69618,0.64039,0.69048,0.45654,1.08765,0.9453,1.24209,0.0094951,0.0094951,0.0094951
104,41805.2,1.06879,0.9067,1.19565,0.69811,0.6394,0.69046,0.45679,1.08663,0.94485,1.24139,0.00949015,0.00949015,0.00949015
105,42208.6,1.0609,0.90327,1.19166,0.69773,0.63944,0.69053,0.45686,1.08606,0.94402,1.24089,0.0094852,0.0094852,0.0094852
106,42611.4,1.06032,0.902,1.19282,0.69541,0.64167,0.69065,0.45715,1.08545,0.94324,1.24042,0.00948025,0.00948025,0.00948025
107,43011.5,1.05867,0.8998,1.19192,0.69604,0.64174,0.69118,0.45741,1.08436,0.94259,1.23978,0.0094753,0.0094753,0.0094753
108,43411.5,1.05932,0.90475,1.1922,0.69537,0.64263,0.69159,0.45774,1.08378,0.94229,1.23943,0.00947035,0.00947035,0.00947035
109,43812,1.06049,0.9013,1.19082,0.69677,0.64208,0.69194,0.45802,1.08282,0.94155,1.23895,0.0094654,0.0094654,0.0094654
110,44216.2,1.06066,0.9002,1.18807,0.69602,0.6437,0.6921,0.45826,1.08233,0.94114,1.23835,0.00946045,0.00946045,0.00946045
111,44615.7,1.05904,0.9019,1.19004,0.69628,0.64335,0.69215,0.45854,1.0818,0.94058,1.23813,0.0094555,0.0094555,0.0094555
112,45015.1,1.05452,0.89924,1.18923,0.69638,0.64425,0.69305,0.45866,1.08123,0.93986,1.23765,0.00945055,0.00945055,0.00945055
113,45414.6,1.05597,0.90053,1.18953,0.69608,0.64408,0.69279,0.45897,1.0807,0.93898,1.23729,0.0094456,0.0094456,0.0094456
114,45814.5,1.05584,0.89883,1.18957,0.69571,0.64463,0.6933,0.4592,1.08033,0.93836,1.23702,0.00944065,0.00944065,0.00944065
115,46214.3,1.05355,0.89924,1.18897,0.69761,0.64305,0.69357,0.45942,1.07976,0.93805,1.23684,0.0094357,0.0094357,0.0094357
116,46612.3,1.05312,0.89694,1.18609,0.69616,0.6451,0.69395,0.45959,1.07954,0.93773,1.2366,0.00943075,0.00943075,0.00943075
117,47009.9,1.05267,0.89544,1.18661,0.69591,0.64471,0.69372,0.45995,1.07926,0.937,1.23654,0.0094258,0.0094258,0.0094258
118,47407.3,1.05211,0.89423,1.18561,0.69499,0.64629,0.69414,0.45991,1.07871,0.937,1.2362,0.00942085,0.00942085,0.00942085
119,47805.2,1.05391,0.89235,1.18693,0.69532,0.6462,0.69423,0.46015,1.07827,0.93651,1.23576,0.0094159,0.0094159,0.0094159
120,48203.9,1.05289,0.89227,1.18862,0.69592,0.64591,0.69434,0.46028,1.07767,0.93641,1.23533,0.00941095,0.00941095,0.00941095
121,48604.7,1.04871,0.89024,1.18183,0.69517,0.64603,0.6942,0.46057,1.07695,0.93621,1.2349,0.009406,0.009406,0.009406
122,49005.7,1.04957,0.89186,1.18384,0.69408,0.64807,0.69455,0.46066,1.07654,0.93581,1.23447,0.00940105,0.00940105,0.00940105
123,49405.5,1.04829,0.89483,1.18601,0.69443,0.64833,0.69464,0.4606,1.07593,0.93501,1.23404,0.0093961,0.0093961,0.0093961
124,49806.4,1.04771,0.89353,1.18252,0.69321,0.64897,0.69518,0.46078,1.07523,0.93475,1.23369,0.00939115,0.00939115,0.00939115
125,50205.9,1.05036,0.89108,1.18358,0.69226,0.65058,0.69513,0.46099,1.07475,0.93401,1.23338,0.0093862,0.0093862,0.0093862
126,50603.4,1.04709,0.88793,1.18232,0.69382,0.64995,0.69518,0.46128,1.07415,0.93346,1.23303,0.00938125,0.00938125,0.00938125
127,51001.7,1.04674,0.89127,1.18172,0.69362,0.64952,0.69551,0.46138,1.07354,0.93273,1.23271,0.0093763,0.0093763,0.0093763
128,51400.5,1.04527,0.88703,1.18134,0.69376,0.64956,0.69584,0.46143,1.07311,0.93206,1.23232,0.00937135,0.00937135,0.00937135
129,51803,1.04637,0.88858,1.18219,0.69424,0.64986,0.69601,0.46151,1.07277,0.93207,1.23207,0.0093664,0.0093664,0.0093664
130,52201.4,1.04271,0.88436,1.18071,0.69301,0.65054,0.69613,0.46171,1.0724,0.9315,1.23195,0.00936145,0.00936145,0.00936145
131,52600.8,1.0436,0.89131,1.1837,0.69304,0.65012,0.69623,0.46195,1.07195,0.93097,1.23176,0.0093565,0.0093565,0.0093565
132,53001.3,1.0423,0.88858,1.18211,0.69534,0.64804,0.69611,0.46204,1.07124,0.93072,1.23139,0.00935155,0.00935155,0.00935155
133,53401.4,1.04305,0.88633,1.18055,0.69459,0.64846,0.69604,0.46208,1.07139,0.93036,1.23151,0.0093466,0.0093466,0.0093466
134,53800.8,1.04399,0.89061,1.18238,0.69363,0.64902,0.69625,0.46222,1.07128,0.93025,1.2316,0.00934165,0.00934165,0.00934165
135,54201.3,1.04378,0.88255,1.17882,0.69414,0.64922,0.69626,0.46225,1.07067,0.92973,1.23131,0.0093367,0.0093367,0.0093367
136,54600.7,1.04249,0.88355,1.17812,0.69435,0.64986,0.69644,0.46229,1.07012,0.92901,1.23107,0.00933175,0.00933175,0.00933175
137,55001.2,1.03935,0.89058,1.18011,0.69553,0.64871,0.69656,0.46253,1.06989,0.92922,1.2309,0.0093268,0.0093268,0.0093268
138,55401.1,1.03784,0.88521,1.17817,0.69581,0.6485,0.69635,0.46268,1.06972,0.92863,1.23076,0.00932185,0.00932185,0.00932185
139,55800.5,1.04101,0.88465,1.17952,0.69725,0.64761,0.69644,0.46289,1.06941,0.92848,1.23077,0.0093169,0.0093169,0.0093169
140,56200.6,1.03945,0.88675,1.17914,0.69547,0.64921,0.69634,0.46298,1.06934,0.92811,1.23068,0.00931195,0.00931195,0.00931195
141,56600.3,1.03816,0.88303,1.17764,0.69579,0.64901,0.69643,0.46308,1.0688,0.92819,1.23029,0.009307,0.009307,0.009307
142,57004.3,1.04122,0.88563,1.17812,0.69624,0.64901,0.69659,0.46327,1.0689,0.92715,1.23072,0.00930205,0.00930205,0.00930205
143,57403.7,1.03792,0.88485,1.17749,0.69591,0.64935,0.69667,0.46331,1.06864,0.92668,1.23069,0.0092971,0.0092971,0.0092971
144,57804.1,1.03718,0.88204,1.17649,0.69552,0.65012,0.69674,0.46335,1.0689,0.92625,1.23097,0.00929215,0.00929215,0.00929215
145,58204.4,1.0371,0.88217,1.17518,0.6965,0.64931,0.69703,0.46356,1.06888,0.92578,1.231,0.0092872,0.0092872,0.0092872
146,58605.4,1.03502,0.88181,1.1761,0.69656,0.64956,0.69691,0.46367,1.06855,0.92538,1.23101,0.00928225,0.00928225,0.00928225
147,59005.1,1.03538,0.87904,1.17567,0.69787,0.64829,0.69721,0.46376,1.0683,0.9249,1.23095,0.0092773,0.0092773,0.0092773
148,59405.8,1.03305,0.87999,1.17553,0.69948,0.64761,0.69726,0.46387,1.06813,0.92426,1.23086,0.00927235,0.00927235,0.00927235
149,59805.6,1.03495,0.87724,1.17632,0.69759,0.6491,0.6972,0.46401,1.06819,0.92368,1.23087,0.0092674,0.0092674,0.0092674
150,60203.7,1.03578,0.87838,1.1769,0.70007,0.64701,0.69718,0.46396,1.06726,0.92329,1.23023,0.00926245,0.00926245,0.00926245
151,60602,1.03514,0.87668,1.17771,0.70017,0.64747,0.69746,0.46408,1.06741,0.92312,1.23022,0.0092575,0.0092575,0.0092575
152,61000.9,1.03326,0.87677,1.17464,0.701,0.64673,0.69755,0.4642,1.06663,0.92287,1.22993,0.00925255,0.00925255,0.00925255
153,61398.8,1.03144,0.87416,1.17335,0.70005,0.64825,0.6978,0.46424,1.06628,0.9223,1.22963,0.0092476,0.0092476,0.0092476
154,61797,1.03293,0.87768,1.17337,0.6996,0.64854,0.69811,0.46447,1.06593,0.92229,1.22947,0.00924265,0.00924265,0.00924265
155,62193.9,1.03059,0.87642,1.17331,0.69993,0.64727,0.69769,0.46428,1.06593,0.9218,1.22945,0.0092377,0.0092377,0.0092377
156,62589.7,1.03033,0.87737,1.17392,0.69916,0.64867,0.69778,0.46439,1.06582,0.92142,1.22924,0.00923275,0.00923275,0.00923275
157,62986.7,1.03022,0.87325,1.17255,0.69984,0.64834,0.69783,0.46441,1.06571,0.92119,1.22934,0.0092278,0.0092278,0.0092278
158,63383.9,1.03119,0.87439,1.17133,0.69951,0.64803,0.69783,0.46446,1.06596,0.92093,1.22964,0.00922285,0.00922285,0.00922285
159,63779,1.02769,0.87597,1.16973,0.70048,0.64684,0.69765,0.46436,1.06558,0.92097,1.22952,0.0092179,0.0092179,0.0092179
160,64171.9,1.03002,0.87578,1.17322,0.69889,0.64807,0.69782,0.4643,1.06535,0.92083,1.2294,0.00921295,0.00921295,0.00921295
161,64564.9,1.03095,0.87575,1.17085,0.70033,0.64654,0.69774,0.46422,1.06574,0.9203,1.22966,0.009208,0.009208,0.009208
162,64955.4,1.02851,0.87661,1.17275,0.70152,0.6462,0.69754,0.46435,1.06516,0.92044,1.22947,0.00920305,0.00920305,0.00920305
163,65351.5,1.02718,0.87267,1.17048,0.7006,0.6476,0.69777,0.46439,1.06558,0.92007,1.22987,0.0091981,0.0091981,0.0091981
164,65748.2,1.02949,0.87486,1.17384,0.70039,0.64863,0.69798,0.46441,1.06582,0.92027,1.23031,0.00919315,0.00919315,0.00919315
165,66144.1,1.02826,0.87054,1.16857,0.70059,0.64825,0.69775,0.46437,1.06539,0.92041,1.22996,0.0091882,0.0091882,0.0091882
166,66540.1,1.02845,0.87633,1.17087,0.69873,0.64935,0.69783,0.46434,1.06499,0.92091,1.22971,0.00918325,0.00918325,0.00918325
167,66933.8,1.02609,0.87335,1.16962,0.69724,0.65066,0.69791,0.46452,1.06562,0.92026,1.23031,0.0091783,0.0091783,0.0091783
168,67331.9,1.02825,0.87217,1.16707,0.69768,0.65041,0.69788,0.46453,1.06583,0.92003,1.23015,0.00917335,0.00917335,0.00917335
169,67728.6,1.02485,0.87181,1.168,0.69922,0.64869,0.69784,0.4644,1.06582,0.92011,1.23013,0.0091684,0.0091684,0.0091684
170,68126,1.02724,0.87332,1.1708,0.70087,0.64795,0.69809,0.46453,1.06591,0.91994,1.23,0.00916345,0.00916345,0.00916345
171,68523.8,1.025,0.86857,1.17058,0.69903,0.64905,0.69839,0.46475,1.06587,0.9196,1.23026,0.0091585,0.0091585,0.0091585
172,68919.5,1.02573,0.87055,1.17119,0.69819,0.64922,0.6983,0.46463,1.06584,0.91992,1.23034,0.00915355,0.00915355,0.00915355
173,69315.4,1.02391,0.87005,1.16848,0.69802,0.64969,0.6983,0.46459,1.066,0.91959,1.23054,0.0091486,0.0091486,0.0091486
174,69711.5,1.02851,0.8745,1.1735,0.69913,0.64944,0.69839,0.46465,1.06578,0.91976,1.2304,0.00914365,0.00914365,0.00914365
175,70107.9,1.02315,0.86738,1.16746,0.69905,0.65004,0.69844,0.46467,1.06584,0.91997,1.23038,0.0091387,0.0091387,0.0091387
176,70504.7,1.02348,0.86878,1.16919,0.70084,0.64824,0.69857,0.46491,1.06576,0.91992,1.2305,0.00913375,0.00913375,0.00913375
177,70901.7,1.02352,0.87168,1.16688,0.70113,0.64782,0.69853,0.46476,1.066,0.9198,1.2304,0.0091288,0.0091288,0.0091288
178,71298.4,1.02332,0.86885,1.16723,0.70224,0.64717,0.6986,0.4649,1.06572,0.91986,1.23034,0.00912385,0.00912385,0.00912385
179,71694.1,1.02762,0.87029,1.16913,0.70055,0.64785,0.69844,0.4649,1.06587,0.91944,1.23054,0.0091189,0.0091189,0.0091189
180,72090.6,1.0242,0.86977,1.16859,0.70015,0.64816,0.69864,0.46493,1.06516,0.91928,1.23014,0.00911395,0.00911395,0.00911395
181,72486.3,1.02023,0.86773,1.16646,0.70047,0.64735,0.69839,0.46477,1.0655,0.91931,1.23026,0.009109,0.009109,0.009109
182,72883.1,1.01985,0.87017,1.16719,0.70137,0.64714,0.69851,0.46476,1.06518,0.91951,1.23014,0.00910405,0.00910405,0.00910405
183,73281.1,1.01862,0.8698,1.16665,0.70093,0.64756,0.69835,0.46471,1.06469,0.91924,1.22968,0.0090991,0.0090991,0.0090991
184,73679.1,1.02139,0.86833,1.16832,0.70088,0.64731,0.69836,0.46477,1.0648,0.91903,1.22984,0.00909415,0.00909415,0.00909415
