epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,15613.3,1.46757,1.2372,1.32806,0.69102,0.56907,0.62287,0.38771,2.39882,1.37867,2.46531,0.00979705,0.00979705,0.00979705
43,16000.2,1.46603,1.23959,1.32984,0.69071,0.57047,0.62635,0.39029,2.3972,1.37941,2.47051,0.0097921,0.0097921,0.0097921
44,16346.3,1.46387,1.23677,1.32582,0.6889,0.57264,0.62555,0.38973,2.38824,1.37032,2.43777,0.00978715,0.00978715,0.00978715
45,16710,1.46258,1.23711,1.32586,0.69041,0.57458,0.62612,0.39038,2.38571,1.37671,2.47988,0.0097822,0.0097822,0.0097822
46,17044.5,1.45925,1.23227,1.32524,0.68222,0.57843,0.62841,0.39202,2.39272,1.37283,2.4706,0.00977725,0.00977725,0.00977725
47,17387.6,1.45642,1.22624,1.31925,0.69019,0.57583,0.62937,0.39348,2.3837,1.36931,2.45952,0.0097723,0.0097723,0.0097723
48,17728.5,1.45202,1.22932,1.31971,0.69418,0.57449,0.63052,0.39431,2.38116,1.36368,2.44599,0.00976735,0.00976735,0.00976735
49,18088.8,1.45288,1.22817,1.31454,0.68935,0.57894,0.63105,0.39538,2.37785,1.36335,2.42295,0.0097624,0.0097624,0.0097624
50,18441.6,1.44837,1.21832,1.31374,0.68885,0.57966,0.6311,0.39598,2.37228,1.36275,2.42925,0.00975745,0.00975745,0.00975745
51,18857.8,1.44899,1.2239,1.31204,0.68587,0.58022,0.63188,0.3973,2.37132,1.35846,2.43371,0.0097525,0.0097525,0.0097525
52,19255,1.44466,1.21848,1.31049,0.68894,0.57996,0.63178,0.39771,2.36785,1.35888,2.43873,0.00974755,0.00974755,0.00974755
53,19615.9,1.44166,1.21455,1.31078,0.6852,0.58158,0.63233,0.3989,2.36671,1.35289,2.43677,0.0097426,0.0097426,0.0097426
54,19993.9,1.4424,1.21218,1.31028,0.68772,0.58305,0.63413,0.3992,2.36351,1.34807,2.42752,0.00973765,0.00973765,0.00973765
55,20379.9,1.44274,1.21707,1.30971,0.68329,0.58545,0.63388,0.39999,2.35891,1.35165,2.42345,0.0097327,0.0097327,0.0097327
56,20737.3,1.4413,1.21254,1.30793,0.68424,0.5863,0.63435,0.40043,2.35638,1.35064,2.43215,0.00972775,0.00972775,0.00972775
57,21090.1,1.43741,1.21389,1.30565,0.68395,0.58749,0.6352,0.40152,2.3567,1.3493,2.42003,0.0097228,0.0097228,0.0097228
58,21435.9,1.43398,1.21234,1.30686,0.68744,0.58694,0.63572,0.40135,2.35582,1.34974,2.42941,0.00971785,0.00971785,0.00971785
59,21805.9,1.43771,1.21529,1.30665,0.68659,0.5881,0.63598,0.40181,2.35436,1.34607,2.43044,0.0097129,0.0097129,0.0097129
60,22173.2,1.43122,1.2063,1.30539,0.68423,0.58864,0.63722,0.40261,2.35355,1.34527,2.42355,0.00970795,0.00970795,0.00970795
61,22539.2,1.4324,1.20811,1.30389,0.6836,0.59039,0.63723,0.40377,2.35137,1.34563,2.42452,0.009703,0.009703,0.009703
62,22869.2,1.4321,1.20257,1.30022,0.68901,0.58619,0.63758,0.40435,2.34891,1.3449,2.42334,0.00969805,0.00969805,0.00969805
63,23199.7,1.43093,1.20654,1.30066,0.6847,0.58839,0.63788,0.40442,2.34752,1.34274,2.42436,0.0096931,0.0096931,0.0096931
64,23530.7,1.42984,1.20316,1.29926,0.68652,0.58622,0.63822,0.40464,2.34657,1.34277,2.4203,0.00968815,0.00968815,0.00968815
65,23846.5,1.4266,1.19579,1.2978,0.68321,0.58915,0.63802,0.40492,2.34607,1.34081,2.42297,0.0096832,0.0096832,0.0096832
66,24183.2,1.42347,1.1961,1.29462,0.68342,0.58766,0.63822,0.40571,2.3452,1.34009,2.42574,0.00967825,0.00967825,0.00967825
67,24497,1.42562,1.19754,1.29655,0.68612,0.58715,0.63887,0.40589,2.34445,1.33714,2.42176,0.0096733,0.0096733,0.0096733
68,24817.5,1.42414,1.19521,1.29404,0.68416,0.59147,0.6398,0.4062,2.34327,1.33545,2.41758,0.00966835,0.00966835,0.00966835
69,25149.3,1.42162,1.19263,1.29399,0.68495,0.59243,0.6404,0.40686,2.34128,1.33371,2.41047,0.0096634,0.0096634,0.0096634
70,25488.9,1.41678,1.19241,1.292,0.68538,0.59259,0.64086,0.40754,2.3405,1.33177,2.41216,0.00965845,0.00965845,0.00965845
71,25831.4,1.42302,1.1986,1.29157,0.68634,0.59086,0.64124,0.40792,2.33944,1.33124,2.40902,0.0096535,0.0096535,0.0096535
72,26159.7,1.41941,1.18946,1.29192,0.68714,0.59082,0.64133,0.40824,2.33874,1.33139,2.40679,0.00964855,0.00964855,0.00964855
73,26490.1,1.41892,1.19219,1.29177,0.68915,0.58894,0.64179,0.40861,2.33942,1.33073,2.40741,0.0096436,0.0096436,0.0096436
74,26835.1,1.41404,1.1855,1.28859,0.68777,0.5891,0.64163,0.40911,2.33823,1.32967,2.40619,0.00963865,0.00963865,0.00963865
75,27184.2,1.41329,1.18513,1.28651,0.68816,0.58902,0.64224,0.40955,2.33772,1.32964,2.40539,0.0096337,0.0096337,0.0096337
76,27502.4,1.4149,1.18956,1.29071,0.68899,0.58849,0.64246,0.40964,2.33639,1.3297,2.4015,0.00962875,0.00962875,0.00962875
77,27869.8,1.41274,1.1834,1.28619,0.68801,0.58932,0.64264,0.40987,2.33497,1.32888,2.39678,0.0096238,0.0096238,0.0096238
78,28214.3,1.41733,1.18958,1.28918,0.68931,0.58881,0.64257,0.40992,2.33393,1.32857,2.39593,0.00961885,0.00961885,0.00961885
79,28544.5,1.40531,1.18122,1.2839,0.69098,0.58787,0.64255,0.41017,2.33275,1.32874,2.39411,0.0096139,0.0096139,0.0096139
80,28877.3,1.41038,1.18544,1.2859,0.68846,0.5907,0.64286,0.41046,2.33249,1.32798,2.39271,0.00960895,0.00960895,0.00960895
81,29254,1.40943,1.18833,1.2854,0.68864,0.59026,0.64285,0.4105,2.33158,1.32771,2.3906,0.009604,0.009604,0.009604
82,29598.7,1.40769,1.18021,1.28268,0.69047,0.58962,0.64307,0.41073,2.33076,1.32726,2.38912,0.00959905,0.00959905,0.00959905
83,29947,1.40506,1.17771,1.28091,0.68999,0.59069,0.64337,0.4109,2.33069,1.32694,2.38959,0.0095941,0.0095941,0.0095941
84,30298.2,1.40527,1.18085,1.28162,0.6892,0.59077,0.64339,0.41108,2.33011,1.32678,2.38725,0.00958915,0.00958915,0.00958915
85,30628.1,1.40738,1.17959,1.28392,0.68992,0.59017,0.64367,0.41102,2.32968,1.32653,2.38707,0.0095842,0.0095842,0.0095842
86,30943.3,1.405,1.17691,1.28181,0.69057,0.58979,0.64372,0.41131,2.32899,1.32596,2.38611,0.00957925,0.00957925,0.00957925
87,31257.1,1.40193,1.17526,1.27886,0.69133,0.59009,0.64398,0.41154,2.32868,1.32612,2.3855,0.0095743,0.0095743,0.0095743
88,31633.3,1.40543,1.17924,1.28281,0.69098,0.58991,0.64387,0.41173,2.32814,1.32575,2.38267,0.00956935,0.00956935,0.00956935
89,31954.8,1.39928,1.17304,1.27917,0.68993,0.59179,0.64402,0.41182,2.32792,1.32512,2.38242,0.0095644,0.0095644,0.0095644
90,32288.7,1.40156,1.17478,1.27952,0.6902,0.59249,0.64409,0.41183,2.32732,1.32528,2.38109,0.00955945,0.00955945,0.00955945
91,32629.1,1.4039,1.17982,1.28081,0.68949,0.5926,0.64401,0.41185,2.32689,1.32457,2.38098,0.0095545,0.0095545,0.0095545
92,32973.4,1.40054,1.17336,1.27752,0.69036,0.59204,0.64421,0.41201,2.32634,1.32408,2.37948,0.00954955,0.00954955,0.00954955
93,33302.9,1.39617,1.17002,1.27748,0.691,0.59158,0.64425,0.41211,2.32599,1.32388,2.37743,0.0095446,0.0095446,0.0095446
94,33629.9,1.39908,1.17531,1.27768,0.69097,0.5915,0.64435,0.41235,2.32551,1.32305,2.37446,0.00953965,0.00953965,0.00953965
95,33949.9,1.39838,1.17404,1.27682,0.6914,0.59162,0.64427,0.41221,2.3252,1.32242,2.37232,0.0095347,0.0095347,0.0095347
96,34291,1.39912,1.17234,1.2759,0.69079,0.5917,0.64419,0.41232,2.32479,1.32175,2.37136,0.00952975,0.00952975,0.00952975
97,34650.6,1.39881,1.16819,1.27334,0.69151,0.59132,0.64429,0.41266,2.32441,1.32127,2.36966,0.0095248,0.0095248,0.0095248
98,34993.3,1.39656,1.1684,1.27453,0.69089,0.59115,0.64451,0.41272,2.32393,1.32083,2.3697,0.00951985,0.00951985,0.00951985
99,35341.6,1.39593,1.17171,1.27794,0.68993,0.59243,0.64445,0.41289,2.32397,1.32023,2.36926,0.0095149,0.0095149,0.0095149
100,35678.1,1.39599,1.17004,1.27552,0.69082,0.59196,0.64451,0.41284,2.32395,1.31979,2.36881,0.00950995,0.00950995,0.00950995
101,36014.5,1.39494,1.16618,1.27172,0.69034,0.59209,0.64459,0.41321,2.32375,1.31906,2.36663,0.009505,0.009505,0.009505
102,36343.2,1.39052,1.16543,1.27404,0.69015,0.59221,0.64445,0.4131,2.32327,1.31891,2.3664,0.00950005,0.00950005,0.00950005
103,36671.5,1.39502,1.16641,1.27346,0.69096,0.59146,0.64441,0.41301,2.32293,1.3186,2.36581,0.0094951,0.0094951,0.0094951
104,37013.6,1.39293,1.1653,1.27192,0.69097,0.59158,0.64456,0.41316,2.32219,1.3187,2.36414,0.00949015,0.00949015,0.00949015
105,37353,1.39056,1.16403,1.27174,0.69088,0.59218,0.64478,0.41331,2.322,1.31842,2.36218,0.0094852,0.0094852,0.0094852
106,37713.4,1.39279,1.16435,1.27291,0.69214,0.59179,0.64504,0.41335,2.32171,1.31875,2.36053,0.00948025,0.00948025,0.00948025
107,38109.9,1.38722,1.15998,1.27068,0.69129,0.59234,0.64519,0.41348,2.32117,1.3184,2.35858,0.0094753,0.0094753,0.0094753
108,38432.7,1.39022,1.16379,1.27205,0.69193,0.59221,0.64493,0.41353,2.32104,1.31801,2.35775,0.00947035,0.00947035,0.00947035
109,38774,1.39367,1.16544,1.27193,0.69219,0.59264,0.64535,0.4135,2.3206,1.31796,2.35557,0.0094654,0.0094654,0.0094654
110,39119.8,1.3874,1.15785,1.26777,0.69126,0.59306,0.64524,0.41355,2.32084,1.31786,2.3543,0.00946045,0.00946045,0.00946045
111,39453.5,1.38446,1.16109,1.2653,0.69172,0.59336,0.64562,0.41371,2.32035,1.31766,2.35257,0.0094555,0.0094555,0.0094555
112,39777.1,1.39109,1.16477,1.27029,0.69315,0.59281,0.64576,0.41391,2.31994,1.31712,2.35129,0.00945055,0.00945055,0.00945055
113,40102.9,1.38454,1.15766,1.26616,0.69343,0.59226,0.64561,0.41397,2.31966,1.31725,2.35011,0.0094456,0.0094456,0.0094456
114,40436.8,1.38453,1.15754,1.26774,0.69314,0.59285,0.64567,0.41415,2.31921,1.31702,2.34846,0.00944065,0.00944065,0.00944065
115,40780.2,1.3818,1.16033,1.26726,0.69336,0.59307,0.64596,0.41426,2.31894,1.3165,2.34754,0.0094357,0.0094357,0.0094357
116,41119.5,1.38409,1.15745,1.26801,0.69393,0.59319,0.64616,0.41443,2.31855,1.31632,2.3462,0.00943075,0.00943075,0.00943075
117,41451.4,1.38278,1.15483,1.26591,0.69402,0.59336,0.64612,0.4146,2.31832,1.31625,2.34524,0.0094258,0.0094258,0.0094258
