                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.7048,                 1.7379,                 1.5545,                 1.8174,                 2.0769,                 1.4766,                0.38428,                0.35294,                 0.2888,                 0.1312,                0.05744,                 1.3002,                0.05411,                0.06371,                0.38129,                 0.0515,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.6792,                 1.6937,                 1.5131,                 1.8085,                 2.0238,                  1.444,                0.39393,                 0.3564,                0.30733,                0.13933,                0.05773,                0.63346,                0.05531,                0.06302,                0.25719,                0.05199,              0.0090199,              0.0090199,              0.0090199
                    102,                  1.624,                 1.7292,                 1.5413,                 1.7533,                 2.0274,                 1.4722,                 0.4827,                0.33564,                0.31041,                0.13766,                0.05726,                0.54006,                0.05465,                0.06282,                0.30826,                0.05284,                0.00901,                0.00901,                0.00901
                    103,                 1.6761,                 1.7314,                  1.538,                  1.826,                 2.0938,                  1.476,                 0.4091,                0.34602,                0.28862,                0.13318,                0.05817,                 2.5604,                 0.0558,                0.06239,                0.60891,                0.05204,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.6083,                 1.5794,                 1.5085,                 1.7867,                 1.9667,                  1.462,                0.37958,                0.37716,                0.31172,                0.16142,                0.05738,                 13.733,                0.05514,                0.06366,                 2.8166,                0.05314,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.6438,                 1.6005,                 1.4967,                 1.8322,                 1.9576,                 1.4708,                0.41424,                0.40138,                0.33442,                0.15441,                 0.0564,                  7.515,                0.05326,                0.06186,                 2.6958,                0.05261,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.6631,                 1.6442,                 1.5213,                 1.8628,                 1.9896,                 1.4873,                0.46131,                 0.3218,                0.29624,                0.12795,                 0.0578,                 10.386,                0.05427,                0.06587,                 2.3671,                0.05314,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.7062,                 1.7015,                 1.5256,                 1.9109,                  1.975,                 1.4737,                0.37556,                0.33564,                0.25724,                0.12063,                0.05744,                 33.704,                 0.0549,                0.06289,                 7.3008,                0.05177,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.6492,                 1.6021,                 1.5241,                   1.85,                 1.9758,                 1.4845,                0.39641,                0.34543,                0.27457,                0.13167,                0.05666,                 6.1185,                0.05401,                0.06063,                 1.5234,                0.05117,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.6342,                 1.6842,                  1.492,                 1.7988,                 2.0312,                 1.4497,                0.36691,                0.36098,                0.27428,                0.13252,                0.05899,                 3.3872,                0.05516,                0.06326,                0.83672,                  0.052,              0.0089407,              0.0089407,              0.0089407
                    110,                  1.696,                 1.7324,                 1.5492,                 1.8594,                 2.0546,                 1.5027,                0.43457,                0.37716,                0.32615,                0.15103,                0.05852,                0.88259,                0.05487,                0.06222,                0.22281,                0.05218,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.6057,                 1.5131,                  1.461,                 1.7707,                 1.8981,                 1.4263,                0.43677,                0.37716,                0.32267,                0.15065,                0.05776,                 1.3652,                0.05454,                  0.061,                0.34964,                0.05114,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.5772,                 1.6696,                 1.4857,                 1.7428,                 1.8308,                 1.4342,                0.36615,                0.40138,                0.30673,                0.14367,                 0.0576,                 3.2347,                0.05426,                0.06171,                0.91959,                0.05125,               0.008911,               0.008911,               0.008911
                    113,                 1.6112,                 1.5403,                 1.5115,                 1.7546,                 1.9075,                 1.4658,                0.35921,                 0.3763,                0.29922,                0.13533,                0.05916,                 1.3028,                0.05555,                0.06143,                0.48219,                0.05104,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.5762,                  1.547,                 1.4838,                  1.751,                 1.8633,                 1.4406,                0.39716,                0.41176,                0.31108,                0.13314,                0.05951,                 3.9876,                0.05639,                0.06226,                 1.1288,                0.05168,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.6137,                 1.5527,                 1.5116,                 1.7784,                 1.8862,                 1.4458,                0.40422,                0.38408,                0.29968,                0.13863,                0.05852,                 2.1175,                0.05561,                0.06299,                0.42154,                0.05225,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.5576,                 1.4833,                 1.4661,                 1.7353,                 1.8413,                 1.4366,                0.42547,                0.36332,                 0.3021,                0.13837,                0.05831,                 6.9276,                0.05485,                0.06196,                 1.2151,                0.05244,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.5847,                  1.579,                  1.507,                 1.7428,                 1.9403,                 1.4523,                0.40245,                0.38754,                 0.3096,                0.14635,                0.05801,                 3.0721,                0.05421,                0.06249,                0.65181,                 0.0514,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.6465,                 1.5825,                 1.5029,                  1.829,                 1.9508,                 1.4749,                0.36525,                 0.3391,                0.26572,                0.12224,                0.05853,                 17.282,                 0.0551,                0.06306,                 3.4434,                0.05208,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.5763,                 1.4689,                 1.4717,                  1.729,                 1.8538,                 1.4481,                0.34958,                0.40729,                0.29475,                0.13465,                0.05898,                 1.5549,                0.05589,                0.06322,                0.41459,                0.05188,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.6338,                   1.56,                 1.4617,                  1.754,                  1.886,                 1.4176,                0.33241,                0.39446,                0.27281,                 0.1174,                0.05797,                 5.2276,                0.05467,                0.06276,                 1.9596,                0.05237,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.5842,                 1.4781,                 1.4877,                 1.7819,                 1.8645,                 1.4738,                0.43196,                  0.391,                0.34934,                0.14932,                0.05966,                0.73649,                0.05572,                0.06363,                0.27351,                0.05344,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.5519,                 1.4996,                 1.4796,                 1.7146,                 1.8375,                 1.4595,                 0.4164,                0.41229,                0.32582,                0.14337,                0.05843,                 4.9607,                0.05577,                0.06387,                0.87105,                 0.0533,               0.008812,               0.008812,               0.008812
                    123,                 1.6135,                 1.5495,                 1.4866,                 1.8151,                 1.8686,                 1.4581,                0.42221,                 0.4083,                0.32017,                 0.1418,                0.05822,                 3.0266,                0.05434,                0.06262,                0.65504,                0.05175,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.4866,                 1.5173,                  1.383,                 1.6898,                 1.8063,                 1.3556,                0.39845,                 0.4083,                0.32555,                0.14718,                0.05747,                0.21757,                0.05427,                0.06157,                0.17468,                 0.0513,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.5939,                 1.5592,                  1.429,                  1.772,                  1.812,                 1.3905,                0.41351,                0.42215,                0.32174,                0.15303,                0.05863,                 2.4764,                 0.0557,                0.06387,                0.92044,                0.05223,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.5445,                 1.6183,                 1.4143,                 1.7598,                 1.8099,                 1.4023,                 0.4686,                0.34602,                0.29006,                0.13114,                0.05731,                  2.356,                0.05488,                0.06234,                 0.6849,                0.05204,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.5898,                  1.497,                 1.4757,                 1.7556,                 1.8665,                 1.4321,                0.43203,                 0.3737,                0.31195,                0.13883,                0.05946,                 3.0731,                0.05609,                0.06221,                0.60734,                0.05228,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.5774,                 1.5524,                 1.4533,                 1.7254,                 1.8294,                 1.4256,                0.43324,                0.40484,                0.35766,                 0.1646,                0.05772,                 1.1879,                0.05466,                0.06187,                0.35056,                0.05095,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.5274,                 1.4789,                 1.4201,                 1.7138,                 1.7531,                 1.3961,                0.43433,                0.38408,                0.32344,                 0.1318,                0.05913,                 2.5106,                0.05587,                0.06374,                0.79765,                0.05329,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.5408,                 1.4328,                 1.4664,                 1.7431,                 1.7399,                 1.4364,                0.40786,                0.37024,                0.30131,                0.13695,                0.05573,                 21.617,                0.05376,                0.06184,                 3.1394,                0.05086,              0.0087328,              0.0087328,              0.0087328
                    131,                   1.53,                 1.4789,                 1.4287,                 1.7084,                  1.774,                 1.4044,                0.42619,                0.38408,                0.31722,                0.14771,                0.05735,                 6.2706,                0.05461,                0.06151,                 1.3562,                0.05109,              0.0087229,              0.0087229,              0.0087229
                    132,                  1.466,                 1.3207,                 1.4251,                 1.6778,                 1.6593,                 1.4136,                0.44352,                 0.3564,                0.33419,                0.14609,                0.05778,                 8.6973,                0.05487,                0.06237,                 1.9328,                 0.0515,               0.008713,               0.008713,               0.008713
                    133,                 1.5254,                 1.5111,                  1.465,                 1.6906,                 1.8058,                 1.4243,                0.42587,                0.38062,                0.32467,                0.14487,                0.05676,                 2.7969,                0.05393,                0.06123,                0.62019,                0.05065,              0.0087031,              0.0087031,              0.0087031
                    134,                 1.5601,                 1.4834,                  1.442,                 1.7711,                 1.8326,                 1.4258,                0.37247,                0.41176,                0.32073,                0.14536,                0.05868,                 3.9002,                0.05516,                0.06171,                0.79269,                0.05142,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.3835,                  1.398,                 1.3235,                 1.5658,                 1.5995,                 1.3024,                0.42523,                0.41869,                0.36044,                0.15689,                0.05746,                0.85664,                0.05419,                0.06202,                0.32666,                0.05153,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.4748,                 1.3751,                 1.4201,                 1.6229,                 1.6499,                 1.3708,                0.44328,                0.38297,                0.33986,                0.14681,                0.05791,                 1.3776,                0.05426,                0.06428,                0.42055,                0.05323,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.4544,                 1.3455,                 1.3876,                 1.6822,                 1.6407,                 1.3661,                0.43201,                0.41176,                0.34757,                  0.148,                0.05753,                 0.8037,                0.05484,                0.06296,                0.23638,                0.05296,              0.0086635,              0.0086635,              0.0086635
                    138,                  1.432,                 1.4358,                 1.3703,                 1.6329,                 1.7148,                 1.3768,                0.50172,                0.39718,                0.34684,                0.16015,                 0.0582,                0.71334,                0.05556,                0.06233,                0.22931,                0.05215,              0.0086536,              0.0086536,              0.0086536
                    139,                  1.456,                 1.3225,                 1.3902,                 1.6459,                 1.6508,                 1.3709,                0.39482,                0.42215,                0.34329,                0.16037,                0.05747,                 1.9929,                0.05529,                0.06341,                0.57092,                0.05312,              0.0086437,              0.0086437,              0.0086437
                    140,                 1.4951,                 1.3309,                 1.4185,                 1.6834,                 1.6764,                 1.3841,                 0.4543,                0.38408,                0.36086,                0.17488,                0.05622,                 8.6293,                0.05343,                0.06065,                 1.8619,                 0.0513,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.4938,                 1.4477,                 1.4083,                 1.7023,                 1.7895,                 1.4042,                0.42255,                0.38408,                0.33163,                0.15792,                0.05634,                 2.2764,                 0.0537,                0.06017,                0.78106,                 0.0506,              0.0086239,              0.0086239,              0.0086239
                    142,                  1.442,                 1.3585,                   1.38,                 1.6854,                 1.6433,                 1.3893,                0.45532,                0.39917,                  0.339,                0.16689,                0.05761,                 2.3349,                0.05533,                0.06228,                0.70705,                0.05229,               0.008614,               0.008614,               0.008614
                    143,                 1.4872,                 1.3773,                 1.4055,                 1.7588,                 1.6692,                 1.3864,                0.45047,                0.41522,                0.33458,                0.16104,                0.05655,                 5.1753,                0.05446,                0.06215,                 1.3867,                0.05221,              0.0086041,              0.0086041,              0.0086041
                    144,                 1.4364,                 1.3348,                 1.3752,                 1.6402,                 1.6233,                 1.3704,                0.41528,                0.40795,                0.34988,                0.17363,                0.05609,                 4.5308,                0.05446,                0.06251,                 1.0231,                0.05212,              0.0085942,              0.0085942,              0.0085942
                    145,                 1.3954,                   1.26,                 1.3482,                 1.6196,                 1.5609,                 1.3339,                0.42836,                0.43301,                0.36445,                0.17907,                 0.0562,                 3.1926,                0.05385,                0.06129,                0.70879,                0.05153,              0.0085843,              0.0085843,              0.0085843
                    146,                 1.4394,                 1.2944,                 1.3525,                 1.6426,                  1.547,                 1.3445,                0.43258,                0.43599,                0.34323,                0.15961,                0.05786,                 4.4717,                  0.055,                0.06308,                 1.2891,                0.05307,              0.0085744,              0.0085744,              0.0085744
                    147,                 1.4189,                 1.3932,                 1.3581,                 1.5914,                 1.6662,                 1.3281,                0.43161,                0.41869,                 0.3508,                0.17466,                0.05649,                 10.453,                 0.0541,                0.06169,                 2.0853,                0.05127,              0.0085645,              0.0085645,              0.0085645
                    148,                 1.4558,                 1.3416,                 1.3687,                 1.6782,                   1.64,                 1.3426,                0.50969,                0.40138,                0.38074,                0.17524,                0.05536,                  1.578,                0.05323,                0.06126,                0.42133,                0.05157,              0.0085546,              0.0085546,              0.0085546
                    149,                 1.4435,                 1.2838,                 1.3652,                 1.6541,                 1.6023,                 1.3478,                0.48262,                0.42215,                0.37789,                0.18279,                0.05643,                 1.4665,                0.05368,                0.06148,                0.44316,                0.05183,              0.0085447,              0.0085447,              0.0085447
                    150,                 1.3906,                  1.351,                  1.312,                 1.6013,                 1.6197,                 1.3005,                0.48014,                0.37716,                0.36382,                0.17592,                0.05688,                 3.6667,                0.05457,                0.06233,                0.73572,                0.05248,              0.0085348,              0.0085348,              0.0085348
                    151,                 1.3886,                 1.3313,                 1.3744,                 1.5804,                 1.6178,                 1.3827,                0.50589,                0.37199,                0.34548,                0.16587,                 0.0557,                 17.681,                0.05401,                0.06073,                 2.9832,                 0.0519,              0.0085249,              0.0085249,              0.0085249
                    152,                 1.3919,                 1.3292,                 1.3541,                 1.5829,                 1.5853,                 1.3333,                0.53584,                0.37024,                0.34337,                0.15941,                0.05655,                  2.795,                0.05472,                0.06104,                0.77589,                0.05203,               0.008515,               0.008515,               0.008515
                    153,                 1.4087,                 1.2892,                  1.328,                 1.6022,                 1.5651,                 1.3181,                0.45768,                0.39792,                0.34256,                0.16453,                0.05695,                 2.0903,                0.05523,                0.06155,                 0.5176,                0.05294,              0.0085051,              0.0085051,              0.0085051
                    154,                 1.4155,                  1.274,                  1.359,                 1.6358,                 1.6307,                 1.3618,                0.44008,                0.40251,                0.36446,                0.17035,                 0.0565,                  4.709,                0.05462,                0.06125,                   1.08,                0.05172,              0.0084952,              0.0084952,              0.0084952
                    155,                 1.4103,                 1.3104,                 1.3675,                 1.6204,                 1.5725,                 1.3663,                0.48739,                 0.3948,                0.34951,                0.16557,                0.05627,                 2.6045,                 0.0545,                0.06043,                0.68422,                0.05168,              0.0084853,              0.0084853,              0.0084853
                    156,                 1.4393,                 1.2926,                 1.3295,                  1.639,                  1.555,                 1.3243,                 0.4522,                0.41176,                0.36993,                0.17377,                 0.0577,                0.78272,                 0.0556,                0.06232,                0.19738,                 0.0522,              0.0084754,              0.0084754,              0.0084754
                    157,                 1.3472,                 1.1758,                 1.3225,                 1.5528,                 1.5149,                 1.3042,                0.50649,                0.40138,                0.38747,                0.17576,                0.05725,                0.59527,                0.05488,                0.06224,                0.14712,                0.05184,              0.0084655,              0.0084655,              0.0084655
                    158,                 1.4057,                 1.2496,                 1.3298,                 1.6439,                 1.5335,                 1.3366,                0.47695,                0.40387,                 0.3762,                0.17237,                0.05781,                0.62878,                0.05505,                0.06108,                0.14874,                0.05135,              0.0084556,              0.0084556,              0.0084556
                    159,                 1.3652,                 1.2871,                 1.3392,                  1.583,                 1.5305,                 1.3402,                0.47918,                0.41705,                0.34871,                0.16803,                0.05723,                0.34845,                0.05473,                0.06185,                0.13179,                0.05241,              0.0084457,              0.0084457,              0.0084457
                    160,                 1.3393,                   1.27,                 1.3043,                 1.5607,                 1.4815,                 1.3037,                0.46136,                0.39121,                 0.3521,                0.16425,                0.05665,                0.49852,                0.05403,                0.06113,                0.20497,                 0.0519,              0.0084358,              0.0084358,              0.0084358
                    161,                 1.3681,                 1.1558,                 1.3205,                 1.5768,                 1.4512,                 1.3151,                0.50105,                0.34602,                0.35015,                0.17012,                0.05668,                0.53717,                 0.0542,                0.06065,                0.19238,                0.05165,              0.0084259,              0.0084259,              0.0084259
                    162,                 1.2969,                 1.1756,                 1.2829,                 1.5235,                 1.4378,                 1.3027,                 0.4761,                0.35294,                0.34493,                0.17146,                0.05664,                0.89443,                0.05429,                0.06142,                0.27656,                  0.052,               0.008416,               0.008416,               0.008416
                    163,                 1.3858,                 1.2809,                 1.3156,                 1.6025,                 1.5123,                 1.3177,                0.44966,                 0.4083,                0.35494,                0.18181,                0.05585,                0.68029,                0.05427,                0.06146,                0.21007,                0.05115,              0.0084061,              0.0084061,              0.0084061
                    164,                 1.3383,                 1.1928,                 1.2723,                 1.5545,                 1.4538,                 1.2779,                0.50733,                0.38839,                0.35549,                0.17704,                0.05667,                0.53302,                0.05437,                0.06165,                0.15393,                0.05203,              0.0083962,              0.0083962,              0.0083962
                    165,                 1.3175,                 1.1688,                  1.296,                 1.5504,                 1.3955,                 1.2987,                0.51875,                0.38408,                0.34593,                0.16457,                0.05625,                 1.3122,                0.05386,                0.06114,                0.37416,                0.05175,              0.0083863,              0.0083863,              0.0083863
                    166,                 1.4184,                 1.2262,                 1.3368,                 1.5978,                 1.4327,                 1.3102,                0.49809,                 0.3564,                0.33787,                 0.1697,                0.05684,                 2.3722,                0.05476,                0.06261,                0.68561,                0.05265,              0.0083764,              0.0083764,              0.0083764
                    167,                 1.3299,                 1.1441,                 1.3155,                 1.5787,                 1.4136,                 1.3236,                0.53356,                0.35294,                0.35756,                0.17507,                0.05663,                0.82077,                 0.0545,                 0.0623,                 0.2521,                 0.0524,              0.0083665,              0.0083665,              0.0083665
                    168,                 1.3664,                 1.1549,                 1.3187,                 1.5977,                 1.4515,                 1.3263,                0.50468,                0.38754,                0.36632,                0.17188,                0.05595,                 1.1006,                0.05424,                0.06236,                0.33722,                 0.0526,              0.0083566,              0.0083566,              0.0083566
                    169,                 1.3066,                 1.1823,                 1.2508,                 1.5433,                 1.3516,                 1.2388,                0.44622,                 0.4238,                0.34951,                0.16494,                0.05754,                 3.0192,                 0.0554,                0.06283,                0.91546,                0.05269,              0.0083467,              0.0083467,              0.0083467
                    170,                 1.2866,                 1.0583,                 1.2637,                 1.5133,                 1.3121,                   1.27,                 0.4504,                0.38062,                0.35256,                0.16581,                0.05809,                 2.5034,                0.05619,                0.06234,                0.80717,                0.05203,              0.0083368,              0.0083368,              0.0083368
                    171,                 1.3443,                 1.1782,                 1.3121,                 1.5996,                 1.5084,                  1.304,                0.49048,                0.39792,                0.35678,                0.16409,                0.05802,                 5.4706,                0.05594,                 0.0621,                 1.3601,                0.05264,              0.0083269,              0.0083269,              0.0083269
                    172,                 1.2603,                 1.1198,                 1.2622,                 1.4609,                 1.3547,                 1.2757,                0.48616,                0.40138,                 0.3793,                0.17337,                0.05684,                 2.9063,                0.05492,                0.06233,                0.70266,                0.05201,               0.008317,               0.008317,               0.008317
                    173,                 1.2446,                  1.196,                 1.2539,                 1.4584,                 1.3866,                 1.2623,                0.42977,                0.39446,                 0.3473,                 0.1583,                0.05644,                  3.752,                0.05415,                0.06271,                0.88284,                0.05204,              0.0083071,              0.0083071,              0.0083071
                    174,                 1.3724,                 1.1771,                 1.2817,                 1.6455,                 1.4325,                 1.2836,                0.41148,                0.40484,                0.34105,                0.16419,                0.05744,                 4.1604,                0.05526,                0.06173,                0.86544,                0.05174,              0.0082972,              0.0082972,              0.0082972
                    175,                 1.1988,                 1.0507,                 1.2433,                 1.4205,                 1.3286,                 1.2492,                0.47954,                 0.3391,                0.32354,                0.15749,                0.05698,                  4.004,                0.05555,                0.06249,                 0.8586,                0.05249,              0.0082873,              0.0082873,              0.0082873
                    176,                 1.2289,                 1.0712,                 1.2818,                 1.4394,                 1.3574,                 1.2849,                0.49762,                0.35294,                0.34284,                0.16273,                 0.0578,                 3.6801,                 0.0561,                0.06301,                0.83736,                 0.0531,              0.0082774,              0.0082774,              0.0082774
                    177,                 1.2599,                 1.0958,                 1.2831,                 1.5171,                 1.3974,                 1.2851,                0.47246,                 0.3737,                 0.3477,                0.16501,                0.05743,                 7.4598,                0.05604,                0.06312,                 1.6587,                0.05323,              0.0082675,              0.0082675,              0.0082675
                    178,                 1.2642,                 1.0791,                 1.2432,                 1.4542,                 1.3692,                 1.2437,                0.46964,                0.39221,                 0.3462,                0.16752,                0.05743,                 5.4092,                0.05633,                0.06324,                 1.2389,                0.05391,              0.0082576,              0.0082576,              0.0082576
                    179,                 1.2229,                 1.0904,                 1.2154,                 1.4909,                 1.3016,                 1.2475,                0.40448,                0.37716,                0.31583,                0.15476,                0.05719,                 5.0019,                0.05577,                0.06293,                 1.0701,                0.05314,              0.0082477,              0.0082477,              0.0082477
                    180,                 1.3198,                 1.0891,                 1.2587,                 1.5464,                 1.3444,                 1.2599,                0.46288,                0.36332,                0.33781,                 0.1618,                0.05737,                  2.308,                0.05563,                 0.0632,                0.57354,                0.05341,              0.0082378,              0.0082378,              0.0082378
                    181,                 1.2463,                 1.1686,                 1.2324,                 1.4887,                 1.3397,                 1.2438,                0.41772,                0.40214,                0.31461,                0.15554,                0.05769,                 3.5148,                0.05615,                0.06165,                0.91205,                0.05254,              0.0082279,              0.0082279,              0.0082279
                    182,                 1.2223,                 1.0314,                 1.2409,                 1.4187,                 1.2997,                 1.2439,                0.43463,                0.39369,                0.33443,                0.16598,                0.05845,                 3.8826,                0.05711,                0.06221,                0.97485,                0.05341,               0.008218,               0.008218,               0.008218
                    183,                 1.2617,                 1.1155,                 1.2185,                  1.528,                 1.3787,                 1.2325,                0.43438,                0.38754,                0.34982,                0.16353,                0.05735,                 5.2513,                0.05676,                0.06268,                 1.3396,                0.05344,              0.0082081,              0.0082081,              0.0082081
                    184,                 1.2369,                 1.0771,                 1.2315,                 1.5159,                 1.3437,                 1.2595,                 0.4338,                0.36332,                0.33537,                0.15951,                0.05761,                 7.1892,                0.05645,                0.06224,                 1.7463,                0.05246,              0.0081982,              0.0081982,              0.0081982
                    185,                 1.2065,                 1.0412,                  1.217,                 1.4182,                 1.2613,                 1.2321,                0.50988,                0.35294,                0.34291,                0.16183,                0.05634,                 5.4972,                0.05577,                 0.0615,                 1.3032,                0.05228,              0.0081883,              0.0081883,              0.0081883
                    186,                  1.218,                 1.0461,                 1.2346,                 1.5139,                 1.2989,                 1.2571,                 0.4382,                0.39792,                0.33863,                0.15985,                0.05738,                 7.0781,                 0.0566,                 0.0613,                 1.3993,                0.05227,              0.0081784,              0.0081784,              0.0081784
                    187,                 1.2278,                0.97153,                 1.2223,                 1.4819,                 1.2045,                 1.2356,                0.49414,                0.37716,                0.35099,                0.16948,                0.05749,                  7.741,                0.05677,                0.06073,                 1.4869,                0.05202,              0.0081685,              0.0081685,              0.0081685
                    188,                 1.2277,                  1.062,                 1.1962,                 1.4756,                 1.2796,                 1.2189,                0.47216,                0.37716,                0.34307,                0.16284,                0.05737,                 9.6569,                0.05646,                0.06182,                 1.8119,                 0.0528,              0.0081586,              0.0081586,              0.0081586
                    189,                 1.2473,                 1.0308,                 1.2567,                 1.4884,                 1.2543,                 1.2817,                0.49194,                0.38408,                0.36162,                0.17094,                0.05772,                 4.2501,                 0.0566,                0.06115,                0.90252,                0.05223,              0.0081487,              0.0081487,              0.0081487
                    190,                 1.1881,                0.99373,                 1.2068,                  1.441,                 1.2594,                 1.2347,                0.50853,                 0.3652,                0.34655,                 0.1644,                0.05802,                 4.3707,                 0.0567,                 0.0612,                0.88666,                0.05216,              0.0081388,              0.0081388,              0.0081388
                    191,                 1.2459,                 1.0395,                 1.2147,                 1.4762,                 1.2407,                 1.2249,                0.51723,                0.37024,                0.35668,                0.16477,                0.05801,                 4.0106,                0.05606,                0.06166,                0.84818,                0.05168,              0.0081289,              0.0081289,              0.0081289
                    192,                 1.1841,                0.97424,                 1.2083,                 1.3889,                 1.1833,                 1.2168,                0.51882,                0.38408,                0.35478,                0.17118,                0.05736,                 4.5166,                0.05596,                0.06124,                0.91911,                 0.0517,               0.008119,               0.008119,               0.008119
                    193,                 1.1603,                0.93274,                 1.1919,                 1.3786,                 1.1825,                 1.2171,                0.53257,                0.37024,                0.34503,                0.16744,                0.05742,                 8.1417,                0.05666,                0.06064,                 1.5185,                0.05182,              0.0081091,              0.0081091,              0.0081091
                    194,                 1.3155,                 1.0651,                 1.2692,                 1.5166,                 1.2814,                 1.2709,                0.45717,                0.37885,                0.33077,                0.16101,                0.05726,                 14.936,                0.05619,                0.06062,                 2.4688,                0.05222,              0.0080992,              0.0080992,              0.0080992
                    195,                 1.2564,                 1.1105,                  1.264,                 1.4801,                 1.3117,                 1.2813,                0.45339,                 0.3737,                0.32755,                0.16107,                0.05804,                  10.41,                0.05659,                 0.0611,                 1.6757,                0.05234,              0.0080893,              0.0080893,              0.0080893
                    196,                 1.2272,                 1.0016,                 1.2448,                 1.4809,                 1.2584,                 1.2745,                0.49973,                0.36332,                0.35431,                0.17479,                0.05841,                 2.3111,                0.05697,                0.06143,                0.50183,                0.05179,              0.0080794,              0.0080794,              0.0080794
                    197,                 1.1747,                0.96354,                 1.2015,                 1.4202,                 1.2003,                 1.2292,                0.42241,                0.36678,                0.34831,                0.17362,                 0.0585,                 2.0078,                0.05714,                0.06131,                0.47365,                0.05157,              0.0080695,              0.0080695,              0.0080695
                    198,                 1.2556,                 1.0058,                 1.2279,                 1.4232,                 1.2653,                 1.2462,                0.46077,                0.37255,                0.35195,                0.17396,                0.05827,                 1.9268,                0.05685,                 0.0624,                0.42897,                0.05205,              0.0080596,              0.0080596,              0.0080596
                    199,                 1.1861,                0.98388,                 1.2077,                 1.4705,                 1.2365,                 1.2286,                0.52819,                0.35294,                0.34615,                0.16796,                0.05764,                  2.155,                0.05671,                0.06297,                0.45955,                0.05261,              0.0080497,              0.0080497,              0.0080497
                    200,                 1.1641,                0.91935,                 1.2158,                  1.426,                 1.1758,                 1.2383,                0.50515,                 0.3564,                0.33657,                0.16243,                0.05771,                 3.0818,                0.05681,                0.06145,                0.64998,                0.05189,              0.0080398,              0.0080398,              0.0080398
                    201,                 1.1874,                 1.0072,                 1.2365,                 1.4722,                 1.2347,                 1.2588,                0.48541,                0.36332,                0.34466,                0.16086,                0.05774,                 3.7569,                0.05671,                0.06168,                0.71063,                0.05165,              0.0080299,              0.0080299,              0.0080299
                    202,                 1.1335,                0.94694,                 1.1906,                 1.3707,                 1.0972,                 1.2183,                0.50249,                0.36678,                0.34314,                0.15877,                0.05832,                 2.2407,                0.05708,                0.06111,                0.47747,                0.05175,                0.00802,                0.00802,                0.00802
                    203,                 1.1474,                 1.0116,                 1.1452,                 1.4081,                 1.0983,                 1.1595,                 0.5124,                0.40484,                0.35955,                0.16518,                0.05763,                 1.2293,                0.05682,                0.06037,                0.28135,                 0.0512,              0.0080101,              0.0080101,              0.0080101
                    204,                 1.1551,                0.92033,                 1.1683,                 1.4113,                 1.1402,                 1.2005,                0.46503,                0.43253,                0.36377,                 0.1654,                0.05783,                 1.0755,                0.05688,                0.06199,                0.22283,                0.05192,              0.0080002,              0.0080002,              0.0080002
                    205,                 1.1145,                0.87049,                 1.1721,                 1.3701,                 1.0922,                 1.2059,                0.47363,                0.43253,                0.36966,                0.16758,                0.05779,                0.77591,                0.05713,                0.06207,                0.19677,                0.05212,              0.0079903,              0.0079903,              0.0079903
                    206,                 1.1692,                0.98695,                 1.1778,                 1.4157,                 1.1489,                 1.1979,                0.47014,                0.42907,                0.36551,                0.16867,                0.05809,                  1.014,                0.05714,                0.06138,                0.25615,                0.05186,              0.0079804,              0.0079804,              0.0079804
                    207,                  1.086,                0.90902,                 1.1399,                 1.3431,                 1.0816,                 1.1647,                0.43975,                0.43945,                0.35508,                0.16524,                0.05775,                 1.3178,                0.05681,                0.06226,                0.31113,                0.05192,              0.0079705,              0.0079705,              0.0079705
