                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 2.1492,                 2.5157,                 1.8268,                 2.0882,                 2.8052,                 1.6538,                 0.0003,                0.62976,                0.08168,                0.02842,                0.07669,                 6.9589,                0.06845,                0.07803,                 3.1126,                 0.0636,              0.0097822,              0.0097822,              0.0097822
                     25,                  2.107,                 2.3545,                  1.785,                 2.0194,                 2.6692,                 1.6202,                0.04386,                0.19377,                0.03424,                0.01059,                0.07633,                 4.5992,                0.06807,                0.07715,                 1.7217,                0.06196,              0.0097723,              0.0097723,              0.0097723
                     26,                  2.084,                 2.3922,                  1.785,                 1.9665,                 2.6762,                 1.6167,                0.17361,                0.01381,                0.06884,                0.02843,                0.07255,                  9.029,                0.06829,                 0.0729,                 4.0862,                0.06042,              0.0097624,              0.0097624,              0.0097624
                     27,                  1.949,                 2.4165,                 1.6427,                 1.8748,                 2.6136,                 1.4863,                0.08658,                0.13841,                0.04524,                0.02069,                0.06928,                 16.025,                0.06272,                0.07432,                 6.0804,                0.05957,              0.0097525,              0.0097525,              0.0097525
                     28,                 2.0208,                 2.4232,                 1.6991,                 1.9383,                 2.6858,                  1.571,                0.15961,                0.09343,                0.06628,                0.02588,                0.07042,                 10.424,                0.06246,                0.07278,                 4.4335,                0.05954,              0.0097426,              0.0097426,              0.0097426
                     29,                 1.9883,                 2.3267,                  1.719,                 1.9372,                 2.5566,                 1.5748,                 0.1704,                0.11073,                0.06348,                0.02845,                0.07064,                 10.175,                0.06452,                0.07319,                 3.6463,                0.06104,              0.0097327,              0.0097327,              0.0097327
                     30,                 2.0636,                 2.4682,                 1.7994,                 1.9858,                 2.6983,                 1.6487,                0.18266,                0.10035,                0.07354,                0.02789,                 0.0712,                  5.229,                0.06452,                0.07475,                 2.2802,                0.06092,              0.0097228,              0.0097228,              0.0097228
                     31,                 2.0368,                 2.4218,                  1.738,                 1.9569,                 2.6763,                 1.6098,                0.11931,                0.16263,                0.06519,                 0.0218,                0.07043,                   2.55,                  0.065,                0.07083,                0.99376,                0.05863,              0.0097129,              0.0097129,              0.0097129
                     32,                 2.1284,                 2.3342,                 1.7794,                 2.0462,                 2.6152,                 1.6254,                0.20306,                0.13149,                0.06198,                0.02391,                 0.0746,                  1.729,                0.06599,                 0.0741,                 0.6831,                0.06009,               0.009703,               0.009703,               0.009703
                     33,                  1.965,                 2.2536,                 1.6622,                 1.8993,                 2.4907,                 1.5476,                0.30377,                0.12111,                0.09795,                0.03147,                0.06899,                 11.015,                 0.0637,                0.07285,                 1.8655,                0.05867,              0.0096931,              0.0096931,              0.0096931
                     34,                  2.017,                 2.3682,                 1.7307,                 1.9203,                 2.6322,                 1.5676,                0.14812,                0.17993,                0.07801,                0.03153,                0.07054,                 15.526,                0.06415,                0.06951,                 5.4573,                0.05834,              0.0096832,              0.0096832,              0.0096832
                     35,                 1.9507,                 2.3332,                 1.6846,                 1.9144,                 2.5404,                 1.5303,                0.20275,                0.14187,                0.10583,                0.03718,                0.06915,                  26.85,                0.06201,                0.07134,                  3.797,                0.05761,              0.0096733,              0.0096733,              0.0096733
