                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                0.93854,                0.67404,                 1.0155,                  1.201,                0.81947,                 1.0404,                0.44231,                0.37716,                0.30642,                0.14673,                 1.9675,                 1.9636,                 1.8311,                 2.0789,                 2.6338,                  1.652,              0.0015565,              0.0015565,              0.0015565
                    115,                0.96427,                0.67547,                 1.0238,                 1.2212,                0.81773,                 1.0485,                0.50541,                0.34602,                0.31724,                0.14961,                 1.9549,                 2.1686,                 1.8243,                 2.1184,                 2.5271,                 1.6953,              0.0015525,              0.0015525,              0.0015525
                    116,                0.92787,                0.67695,                 1.0178,                 1.1877,                0.83034,                 1.0372,                0.46255,                0.39792,                0.34419,                0.14951,                 2.0472,                 2.0586,                 2.0468,                 2.2263,                 2.3978,                 1.8907,              0.0015486,              0.0015486,              0.0015486
                    117,                0.95381,                0.69393,                 1.0246,                  1.226,                0.85534,                 1.0518,                0.44391,                0.41522,                 0.3173,                0.14587,                 1.9909,                 2.1435,                 1.9975,                 2.0931,                 2.5046,                 1.7686,              0.0015446,              0.0015446,              0.0015446
                    118,                0.93339,                0.65934,                 1.0118,                 1.2519,                0.83076,                 1.0389,                0.43232,                0.31834,                0.25768,                0.10899,                 2.0583,                 2.1564,                 2.0692,                 2.1563,                 2.7466,                  1.856,              0.0015406,              0.0015406,              0.0015406
                    119,                0.92183,                0.64347,                 1.0092,                 1.1728,                0.80699,                 1.0306,                0.41604,                0.42907,                0.31328,                0.12908,                 2.0973,                  1.947,                 1.9978,                 2.2256,                  2.378,                   1.81,              0.0015367,              0.0015367,              0.0015367
                    120,                0.92173,                0.64523,                 1.0108,                 1.1932,                0.81413,                 1.0359,                0.42409,                0.44637,                0.34589,                0.14581,                 2.1192,                 2.0658,                 2.1237,                 2.1219,                 2.4657,                 1.7979,              0.0015327,              0.0015327,              0.0015327
                    121,                0.91128,                0.66217,                 1.0023,                 1.1699,                 0.8173,                 1.0321,                0.41288,                 0.3391,                0.29575,                0.11961,                 2.2277,                 2.1974,                 2.1485,                  2.248,                 2.6688,                 1.8231,              0.0015288,              0.0015288,              0.0015288
                    122,                0.89475,                0.62591,                0.98832,                 1.1765,                0.79352,                 1.0254,                 0.4867,                 0.4134,                0.37862,                 0.1549,                 1.9744,                  1.918,                 1.8814,                 2.1547,                 2.2619,                 1.7345,              0.0015248,              0.0015248,              0.0015248
                    123,                0.88606,                0.63459,                0.99364,                 1.1827,                0.80189,                 1.0312,                0.46677,                0.40138,                0.35973,                0.15766,                 1.9885,                 1.7718,                 1.9008,                 2.1701,                 2.2246,                 1.7344,              0.0015208,              0.0015208,              0.0015208
                    124,                0.88282,                0.61862,                 0.9888,                  1.149,                0.76848,                 1.0217,                0.46713,                0.41176,                0.35809,                0.14845,                  1.995,                 1.8584,                 1.8908,                 2.1726,                 2.3039,                 1.7161,              0.0015169,              0.0015169,              0.0015169
                    125,                 0.8633,                0.61941,                0.99024,                 1.1193,                0.74288,                 1.0231,                0.50927,                0.41176,                0.38166,                0.14889,                 2.0052,                 1.7805,                  1.926,                 2.1665,                 2.2586,                 1.7351,              0.0015129,              0.0015129,              0.0015129
                    126,                0.88389,                0.63021,                0.99308,                 1.1392,                0.76649,                 1.0282,                0.47488,                 0.3849,                0.34302,                 0.1485,                 1.9644,                 1.7619,                  1.849,                 2.2359,                 2.3679,                 1.7286,               0.001509,               0.001509,               0.001509
                    127,                0.93504,                0.66904,                 1.0109,                 1.1833,                0.81527,                 1.0372,                0.49107,                0.40734,                0.35148,                0.16265,                 1.8855,                 1.7471,                 1.7992,                  2.045,                 2.3447,                 1.6605,               0.001505,               0.001505,               0.001505
                    128,                0.86252,                0.62252,                0.96952,                 1.1455,                0.76178,                 1.0051,                0.48746,                0.41869,                0.36986,                0.16304,                 1.9282,                 1.7915,                 1.8605,                 2.1016,                 2.1692,                 1.7425,               0.001501,               0.001501,               0.001501
                    129,                0.88621,                0.62148,                0.99882,                 1.1519,                0.75414,                 1.0326,                0.54304,                0.35986,                0.34486,                0.14719,                 2.0694,                  1.807,                 1.9695,                   2.17,                 2.4028,                 1.7708,              0.0014971,              0.0014971,              0.0014971
                    130,                0.85867,                0.63215,                0.98036,                 1.0932,                0.75621,                 1.0085,                0.48846,                0.33564,                0.30134,                0.13037,                  2.073,                 1.9116,                 1.9494,                  2.227,                 2.5709,                 1.7906,              0.0014931,              0.0014931,              0.0014931
                    131,                0.84053,                0.60616,                 0.9691,                 1.1236,                0.74895,                 1.0008,                0.45419,                 0.3045,                0.23162,                0.10034,                 2.1583,                 2.1751,                 2.0262,                 2.2465,                 3.0594,                 1.7667,              0.0014892,              0.0014892,              0.0014892
                    132,                0.89448,                0.64528,                0.97883,                 1.1691,                0.78882,                 1.0033,                0.37516,                0.29066,                0.23834,                0.10618,                 2.0928,                 2.3064,                 1.9621,                 2.2209,                 2.9816,                 1.7866,              0.0014852,              0.0014852,              0.0014852
                    133,                0.88998,                0.63675,                0.98743,                 1.1598,                0.76626,                 1.0195,                0.36488,                0.33218,                0.26029,                0.11255,                 2.0448,                 2.3136,                 1.9146,                 2.1664,                 2.8446,                 1.7429,              0.0014812,              0.0014812,              0.0014812
                    134,                0.88011,                0.63949,                0.98907,                 1.1638,                0.76578,                 1.0237,                0.43976,                0.38062,                0.30898,                0.13297,                  2.007,                 1.9647,                  1.917,                  2.209,                 2.4718,                 1.7759,              0.0014773,              0.0014773,              0.0014773
                    135,                 0.8885,                0.65887,                 0.9886,                 1.1649,                0.79241,                 1.0222,                0.52362,                0.42598,                0.36963,                0.16296,                 1.8899,                 1.7802,                 1.8066,                 2.0887,                 2.3008,                 1.6606,              0.0014733,              0.0014733,              0.0014733
                    136,                0.87221,                0.61801,                0.97726,                 1.1314,                0.75944,                 1.0152,                0.42651,                0.42561,                0.35557,                0.15957,                  1.984,                 1.9033,                 1.9184,                 2.1456,                 2.2896,                 1.7172,              0.0014694,              0.0014694,              0.0014694
                    137,                0.83136,                0.58474,                0.96153,                 1.0831,                0.72925,                0.99273,                0.46217,                0.37716,                0.32197,                0.12877,                 2.0875,                 1.9589,                 2.0299,                 2.2012,                 2.3579,                 1.7781,              0.0014654,              0.0014654,              0.0014654
                    138,                0.86417,                0.60147,                0.98398,                 1.1436,                0.75417,                 1.0157,                0.47529,                0.46367,                 0.3648,                0.16061,                 2.0989,                 1.8183,                 2.0465,                 2.1493,                 2.2699,                 1.7648,              0.0014614,              0.0014614,              0.0014614
                    139,                0.84508,                0.59199,                0.97718,                 1.0586,                0.72659,                 1.0176,                0.50969,                0.38488,                0.33849,                0.14296,                   2.12,                 1.9602,                 2.0859,                 2.1686,                 2.5655,                 1.7785,              0.0014575,              0.0014575,              0.0014575
                    140,                0.82317,                0.57993,                0.96899,                  1.093,                0.69566,                 1.0075,                0.58028,                0.38754,                0.37205,                0.15453,                 2.1156,                 1.7657,                 2.0789,                 2.2664,                 2.3338,                 1.8562,              0.0014535,              0.0014535,              0.0014535
                    141,                  0.817,                0.57714,                0.96515,                 1.0449,                0.68215,                0.99178,                0.56873,                0.40138,                0.38136,                0.16998,                  1.992,                 1.7804,                 1.8947,                 2.1069,                 2.3378,                 1.6553,              0.0014496,              0.0014496,              0.0014496
                    142,                0.86014,                0.59116,                0.97089,                 1.1176,                0.72834,                0.99021,                0.46432,                0.44291,                0.35315,                0.15519,                 1.9508,                 1.8413,                 1.8403,                 2.0999,                 2.3195,                 1.6786,              0.0014456,              0.0014456,              0.0014456
                    143,                0.78573,                0.54766,                0.96008,                 1.0493,                0.67396,                 0.9886,                0.46577,                0.44637,                0.37268,                0.17076,                 1.9766,                 1.8032,                 1.8944,                 2.0676,                 2.3446,                 1.6558,              0.0014416,              0.0014416,              0.0014416
                    144,                0.82225,                0.55941,                0.95667,                 1.0796,                0.69954,                 0.9842,                0.53079,                0.44637,                0.36525,                0.15733,                  1.981,                 1.8445,                 1.9524,                 2.1461,                 2.2605,                 1.7578,              0.0014377,              0.0014377,              0.0014377
                    145,                0.83605,                0.56902,                0.95959,                 1.0942,                0.70686,                0.98097,                0.46795,                0.46713,                0.35981,                0.16842,                 1.8726,                 1.6836,                 1.8123,                 2.0393,                 2.2695,                 1.6626,              0.0014337,              0.0014337,              0.0014337
                    146,                0.86665,                0.58575,                0.97057,                 1.1731,                 0.7449,                  1.004,                0.51702,                0.38408,                0.35809,                0.15629,                 1.9039,                 1.8144,                 1.7848,                 2.0969,                 2.4476,                  1.664,              0.0014298,              0.0014298,              0.0014298
                    147,                0.81555,                0.56742,                0.94638,                 1.1111,                0.71519,                0.98238,                0.44943,                0.43599,                 0.3824,                0.18411,                 1.8224,                 1.6998,                 1.7004,                  2.049,                 2.2224,                 1.6305,              0.0014258,              0.0014258,              0.0014258
                    148,                0.80853,                0.56258,                0.94902,                 1.0777,                0.71282,                0.97615,                0.46808,                0.42933,                0.37683,                0.17608,                 1.9043,                 1.6641,                 1.8257,                 2.0762,                 2.2057,                 1.6784,              0.0014218,              0.0014218,              0.0014218
                    149,                 0.8043,                0.55247,                0.93457,                 1.0862,                 0.6806,                0.96995,                0.44758,                0.46367,                0.37063,                0.16479,                 1.8896,                 1.6717,                  1.829,                 2.1235,                 2.3408,                 1.7067,              0.0014179,              0.0014179,              0.0014179
                    150,                0.79334,                0.55077,                  0.948,                 1.0436,                0.65533,                0.97855,                0.46625,                0.43253,                0.38027,                0.16452,                 1.9389,                 1.7623,                 1.8509,                 2.1675,                  2.221,                 1.7296,              0.0014139,              0.0014139,              0.0014139
                    151,                 0.8445,                0.57166,                 0.9677,                 1.1013,                0.67767,                0.99446,                0.49019,                0.43253,                0.36806,                0.16271,                 1.9634,                 1.7165,                 1.7697,                 2.1955,                 2.3168,                 1.6612,                0.00141,                0.00141,                0.00141
                    152,                0.84304,                 0.5883,                0.96479,                 1.1001,                0.68424,                0.99535,                0.46432,                0.43599,                0.38553,                0.17567,                 1.8679,                 1.6547,                 1.7779,                 2.0233,                 2.3172,                 1.6137,               0.001406,               0.001406,               0.001406
                    153,                0.82182,                0.56363,                0.96453,                 1.0828,                0.68359,                0.99232,                0.54159,                0.39446,                0.36957,                0.17354,                 1.9524,                 1.7289,                 1.8359,                 2.1254,                 2.3297,                 1.6892,               0.001402,               0.001402,               0.001402
                    154,                0.81188,                0.55383,                0.94461,                 1.0594,                0.67832,                0.96958,                0.49853,                0.38183,                0.36439,                0.17598,                 1.8896,                 1.7127,                  1.802,                 2.1038,                  2.274,                 1.6758,              0.0013981,              0.0013981,              0.0013981
                    155,                0.83716,                0.57592,                0.96232,                  1.095,                0.69784,                0.99489,                0.50744,                0.39792,                0.36112,                0.16869,                 1.8955,                 1.7098,                 1.7566,                 2.0541,                 2.3732,                 1.6468,              0.0013941,              0.0013941,              0.0013941
                    156,                0.80461,                0.56442,                0.94746,                  1.068,                0.67689,                0.97917,                0.47656,                0.43253,                0.37438,                0.17404,                 1.9001,                 1.6452,                 1.7709,                 2.0766,                  2.266,                 1.6454,              0.0013902,              0.0013902,              0.0013902
                    157,                0.77336,                0.54007,                0.93707,                0.99582,                0.65003,                0.96092,                0.50387,                0.45675,                0.38808,                0.16859,                 1.8797,                 1.7924,                 1.8086,                 2.0883,                  2.348,                 1.7026,              0.0013862,              0.0013862,              0.0013862
                    158,                0.82878,                0.56769,                0.96725,                 1.0706,                0.67574,                0.99865,                0.52577,                0.44885,                 0.3904,                0.17279,                 1.8777,                  1.735,                 1.8123,                 2.0371,                  2.338,                 1.6411,              0.0013822,              0.0013822,              0.0013822
                    159,                0.86048,                0.57978,                0.95798,                 1.1072,                0.70234,                0.99201,                0.52135,                0.41869,                0.37238,                0.16014,                 1.8828,                 1.6796,                 1.8471,                 2.1014,                 2.2042,                 1.7124,              0.0013783,              0.0013783,              0.0013783
                    160,                0.80934,                0.56723,                0.94614,                 1.0574,                0.65481,                0.97721,                 0.5008,                 0.4721,                0.39362,                0.17359,                  1.897,                 1.7149,                 1.8266,                 1.9672,                  2.305,                  1.595,              0.0013743,              0.0013743,              0.0013743
                    161,                0.82136,                0.56215,                0.95861,                 1.0843,                0.68575,                0.98621,                0.48729,                0.47027,                0.39307,                0.17677,                 1.9197,                 1.8212,                 1.8197,                 2.0875,                 2.2062,                 1.6654,              0.0013704,              0.0013704,              0.0013704
                    162,                0.80239,                0.53448,                0.94513,                 1.0706,                0.64877,                0.97592,                0.47936,                0.41869,                0.36498,                0.17711,                 1.8872,                 1.7258,                 1.8043,                  2.008,                 2.2802,                 1.6402,              0.0013664,              0.0013664,              0.0013664
                    163,                0.76317,                0.52485,                 0.9389,                 1.0119,                0.61514,                0.96466,                 0.4739,                0.44291,                0.36677,                0.16903,                 1.8663,                 1.7861,                 1.7809,                 2.0278,                 2.2152,                  1.646,              0.0013624,              0.0013624,              0.0013624
                    164,                0.78761,                0.55118,                 0.9639,                 1.0341,                0.67034,                0.99068,                 0.4736,                0.44637,                0.37202,                0.16535,                 1.9417,                  1.745,                  1.907,                 2.0548,                 2.3481,                   1.67,              0.0013585,              0.0013585,              0.0013585
                    165,                0.79182,                0.54199,                0.94943,                  1.052,                0.63466,                0.97765,                0.54423,                0.43599,                0.39021,                0.17317,                 1.8197,                 1.7283,                  1.746,                 1.9865,                 2.3052,                 1.5953,              0.0013545,              0.0013545,              0.0013545
                    166,                0.81205,                 0.5398,                0.94633,                 1.1054,                0.64766,                0.97414,                0.47994,                0.29066,                0.24688,                0.10654,                 1.9059,                 2.4731,                 1.7339,                 2.0638,                 2.8678,                 1.6384,              0.0013506,              0.0013506,              0.0013506
                    167,                0.78589,                0.53497,                0.94821,                 1.0684,                0.64131,                0.99012,                0.48129,                0.34674,                 0.3028,                 0.1317,                 1.9326,                 2.1599,                 1.8239,                  2.012,                 2.7273,                 1.6577,              0.0013466,              0.0013466,              0.0013466
                    168,                0.75474,                 0.5142,                0.95319,                 1.0012,                0.60342,                0.98832,                 0.5123,                0.42215,                0.36781,                0.16727,                 1.8522,                 1.8559,                 1.7969,                 1.9589,                 2.5152,                 1.6299,              0.0013426,              0.0013426,              0.0013426
                    169,                0.76761,                0.52394,                0.94361,                 1.0086,                0.61361,                0.97024,                 0.4891,                0.42561,                0.34763,                0.16578,                 1.8728,                 1.8183,                 1.8433,                 2.0577,                 2.3393,                 1.6998,              0.0013387,              0.0013387,              0.0013387
                    170,                0.79272,                0.53734,                0.94303,                 1.0809,                 0.6394,                 0.9758,                0.60941,                 0.3218,                0.32439,                0.13506,                 2.0117,                 2.0289,                 1.8828,                  2.144,                 2.6002,                 1.7169,              0.0013347,              0.0013347,              0.0013347
                    171,                0.77935,                 0.5424,                0.93692,                 1.0276,                0.65382,                 0.9695,                0.58551,                0.35986,                0.36393,                0.15841,                 1.9271,                 1.8381,                  1.837,                 2.0622,                 2.4747,                 1.6637,              0.0013308,              0.0013308,              0.0013308
                    172,                 0.7679,                0.51634,                0.91888,                 1.0361,                0.63858,                0.95013,                0.51532,                0.45987,                0.40204,                0.18022,                 1.8655,                 1.7671,                 1.7669,                 2.1083,                  2.326,                 1.6326,              0.0013268,              0.0013268,              0.0013268
                    173,                0.78819,                0.53999,                0.93282,                 1.1017,                0.67244,                0.97032,                0.57456,                0.40138,                0.40202,                0.18543,                 1.9173,                 1.6348,                 1.8755,                 2.0776,                 2.2261,                 1.7115,              0.0013228,              0.0013228,              0.0013228
                    174,                0.77193,                0.52381,                0.92995,                  1.035,                0.61566,                0.96201,                0.50111,                0.46713,                0.40648,                0.17714,                 1.8393,                 1.7033,                 1.7501,                   2.05,                 2.2304,                 1.6467,              0.0013189,              0.0013189,              0.0013189
                    175,                0.75793,                0.52642,                0.92785,                 1.0237,                 0.6222,                0.96256,                0.54171,                0.46021,                0.40251,                0.16969,                 1.9549,                 1.7816,                 1.8633,                 2.0787,                 2.2953,                  1.693,              0.0013149,              0.0013149,              0.0013149
                    176,                 0.7682,                0.51876,                0.92979,                  1.019,                0.61679,                 0.9692,                0.52845,                0.37716,                0.36349,                0.16723,                 1.9208,                 1.8956,                 1.8263,                 2.0432,                 2.3656,                 1.6616,               0.001311,               0.001311,               0.001311
                    177,                0.76817,                0.53007,                   0.94,                0.99879,                0.62922,                0.98067,                0.56289,                0.40484,                0.37808,                0.17264,                 1.8875,                 1.7834,                 1.8348,                 2.0785,                 2.1843,                 1.6938,               0.001307,               0.001307,               0.001307
                    178,                0.78697,                0.53107,                0.93842,                 1.0593,                0.65339,                0.97603,                0.52873,                0.42561,                0.37913,                0.17486,                 1.8666,                 1.8255,                 1.7781,                 2.0482,                 2.2065,                 1.6574,               0.001303,               0.001303,               0.001303
                    179,                0.73671,                0.50765,                0.92457,                 0.9723,                0.61197,                0.95607,                0.53107,                0.38404,                0.35865,                0.14958,                 1.9822,                 1.9818,                 1.9055,                 2.2143,                 2.3918,                 1.8186,              0.0012991,              0.0012991,              0.0012991
                    180,                0.77456,                0.51887,                0.94078,                 1.0517,                0.63055,                0.97252,                0.48792,                0.46367,                0.41588,                0.17241,                 1.9337,                 1.7899,                 1.8413,                 2.1217,                 2.2384,                 1.7026,              0.0012951,              0.0012951,              0.0012951
                    181,                 0.7817,                 0.5192,                0.93026,                 1.0474,                0.60809,                0.96182,                0.55336,                  0.391,                0.39434,                0.17056,                 1.9319,                 1.7661,                 1.8115,                 2.0884,                 2.3719,                 1.6756,              0.0012912,              0.0012912,              0.0012912
                    182,                0.74967,                 0.5255,                0.93034,                 1.0235,                0.61537,                0.96523,                0.50253,                0.39848,                0.35056,                0.15114,                 1.9464,                 1.9506,                 1.8725,                 2.1378,                    2.5,                 1.6946,              0.0012872,              0.0012872,              0.0012872
                    183,                0.73638,                0.51167,                0.93329,                0.98359,                0.57985,                 0.9653,                0.48939,                0.49135,                0.38506,                0.15746,                  1.958,                 1.8224,                 1.9005,                 2.1481,                 2.2984,                 1.7474,              0.0012832,              0.0012832,              0.0012832
                    184,                0.72893,                0.50291,                0.92784,                0.97519,                0.58566,                0.96792,                0.50079,                0.41654,                0.37881,                0.16837,                 1.9751,                 1.9098,                 1.8575,                 2.1434,                  2.424,                 1.7217,              0.0012793,              0.0012793,              0.0012793
                    185,                0.73021,                0.50325,                0.92487,                0.97176,                0.59668,                0.95324,                0.54361,                0.42907,                0.39298,                0.17104,                 1.9898,                 1.8172,                 1.8722,                 2.1608,                 2.3636,                 1.7276,              0.0012753,              0.0012753,              0.0012753
                    186,                0.72964,                0.50864,                0.91652,                0.95862,                0.61532,                0.94357,                0.55532,                0.44941,                0.38865,                0.16557,                 2.0187,                 1.7992,                 1.9232,                  2.123,                 2.2514,                 1.7317,              0.0012714,              0.0012714,              0.0012714
                    187,                0.71557,                0.48475,                0.91957,                0.93011,                0.55061,                 0.9464,                0.43437,                 0.4083,                0.34114,                0.14331,                 1.9638,                 1.9783,                 1.8262,                 2.1884,                 2.5821,                 1.7279,              0.0012674,              0.0012674,              0.0012674
                    188,                0.72401,                0.48219,                0.91518,                0.97413,                0.57583,                0.94424,                0.52073,                0.35986,                0.34208,                0.14782,                 1.9448,                 2.0601,                 1.8398,                 2.1722,                 2.7335,                 1.7689,              0.0012634,              0.0012634,              0.0012634
                    189,                0.75337,                0.51992,                0.93177,                 1.0171,                0.60789,                 0.9569,                0.50729,                0.38408,                0.37219,                0.16563,                 1.8965,                 1.8878,                 1.7873,                 2.0613,                 2.5133,                 1.6849,              0.0012595,              0.0012595,              0.0012595
                    190,                0.75254,                0.51667,                0.92869,                 1.0093,                0.59723,                 0.9608,                0.53459,                  0.391,                0.37789,                0.16358,                 1.9139,                 1.8806,                 1.8157,                 2.0499,                 2.4804,                 1.6639,              0.0012555,              0.0012555,              0.0012555
                    191,                0.74964,                0.50865,                0.92652,                0.99445,                0.61479,                0.95741,                0.50772,                0.34617,                0.31915,                0.13923,                 2.0003,                 2.0906,                  1.886,                 2.1814,                 2.7432,                 1.7314,              0.0012516,              0.0012516,              0.0012516
                    192,                0.75274,                0.51049,                0.92775,                  1.004,                0.60429,                0.95833,                0.47457,                0.39792,                0.34819,                0.15001,                 1.9232,                 2.0051,                 1.7577,                 2.1186,                 2.5859,                 1.6253,              0.0012476,              0.0012476,              0.0012476
                    193,                0.74135,                0.50456,                0.91818,                 1.0252,                0.59201,                0.95255,                0.51161,                0.38754,                0.36007,                0.15887,                  1.968,                 1.9654,                 1.7609,                 2.0802,                 2.4077,                 1.6236,              0.0012436,              0.0012436,              0.0012436
                    194,                0.72899,                0.49406,                0.90963,                0.97663,                0.57535,                0.93792,                0.48995,                0.42907,                 0.3707,                0.15891,                 2.0018,                 1.9011,                 1.8706,                 2.1677,                 2.3853,                 1.7221,              0.0012397,              0.0012397,              0.0012397
                    195,                0.72223,                0.48672,                0.91498,                0.96837,                0.56736,                0.94438,                0.49821,                0.40484,                0.38208,                0.16956,                 1.9565,                 1.9436,                  1.845,                 2.1512,                 2.3414,                 1.7098,              0.0012357,              0.0012357,              0.0012357
                    196,                0.72774,                0.48718,                0.92565,                0.96472,                0.57169,                0.95138,                0.45701,                0.43945,                0.37904,                0.16627,                 1.9388,                 1.8439,                 1.8775,                 2.0759,                 2.4253,                 1.6821,              0.0012318,              0.0012318,              0.0012318
                    197,                0.76004,                  0.501,                0.92007,                 1.0397,                0.60743,                0.94575,                0.54364,                0.42044,                 0.3891,                0.17195,                 1.9309,                 1.9046,                 1.8132,                 2.0986,                 2.3448,                 1.6816,              0.0012278,              0.0012278,              0.0012278
                    198,                0.73145,                 0.5077,                0.91236,                0.95702,                0.56799,                0.94072,                0.55174,                0.43945,                0.41363,                 0.1911,                 1.8607,                  1.815,                 1.7926,                 1.9709,                 2.4181,                 1.6222,              0.0012238,              0.0012238,              0.0012238
                    199,                0.69034,                0.46474,                0.91138,                0.90477,                 0.5227,                 0.9351,                 0.5619,                0.45329,                 0.4281,                0.19323,                 1.8421,                 1.7088,                 1.7714,                 1.9996,                 2.3068,                 1.6414,              0.0012199,              0.0012199,              0.0012199
                    200,                0.70118,                0.48398,                0.91066,                0.92989,                0.56571,                0.93515,                0.61365,                0.41869,                0.41973,                0.20279,                 1.8132,                 1.6391,                 1.7041,                 1.9468,                   2.21,                 1.6087,              0.0012159,              0.0012159,              0.0012159
                    201,                0.71044,                0.49259,                0.90832,                0.96964,                0.57536,                0.92923,                 0.5632,                0.42385,                0.41472,                0.19907,                 1.8012,                 1.6716,                 1.7032,                 1.9175,                  2.338,                 1.5947,               0.001212,               0.001212,               0.001212
                    202,                0.70352,                0.47643,                0.91143,                0.94972,                0.55462,                0.93716,                 0.5547,                0.37024,                0.34305,                0.15146,                 1.8978,                 2.0506,                 1.7843,                 2.0309,                 2.5522,                 1.7005,               0.001208,               0.001208,               0.001208
                    203,                0.70605,                0.46759,                0.91649,                 0.9195,                0.52594,                0.94507,                0.66105,                0.37716,                0.38086,                0.18026,                 1.9085,                 1.9794,                 1.7975,                 2.0168,                 2.6048,                 1.6575,               0.001204,               0.001204,               0.001204
                    204,                0.72334,                0.48137,                0.92171,                0.97981,                0.57552,                0.95365,                0.59311,                0.40854,                0.38323,                0.17917,                 1.9047,                 1.9663,                  1.793,                 1.9946,                 2.6092,                  1.636,              0.0012001,              0.0012001,              0.0012001
                    205,                0.71011,                0.48013,                0.91588,                 0.9443,                0.55979,                0.94473,                0.54221,                0.44672,                0.35935,                0.16158,                 1.8475,                 1.9866,                 1.7463,                 2.0407,                 2.4344,                 1.6546,              0.0011961,              0.0011961,              0.0011961
                    206,                0.70018,                0.46394,                0.89581,                0.93512,                0.53939,                 0.9193,                0.47764,                0.44983,                0.37368,                0.17913,                 1.8354,                 1.8699,                 1.7576,                  1.988,                 2.4611,                 1.6143,              0.0011922,              0.0011922,              0.0011922
                    207,                  0.685,                0.46622,                0.90726,                0.93824,                0.56093,                0.93734,                0.59671,                0.38062,                0.38387,                0.19244,                  1.856,                  1.774,                 1.8151,                 2.0346,                 2.4207,                 1.6693,              0.0011882,              0.0011882,              0.0011882
