                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.92926,                0.64572,                0.99209,                 1.2168,                0.89281,                 1.0126,                 0.4799,                0.46294,                0.39463,                0.17322,                  1.907,                 1.7352,                 1.7341,                 2.0107,                 2.2113,                  1.546,              0.0011909,              0.0011909,              0.0011909
                     22,                0.89153,                0.63978,                0.97428,                 1.1828,                0.84959,                 1.0015,                0.50734,                0.51903,                0.41166,                0.18447,                 1.8844,                 1.6609,                 1.6932,                 2.0435,                  2.018,                 1.5896,              0.0012459,              0.0012459,              0.0012459
                     23,                0.95344,                0.66788,                0.99098,                 1.2541,                0.89677,                 1.0134,                0.52889,                0.48945,                0.42256,                0.18472,                 1.8307,                 1.6976,                 1.6379,                 1.9233,                 2.1528,                 1.4933,              0.0013008,              0.0013008,              0.0013008
                     24,                0.92593,                0.65238,                0.99491,                 1.2123,                0.85959,                 1.0202,                0.51089,                0.38754,                0.37941,                0.17774,                 1.8612,                  1.854,                 1.6353,                 1.9479,                 2.2617,                 1.4937,              0.0013553,              0.0013553,              0.0013553
                     25,                0.90198,                0.64156,                0.98456,                  1.131,                0.83718,                 1.0061,                0.48762,                0.44983,                0.39126,                0.17555,                 1.8997,                 1.7939,                 1.6656,                 1.9638,                 2.3034,                 1.4968,              0.0014097,              0.0014097,              0.0014097
                     26,                0.93779,                0.63464,                0.98698,                 1.2151,                  0.861,                  1.009,                0.59094,                0.41869,                0.38798,                0.17368,                 1.8767,                 1.7261,                 1.6324,                 1.9905,                 2.3866,                  1.531,              0.0014638,              0.0014638,              0.0014638
                     27,                0.95755,                0.65283,                0.99069,                 1.2574,                0.86204,                 1.0129,                0.59762,                0.42142,                0.38226,                0.16922,                 1.9264,                 1.6639,                 1.6914,                 2.0323,                 2.2359,                 1.5527,              0.0015176,              0.0015176,              0.0015176
                     28,                0.93745,                0.67041,                0.99157,                 1.2113,                0.87976,                 1.0134,                0.55444,                0.42907,                0.38333,                0.16603,                 1.9875,                 1.6051,                 1.7759,                 2.0915,                 2.1181,                 1.5975,              0.0015713,              0.0015713,              0.0015713
                     29,                0.98295,                0.70685,                 1.0092,                 1.2348,                0.91064,                 1.0278,                0.48148,                0.45675,                0.38998,                0.16986,                 1.9495,                  1.639,                 1.7736,                 2.0808,                 2.2008,                 1.5939,              0.0016246,              0.0016246,              0.0016246
                     30,                0.92864,                0.65714,                0.98969,                 1.2019,                0.86839,                 1.0081,                0.48105,                0.36678,                0.33477,                0.15756,                 1.9352,                 1.7756,                 1.7457,                  2.108,                  2.225,                 1.6142,              0.0016778,              0.0016778,              0.0016778
                     31,                0.97318,                0.66923,                 1.0003,                 1.2376,                0.86272,                 1.0165,                0.54049,                0.36332,                 0.3344,                0.15138,                 1.9762,                 1.9527,                 1.7956,                 2.1132,                 2.3536,                 1.6596,              0.0017307,              0.0017307,              0.0017307
                     32,                0.96156,                0.68184,                 1.0082,                 1.2318,                0.89765,                 1.0264,                0.48234,                0.38689,                0.33857,                0.14487,                 2.0058,                 1.8806,                 1.8189,                 2.1084,                 2.3197,                 1.6727,              0.0017834,              0.0017834,              0.0017834
                     33,                0.98748,                0.68859,                  1.007,                 1.2667,                 0.9112,                 1.0212,                0.50204,                0.36678,                0.32285,                0.14567,                 1.9963,                 1.7711,                 1.8335,                 2.0925,                 2.2344,                 1.6885,              0.0018358,              0.0018358,              0.0018358
                     34,                 1.0054,                 0.7109,                 1.0105,                 1.3254,                0.95471,                 1.0326,                0.44875,                0.38062,                0.30883,                0.13223,                 2.0138,                 1.8788,                 1.8351,                 2.1371,                  2.324,                 1.7178,              0.0018693,              0.0018693,              0.0018693
                     35,                0.97183,                0.69764,                 1.0119,                 1.2577,                0.91349,                 1.0311,                0.46429,                0.38408,                0.31791,                0.13584,                 2.0253,                 1.9206,                 1.8222,                 2.1332,                 2.2766,                 1.7117,              0.0018693,              0.0018693,              0.0018693
                     36,                 1.0176,                0.70242,                 1.0053,                 1.3225,                0.94152,                 1.0275,                0.49583,                0.41176,                0.33901,                0.14906,                  2.048,                 1.8213,                 1.8824,                 2.0969,                 2.3401,                 1.6736,              0.0018654,              0.0018654,              0.0018654
                     37,                0.95414,                0.67686,                0.99392,                 1.2444,                0.90618,                 1.0109,                0.49029,                0.43253,                0.33937,                0.15636,                 1.9622,                 1.8357,                 1.8948,                 2.0735,                 2.3012,                  1.728,              0.0018614,              0.0018614,              0.0018614
                     38,                0.96716,                0.68223,                0.99341,                 1.2274,                 0.8981,                 1.0042,                 0.5455,                0.41869,                0.36106,                0.16275,                 1.9531,                 1.8508,                 1.8148,                 2.0895,                 2.2899,                  1.677,              0.0018574,              0.0018574,              0.0018574
                     39,                0.97832,                 0.6903,                 1.0005,                 1.2628,                0.91175,                 1.0182,                0.57075,                0.45675,                0.41688,                0.18556,                 1.9137,                 1.8187,                 1.7451,                 2.1061,                 2.2756,                 1.6347,              0.0018535,              0.0018535,              0.0018535
                     40,                0.95413,                 0.6772,                0.98873,                 1.2346,                0.88117,                 1.0062,                0.52686,                0.45329,                0.38834,                0.16991,                 2.0118,                 1.7893,                 1.9012,                 2.1631,                  2.309,                 1.7045,              0.0018495,              0.0018495,              0.0018495
                     41,                 0.9431,                 0.6793,                 1.0025,                 1.2199,                0.87199,                 1.0248,                0.54133,                0.40839,                0.36218,                0.17126,                 1.9135,                 1.7543,                 1.7794,                 2.0646,                 2.2983,                 1.6276,              0.0018456,              0.0018456,              0.0018456
                     42,                0.97339,                0.69072,                0.99631,                 1.2748,                0.89992,                 1.0153,                0.51409,                0.42907,                0.36782,                0.17992,                 1.8737,                 1.7371,                 1.7014,                 2.0236,                 2.2912,                 1.6063,              0.0018416,              0.0018416,              0.0018416
                     43,                0.98083,                0.71885,                 1.0124,                 1.2712,                0.96227,                 1.0336,                0.50508,                0.38754,                0.33213,                0.15786,                 1.8742,                 1.8076,                 1.7067,                 2.0329,                 2.3807,                 1.6081,              0.0018376,              0.0018376,              0.0018376
                     44,                0.97867,                0.69217,                 1.0102,                 1.2356,                0.89559,                  1.024,                0.56035,                0.42907,                0.36047,                0.17598,                 1.9098,                 1.8007,                 1.7784,                 2.0254,                 2.2927,                 1.6583,              0.0018337,              0.0018337,              0.0018337
                     45,                0.96252,                0.68615,                 0.9936,                 1.2208,                0.91732,                 1.0067,                0.44289,                0.42215,                0.32824,                0.14938,                 1.9864,                 1.9261,                 1.8195,                 2.1015,                 2.5638,                 1.6398,              0.0018297,              0.0018297,              0.0018297
                     46,                 0.9433,                0.67353,                0.98946,                  1.215,                0.87435,                 1.0004,                0.42389,                0.42561,                0.29937,                0.12978,                 2.0582,                  1.958,                 1.8572,                 2.1162,                 2.5197,                 1.6867,              0.0018258,              0.0018258,              0.0018258
                     47,                0.95659,                0.68992,                0.99294,                  1.241,                0.90865,                 1.0077,                0.47949,                0.34744,                0.29828,                0.11166,                 2.1473,                 2.1721,                 1.9029,                 2.2527,                 2.8161,                 1.7509,              0.0018218,              0.0018218,              0.0018218
                     48,                0.96808,                 0.6765,                0.98635,                 1.2598,                0.89845,                  1.007,                0.43081,                0.30104,                 0.2522,                0.10522,                 2.1324,                 2.2783,                 1.9104,                 2.1723,                 3.0342,                 1.6787,              0.0018178,              0.0018178,              0.0018178
                     49,                0.96769,                0.67794,                  0.999,                 1.2338,                0.88715,                 1.0174,                0.45296,                0.36332,                0.31012,                0.13409,                 2.0836,                 2.0533,                 1.8439,                 2.1375,                 2.7298,                 1.6558,              0.0018139,              0.0018139,              0.0018139
                     50,                0.93614,                0.64658,                0.98892,                 1.1988,                0.83134,                 1.0061,                0.45854,                0.29758,                 0.2604,                 0.1077,                 2.1776,                 2.4743,                 1.9639,                 2.2361,                 3.2314,                 1.7322,              0.0018099,              0.0018099,              0.0018099
                     51,                0.96018,                0.69335,                0.99756,                 1.2577,                0.89195,                 1.0226,                0.39025,                0.37716,                0.28096,                0.12428,                 2.1422,                 2.0415,                 1.9286,                  2.247,                 2.5785,                 1.7726,               0.001806,               0.001806,               0.001806
                     52,                0.97266,                0.68166,                0.99859,                 1.2848,                0.90245,                 1.0278,                0.46109,                0.39792,                0.34406,                0.16131,                  2.009,                 1.8251,                 1.8466,                 2.1021,                 2.3743,                 1.6844,               0.001802,               0.001802,               0.001802
                     53,                0.94496,                0.66156,                 1.0046,                 1.2048,                0.87417,                 1.0245,                  0.478,                0.43253,                0.37404,                0.16796,                 1.8696,                 1.8146,                 1.7334,                 2.0526,                 2.3072,                 1.6269,               0.001798,               0.001798,               0.001798
                     54,                0.96426,                0.67663,                0.99855,                  1.258,                0.89688,                 1.0199,                0.51105,                0.42561,                0.37241,                0.16806,                  1.906,                 1.8371,                 1.7345,                 2.0283,                 2.3213,                 1.6251,              0.0017941,              0.0017941,              0.0017941
                     55,                0.93054,                0.64976,                0.99073,                 1.1943,                0.83453,                 1.0062,                0.56876,                0.43599,                0.38521,                0.18111,                  1.836,                 1.7831,                 1.6528,                 2.0427,                 2.2444,                 1.5681,              0.0017901,              0.0017901,              0.0017901
                     56,                0.94087,                0.65883,                0.98737,                 1.2603,                0.88062,                 1.0049,                0.47931,                0.42363,                0.33533,                0.14603,                 1.9759,                 2.0048,                 1.7607,                 2.1267,                 2.4083,                 1.6231,              0.0017862,              0.0017862,              0.0017862
                     57,                0.93869,                 0.6607,                0.99435,                 1.1793,                0.81792,                 1.0165,                0.50146,                0.36678,                0.31184,                0.13087,                 2.0741,                 2.0846,                 1.8503,                 2.1789,                 2.5942,                 1.6558,              0.0017822,              0.0017822,              0.0017822
                     58,                0.90847,                0.66214,                0.97539,                 1.1753,                0.86011,                0.99341,                0.47511,                0.38408,                0.32231,                0.14529,                  2.005,                 1.9769,                 1.8331,                 2.0958,                 2.5233,                 1.6037,              0.0017782,              0.0017782,              0.0017782
                     59,                0.92198,                0.64539,                0.97621,                 1.1878,                0.81631,                 1.0024,                0.48254,                0.42215,                0.33217,                0.14406,                 2.0084,                 2.0727,                 1.8485,                  2.112,                 2.4571,                 1.6401,              0.0017743,              0.0017743,              0.0017743
                     60,                0.91909,                 0.6501,                 0.9841,                 1.1864,                0.81106,                 1.0089,                0.48995,                0.38224,                0.30587,                0.13364,                 2.0257,                 2.1512,                 1.8351,                 2.1215,                 2.5825,                   1.66,              0.0017703,              0.0017703,              0.0017703
                     61,                0.90952,                0.65746,                0.97374,                 1.1979,                0.84752,                0.99681,                0.47456,                0.41522,                0.33456,                0.14738,                 1.9669,                 1.9476,                 1.8001,                 2.0212,                 2.5151,                  1.633,              0.0017664,              0.0017664,              0.0017664
                     62,                0.90747,                0.62332,                0.97014,                 1.2084,                0.81945,                0.99097,                0.47282,                0.43945,                0.35136,                0.15077,                  1.984,                 1.8057,                 1.8777,                 2.0841,                 2.3747,                 1.6506,              0.0017624,              0.0017624,              0.0017624
                     63,                0.91779,                0.63092,                0.97569,                 1.2069,                 0.8374,                 1.0025,                0.53624,                0.46021,                0.38331,                0.16116,                 2.0266,                 1.7498,                 1.8836,                 2.0858,                  2.285,                  1.635,              0.0017584,              0.0017584,              0.0017584
                     64,                0.90848,                0.62512,                 0.9786,                 1.1618,                0.81582,                0.99942,                0.50638,                0.42907,                0.35854,                0.15759,                  1.969,                  1.782,                 1.7963,                 2.0496,                 2.3281,                  1.621,              0.0017545,              0.0017545,              0.0017545
                     65,                0.89496,                0.63073,                 0.9699,                  1.132,                0.81556,                0.97797,                0.48652,                  0.391,                0.31282,                0.15107,                 1.9859,                 1.9743,                  1.773,                  2.087,                 2.6037,                 1.5967,              0.0017505,              0.0017505,              0.0017505
                     66,                0.89434,                0.62613,                0.97548,                 1.1402,                 0.8181,                0.99581,                0.54274,                0.33564,                0.30032,                0.14372,                 2.0019,                  2.231,                  1.741,                  2.135,                 2.8781,                 1.6016,              0.0017466,              0.0017466,              0.0017466
                     67,                 0.8882,                0.60888,                0.95904,                 1.1369,                0.76467,                0.97765,                0.53399,                0.31142,                0.29278,                0.13162,                 2.0065,                 2.3549,                 1.7698,                 2.1093,                 3.0387,                 1.6166,              0.0017426,              0.0017426,              0.0017426
                     68,                0.92597,                0.65253,                0.97779,                 1.2207,                0.84309,                0.99978,                0.50191,                0.33218,                0.29734,                0.14046,                 1.9431,                 2.1096,                 1.7211,                 2.0227,                 2.8975,                 1.5368,              0.0017386,              0.0017386,              0.0017386
                     69,                0.91671,                0.63344,                0.96057,                 1.2283,                0.81668,                0.98783,                0.45847,                0.35986,                  0.317,                0.14139,                  1.999,                 1.9869,                 1.7357,                 2.1578,                 2.6085,                 1.6034,              0.0017347,              0.0017347,              0.0017347
                     70,                0.86955,                0.61679,                0.97022,                 1.1201,                0.79529,                0.99127,                0.54828,                  0.391,                0.37582,                0.15949,                 1.9725,                 1.8194,                  1.771,                  2.129,                 2.2893,                 1.6146,              0.0017307,              0.0017307,              0.0017307
                     71,                0.89897,                0.63529,                0.97212,                 1.1398,                0.80962,                0.99189,                 0.5627,                0.42907,                0.38225,                0.16718,                 1.9688,                 1.8184,                 1.7989,                 2.1519,                 2.2506,                 1.6837,              0.0017268,              0.0017268,              0.0017268
                     72,                0.90539,                0.62639,                0.96764,                 1.1618,                0.81655,                0.99209,                0.54181,                0.44983,                0.39455,                0.17464,                 1.9618,                 1.8012,                 1.7801,                 2.1304,                 2.1378,                 1.6742,              0.0017228,              0.0017228,              0.0017228
                     73,                0.89465,                0.62569,                0.96874,                 1.1475,                0.80432,                0.98975,                0.51645,                0.47674,                0.38957,                0.17018,                   2.02,                 1.8293,                 1.8138,                 2.1903,                  2.168,                 1.7269,              0.0017188,              0.0017188,              0.0017188
                     74,                 0.9301,                 0.6534,                0.98212,                  1.209,                0.84497,                 1.0089,                0.52813,                0.41522,                0.37734,                 0.1647,                 1.9914,                 1.8992,                 1.7974,                 2.1476,                    2.4,                  1.638,              0.0017149,              0.0017149,              0.0017149
                     75,                0.90083,                0.61018,                0.97819,                 1.1473,                0.77885,                0.99993,                0.50028,                0.38408,                0.33559,                0.13777,                 2.0324,                 1.9216,                 1.8744,                 2.2224,                 2.2817,                  1.719,              0.0017109,              0.0017109,              0.0017109
                     76,                0.91616,                0.63543,                0.97514,                 1.2015,                0.82449,                0.99099,                0.44688,                 0.3737,                0.29883,                0.13457,                 1.9825,                 2.0032,                 1.7871,                 2.1718,                 2.4195,                 1.6388,               0.001707,               0.001707,               0.001707
                     77,                 0.8514,                0.59094,                0.94866,                 1.1037,                 0.7643,                0.97076,                0.50703,                0.37716,                0.33328,                 0.1531,                 2.0124,                 1.8787,                 1.8289,                 2.1426,                 2.3774,                 1.6006,               0.001703,               0.001703,               0.001703
                     78,                0.87903,                 0.6008,                 0.9724,                 1.1358,                0.76093,                   0.99,                0.50074,                0.42561,                0.36276,                 0.1675,                 2.0442,                 1.7976,                  1.896,                 2.1909,                 2.2333,                 1.7006,               0.001699,               0.001699,               0.001699
                     79,                0.92465,                0.60903,                0.97135,                 1.2253,                0.80462,                0.99503,                 0.5898,                0.43781,                0.40086,                0.17943,                  1.945,                 1.6784,                 1.7744,                 2.1334,                  2.188,                 1.6223,              0.0016951,              0.0016951,              0.0016951
                     80,                0.86792,                0.59465,                0.95798,                 1.1177,                0.76914,                0.97707,                 0.5232,                0.46713,                0.37952,                0.18246,                 1.9113,                 1.6768,                 1.7374,                 2.0524,                 2.3303,                 1.5837,              0.0016911,              0.0016911,              0.0016911
                     81,                0.89317,                 0.6062,                0.96784,                   1.16,                0.78442,                0.98978,                0.56036,                0.44291,                0.39024,                0.18352,                  1.918,                  1.703,                 1.7845,                 2.0559,                 2.2051,                  1.642,              0.0016872,              0.0016872,              0.0016872
                     82,                0.82728,                0.56959,                 0.9469,                 1.0851,                0.72738,                0.97122,                0.50195,                0.44291,                0.38599,                0.17093,                 2.0042,                 1.7761,                  1.814,                 2.1403,                 2.2477,                 1.6555,              0.0016832,              0.0016832,              0.0016832
                     83,                 0.8507,                0.58095,                0.94701,                 1.1486,                0.77642,                0.97453,                  0.474,                0.45524,                 0.3511,                0.15884,                 1.9979,                 1.7822,                 1.8054,                 2.1863,                 2.1825,                 1.6663,              0.0016792,              0.0016792,              0.0016792
                     84,                0.87918,                0.58834,                0.95856,                 1.1586,                0.76844,                0.98124,                 0.5099,                0.41522,                0.35365,                0.16381,                 1.9216,                 1.7599,                 1.7717,                  2.095,                  2.238,                 1.6495,              0.0016753,              0.0016753,              0.0016753
                     85,                0.85486,                  0.597,                0.95227,                 1.1141,                0.78162,                 0.9717,                0.53815,                0.43599,                0.37755,                0.17806,                 1.8857,                 1.6583,                 1.7151,                 2.1131,                 2.1588,                 1.6353,              0.0016713,              0.0016713,              0.0016713
                     86,                0.87236,                 0.5971,                0.96287,                 1.1496,                0.78624,                0.97907,                0.47712,                0.42907,                0.35565,                0.15525,                 1.9919,                 1.6704,                 1.8504,                 2.1765,                 2.2239,                 1.6855,              0.0016674,              0.0016674,              0.0016674
                     87,                0.83463,                 0.5784,                0.94604,                 1.0863,                0.74064,                0.97129,                0.50209,                0.37684,                 0.3303,                0.14035,                 2.0375,                 1.8358,                 1.8695,                 2.1679,                 2.4798,                 1.7019,              0.0016634,              0.0016634,              0.0016634
                     88,                0.82245,                0.57154,                0.94685,                 1.0798,                0.72269,                0.96721,                0.52679,                0.42907,                0.36902,                0.16408,                 2.0027,                 1.7156,                 1.8055,                 2.1705,                 2.2924,                 1.6517,              0.0016594,              0.0016594,              0.0016594
                     89,                0.82625,                0.56317,                0.94254,                 1.0811,                0.73567,                 0.9633,                0.54145,                0.39632,                0.34208,                 0.1503,                 2.0543,                 1.7564,                  1.841,                 2.1887,                 2.3862,                 1.6696,              0.0016555,              0.0016555,              0.0016555
                     90,                0.81913,                0.57923,                0.95626,                   1.05,                0.73538,                0.98351,                 0.4657,                0.41522,                0.33494,                0.14898,                 2.0683,                  1.914,                 1.8668,                 2.1725,                  2.642,                 1.7027,              0.0016515,              0.0016515,              0.0016515
                     91,                0.83549,                0.57793,                0.95066,                 1.1087,                0.76528,                0.98114,                0.56917,                0.41176,                 0.3777,                0.17301,                  1.947,                 1.8279,                 1.7469,                 2.0635,                 2.3781,                 1.6188,              0.0016476,              0.0016476,              0.0016476
                     92,                0.85077,                 0.5804,                0.94772,                 1.1113,                0.76115,                0.97296,                0.56962,                0.42215,                0.38167,                 0.1827,                 1.9244,                 1.8291,                 1.7136,                 2.0563,                 2.2952,                 1.6013,              0.0016436,              0.0016436,              0.0016436
                     93,                0.85339,                 0.5747,                0.95169,                 1.0998,                 0.7235,                0.97371,                0.51186,                0.41176,                0.37389,                 0.1777,                 1.8866,                 1.7927,                 1.7514,                 2.0581,                 2.3952,                 1.6235,              0.0016396,              0.0016396,              0.0016396
                     94,                0.81419,                0.57506,                0.95032,                  1.035,                0.73324,                0.97142,                0.52625,                 0.3959,                0.37085,                0.17351,                 1.9234,                 1.8145,                   1.74,                 2.0606,                 2.5035,                 1.5969,              0.0016357,              0.0016357,              0.0016357
                     95,                 0.8574,                0.58699,                0.95838,                 1.1331,                 0.7619,                0.98871,                0.55936,                0.42168,                0.40434,                0.18254,                 1.9378,                 1.7285,                 1.7318,                 2.0932,                 2.2342,                 1.6241,              0.0016317,              0.0016317,              0.0016317
                     96,                0.86435,                0.58597,                0.95975,                  1.121,                0.76107,                0.98851,                0.55461,                0.43088,                  0.407,                0.18704,                  1.875,                 1.7426,                 1.6687,                 2.0784,                 2.2583,                 1.6113,              0.0016278,              0.0016278,              0.0016278
                     97,                0.86228,                0.59736,                0.95117,                 1.1098,                0.72247,                0.97758,                0.61221,                 0.4083,                 0.4172,                0.19214,                 1.8361,                  1.685,                 1.6393,                 2.0812,                 2.2748,                 1.5999,              0.0016238,              0.0016238,              0.0016238
                     98,                0.83024,                0.57631,                0.93803,                 1.0964,                0.73513,                0.95979,                 0.5547,                0.45258,                0.41561,                0.17688,                 1.9023,                 1.7335,                 1.7269,                 2.1064,                 2.3251,                 1.6235,              0.0016198,              0.0016198,              0.0016198
                     99,                0.82746,                0.56847,                0.93229,                 1.0774,                0.74128,                0.95404,                0.52355,                0.38408,                0.35817,                0.16184,                 1.9548,                 1.9699,                 1.7559,                 2.0656,                 2.5107,                 1.6161,              0.0016159,              0.0016159,              0.0016159
                    100,                0.84036,                 0.5774,                0.93374,                 1.1096,                0.77613,                0.96371,                0.58261,                0.37191,                0.37381,                0.17109,                 1.9699,                 1.9956,                 1.7557,                 2.1187,                 2.4737,                 1.6201,              0.0016119,              0.0016119,              0.0016119
                    101,                0.83946,                0.57053,                0.94615,                 1.1009,                0.73554,                0.97075,                0.61157,                0.37024,                0.37049,                0.17748,                 1.9721,                 2.0316,                 1.7513,                  2.154,                  2.579,                 1.6441,               0.001608,               0.001608,               0.001608
                    102,                 0.8539,                0.58978,                0.94659,                 1.1126,                0.75628,                0.97113,                 0.5623,                 0.3564,                0.36581,                0.16865,                 2.0565,                 1.9885,                 1.8327,                  2.135,                 2.6606,                 1.6412,               0.001604,               0.001604,               0.001604
