                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.4874,                 1.6281,                 1.2976,                 1.5501,                    2.6,                 1.1899,                0.40017,                0.03806,                0.08218,                0.03472,                  1.802,                 2.8942,                 1.5934,                 1.7589,                 3.8975,                 1.3489,             0.00093343,             0.00093343,             0.00093343
                     26,                 1.5284,                 1.6141,                 1.3139,                 1.6362,                 2.4819,                 1.1987,                0.43829,                0.06228,                0.07835,                0.03153,                 1.8865,                 2.9566,                 1.6965,                  1.788,                 3.8835,                  1.356,             0.00096951,             0.00096951,             0.00096951
                     27,                 1.5047,                 1.5908,                 1.3384,                 1.6347,                   2.45,                 1.2297,                0.40053,                0.06475,                0.08227,                0.03376,                 1.8287,                 2.8735,                 1.6019,                 1.7702,                 3.8115,                  1.344,              0.0010054,              0.0010054,              0.0010054
                     28,                 1.4882,                 1.5854,                 1.2814,                 1.6601,                 2.4871,                 1.1973,                 0.4677,                0.11073,                0.13043,                0.06566,                 1.7157,                 2.6654,                 1.5191,                 1.7139,                 3.6736,                 1.2839,              0.0010412,              0.0010412,              0.0010412
                     29,                 1.4807,                 1.5257,                 1.2929,                 1.6274,                  2.406,                 1.2179,                0.45415,                0.09502,                0.11099,                0.05552,                 1.7678,                 2.7194,                 1.6021,                 1.7433,                 3.7183,                 1.3472,              0.0010768,              0.0010768,              0.0010768
                     30,                 1.4639,                    1.6,                 1.2683,                  1.577,                  2.461,                 1.1721,                0.45795,                0.07958,                0.10285,                0.04917,                 1.7839,                 2.7763,                 1.5874,                  1.796,                 3.7213,                 1.3727,              0.0011122,              0.0011122,              0.0011122
                     31,                 1.4992,                 1.6142,                 1.2975,                 1.6441,                 2.4415,                 1.2041,                0.29769,                0.06228,                0.07218,                0.03153,                 1.8874,                 2.8037,                 1.7576,                 1.8218,                 3.7375,                 1.4422,              0.0011475,              0.0011475,              0.0011475
                     32,                 1.5064,                 1.5309,                  1.283,                 1.6594,                 2.3379,                 1.2141,                0.30133,                0.03806,                0.06459,                0.02718,                 1.9857,                 2.7974,                 1.7652,                  1.846,                 3.7035,                   1.39,              0.0011827,              0.0011827,              0.0011827
                     33,                 1.4679,                 1.4967,                 1.2613,                   1.63,                 2.3243,                 1.1846,                0.33623,                 0.0346,                0.07129,                0.02984,                 1.9396,                 2.8256,                 1.7001,                 1.8583,                  3.721,                  1.367,              0.0012176,              0.0012176,              0.0012176
                     34,                 1.4693,                 1.5218,                 1.2696,                 1.6369,                  2.323,                 1.2025,                0.14187,                0.09343,                 0.0475,                0.02101,                  1.965,                 2.8879,                 1.6644,                 1.8333,                 3.7217,                  1.374,              0.0012524,              0.0012524,              0.0012524
                     35,                  1.458,                 1.5307,                 1.2713,                  1.614,                 2.3341,                 1.1896,                0.01007,                0.47059,                0.02274,                0.00882,                 2.0958,                 3.4701,                 1.8815,                 1.9916,                 3.8954,                 1.4976,              0.0012871,              0.0012871,              0.0012871
                     36,                 1.4029,                 1.5123,                 1.2552,                 1.5416,                 2.2572,                 1.1914,                0.30876,                0.04498,                0.05723,                0.02662,                 2.0906,                 3.0561,                 1.8039,                 1.9223,                 3.7087,                 1.4393,              0.0013216,              0.0013216,              0.0013216
                     37,                 1.5175,                 1.5218,                 1.3039,                 1.6711,                 2.2743,                 1.2334,                0.19812,                0.05536,                0.06259,                0.02603,                 2.1592,                 2.9855,                 1.9313,                 1.9626,                 3.6085,                 1.4463,              0.0013559,              0.0013559,              0.0013559
                     38,                  1.552,                 1.5646,                 1.2984,                 1.7375,                  2.324,                 1.2338,                0.34743,                0.05527,                0.08056,                 0.0383,                 2.1946,                 2.5988,                 1.8526,                  1.984,                 3.5161,                 1.5007,              0.0013901,              0.0013901,              0.0013901
                     39,                 1.5563,                 1.6098,                 1.3355,                 1.6771,                 2.3289,                 1.2472,                0.40322,                0.10053,                0.11051,                0.04253,                 2.0538,                 2.5694,                  1.765,                 1.9262,                 3.5492,                 1.3826,              0.0014241,              0.0014241,              0.0014241
                     40,                 1.4608,                 1.4946,                 1.2835,                  1.624,                 2.1917,                 1.2099,                0.39663,                0.07958,                0.11836,                0.05614,                 2.0041,                 2.5421,                  1.694,                 1.9681,                 3.4836,                 1.4723,               0.001458,               0.001458,               0.001458
                     41,                 1.5104,                 1.5167,                 1.2834,                 1.6618,                 2.1704,                 1.2232,                0.35805,                0.13841,                0.11165,                0.04562,                 1.9352,                 2.5995,                 1.7144,                 1.8546,                 3.4632,                 1.4785,              0.0014917,              0.0014917,              0.0014917
                     42,                 1.4769,                 1.4757,                 1.2875,                 1.6097,                 2.1574,                  1.199,                0.25365,                 0.1129,                0.08407,                0.03627,                 2.0829,                 2.5341,                 1.8727,                 1.9935,                  3.472,                 1.5958,              0.0015252,              0.0015252,              0.0015252
                     43,                 1.4601,                 1.4732,                 1.2912,                 1.6063,                 2.1306,                 1.2293,                0.20492,                0.08919,                0.06835,                 0.0281,                 2.1999,                 2.7119,                 2.0629,                 2.1503,                 3.5274,                 1.7006,              0.0015586,              0.0015586,              0.0015586
                     44,                 1.4198,                 1.4477,                 1.2715,                 1.5903,                 2.1022,                 1.2048,                0.26423,                0.11765,                0.08998,                0.03003,                 2.2053,                 2.8484,                 1.9554,                 1.9978,                 3.6166,                 1.6038,              0.0015919,              0.0015919,              0.0015919
                     45,                 1.4344,                 1.4244,                 1.2628,                 1.5717,                 2.0753,                 1.1927,                0.17852,                0.12708,                0.07176,                0.02028,                 2.2155,                 2.7824,                 2.0005,                 2.0576,                 3.5548,                 1.5804,              0.0016249,              0.0016249,              0.0016249
                     46,                 1.5109,                 1.4227,                 1.2839,                 1.6473,                 2.0404,                 1.2076,                 0.2806,                0.15571,                0.08379,                0.02894,                 2.2472,                 3.0041,                 2.0872,                 2.0272,                  3.552,                 1.6005,              0.0016578,              0.0016578,              0.0016578
                     47,                 1.4862,                  1.429,                 1.2647,                 1.6044,                 2.0244,                 1.1921,                0.29284,                0.15571,                0.09253,                0.02716,                 2.2936,                 2.9554,                 1.9633,                 2.0982,                 3.5423,                 1.6697,              0.0016906,              0.0016906,              0.0016906
                     48,                 1.4412,                 1.3957,                 1.2582,                 1.5637,                  1.995,                 1.1864,                0.11644,                0.04152,                0.02417,                0.00667,                 2.6502,                 3.6016,                 2.5036,                 2.4987,                 3.9837,                 2.0265,              0.0017232,              0.0017232,              0.0017232
                     49,                 1.4044,                  1.321,                 1.2246,                 1.5733,                 1.8912,                 1.1738,                 0.1351,                0.08651,                0.03687,                 0.0107,                 2.3986,                 3.4737,                 2.1732,                 2.1845,                 3.8388,                 1.7302,              0.0017556,              0.0017556,              0.0017556
                     50,                 1.4138,                 1.3401,                 1.2348,                 1.6172,                 1.9186,                 1.1906,                0.17507,                0.13149,                0.08021,                0.02411,                  2.458,                 2.6595,                 2.1841,                  2.294,                 3.3859,                 1.7761,              0.0017879,              0.0017879,              0.0017879
                     51,                 1.5141,                 1.4281,                 1.2835,                 1.6917,                 1.9979,                 1.2157,                0.17723,                0.08304,                0.05053,                0.01479,                 2.6063,                 2.8316,                 2.1026,                  2.424,                 3.4991,                 1.6676,               0.001802,               0.001802,               0.001802
                     52,                 1.4384,                 1.3894,                 1.2395,                 1.6164,                 1.9307,                 1.2026,                0.15501,                0.14187,                0.06443,                0.01919,                 2.5047,                 2.7542,                 2.3501,                 2.2587,                 3.4526,                 1.7489,               0.001802,               0.001802,               0.001802
                     53,                 1.4254,                  1.361,                 1.2695,                 1.6052,                 1.8676,                 1.2243,                0.10989,                0.15225,                0.05236,                 0.0162,                 2.4051,                 3.1625,                 2.3044,                 2.2117,                 3.5177,                 1.7153,               0.001798,               0.001798,               0.001798
                     54,                 1.4507,                 1.3602,                 1.2549,                 1.6379,                 1.8793,                 1.2036,                0.15758,                0.16609,                0.06797,                0.02143,                 2.3749,                 3.4759,                 2.1248,                 2.2606,                 3.5172,                 1.7692,              0.0017941,              0.0017941,              0.0017941
                     55,                 1.4609,                 1.3271,                 1.2797,                 1.6582,                 1.8376,                 1.2489,                0.21459,                0.12457,                0.07407,                0.02299,                 2.4035,                 3.2187,                 2.1109,                 2.1675,                 3.4348,                 1.6816,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.4726,                  1.364,                 1.2791,                 1.6226,                 1.8885,                 1.2231,                0.17624,                0.13841,                0.06081,                0.01942,                 2.4228,                 3.4292,                 2.1424,                 2.3254,                 3.4869,                 1.7869,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.4218,                 1.3259,                 1.2363,                 1.5816,                  1.833,                 1.1847,                0.17464,                0.19723,                0.08331,                0.02431,                 2.4174,                 3.4931,                 2.2841,                 2.3564,                 3.4433,                 1.9253,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.3901,                 1.2878,                 1.2277,                 1.6107,                 1.7787,                 1.1898,                0.28954,                0.16263,                0.09941,                0.03555,                 2.4167,                 3.7501,                 2.2602,                 2.4198,                 3.4725,                   1.95,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.4177,                 1.2711,                 1.2618,                 1.6392,                 1.7796,                 1.2198,                0.21685,                0.16609,                0.06862,                0.02375,                 2.4501,                 3.4372,                 2.2508,                 2.4335,                 3.5351,                 1.8908,              0.0017743,              0.0017743,              0.0017743
                     60,                 1.4069,                 1.2232,                 1.2166,                  1.608,                 1.7214,                 1.1756,                0.13712,                0.15571,                0.05711,                 0.0203,                 2.5202,                 3.4034,                 2.4347,                 2.3339,                 3.6067,                 1.8283,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.3845,                 1.2807,                  1.227,                 1.6093,                 1.7362,                 1.1869,                0.18364,                0.18685,                0.08655,                0.03053,                 2.4404,                 3.3897,                 2.3195,                 2.2651,                 3.4044,                 1.8139,              0.0017664,              0.0017664,              0.0017664
                     62,                   1.43,                 1.2673,                 1.2453,                 1.6378,                 1.7461,                 1.1957,                0.23604,                0.19377,                0.10484,                0.03879,                 2.3562,                 2.9999,                 2.1385,                 2.2626,                 3.3215,                 1.7198,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.4375,                 1.3321,                 1.2622,                 1.6231,                 1.7846,                 1.2129,                0.22152,                0.20415,                0.12487,                0.04774,                 2.2921,                 2.5534,                 1.8642,                 2.3763,                 3.1225,                 1.7028,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.3742,                 1.2727,                 1.2312,                 1.5322,                 1.7065,                 1.1894,                0.23603,                0.22491,                0.12398,                0.04355,                 2.3777,                 2.6398,                 1.9799,                 2.3019,                 3.1827,                 1.6856,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.3245,                  1.165,                 1.1889,                 1.5314,                 1.5952,                 1.1644,                0.19233,                0.20069,                0.11747,                0.04065,                 2.3954,                 2.6511,                   2.11,                 2.3929,                 3.1494,                 1.8768,              0.0017505,              0.0017505,              0.0017505
                     66,                 1.3688,                 1.2057,                 1.2194,                 1.5454,                  1.643,                 1.1836,                 0.1814,                0.18685,                0.10105,                0.03507,                 2.4263,                 2.6043,                 2.2793,                 2.3211,                 3.2224,                  1.906,              0.0017466,              0.0017466,              0.0017466
                     67,                 1.3979,                 1.2034,                 1.2176,                 1.6159,                 1.6348,                 1.1922,                0.14289,                0.18685,                0.07118,                0.02335,                 2.4728,                 2.6858,                 2.2917,                 2.3375,                 3.2819,                 1.8906,              0.0017426,              0.0017426,              0.0017426
                     68,                 1.3386,                  1.209,                 1.1931,                 1.5362,                 1.6482,                 1.1737,                0.18087,                0.20069,                0.08814,                0.03357,                  2.429,                 2.6498,                 2.2989,                 2.3482,                 3.3819,                 1.9019,              0.0017386,              0.0017386,              0.0017386
                     69,                 1.2902,                 1.1592,                 1.1785,                 1.5259,                 1.5947,                 1.1635,                0.17495,                0.21205,                0.10839,                0.04226,                 2.2835,                 2.7294,                 2.2024,                 2.1762,                 3.3327,                 1.8199,              0.0017347,              0.0017347,              0.0017347
                     70,                 1.3942,                 1.1885,                 1.2036,                 1.6005,                  1.638,                 1.1737,                0.18326,                0.24913,                 0.1089,                0.03333,                 2.3469,                 2.7937,                 2.2374,                 2.2403,                 3.1975,                 1.8968,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.3215,                 1.1686,                    1.2,                 1.5205,                  1.572,                  1.169,                0.21127,                0.19031,                0.09594,                0.03724,                 2.2751,                 2.7021,                 2.1354,                 2.0984,                 3.2397,                 1.7345,              0.0017268,              0.0017268,              0.0017268
                     72,                 1.3469,                 1.1768,                 1.2081,                 1.5569,                 1.5921,                  1.186,                0.26431,                0.24738,                0.13718,                0.05508,                 2.1824,                 2.7535,                  1.898,                 2.1751,                 3.0639,                   1.66,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.2779,                 1.1541,                 1.1604,                 1.4904,                 1.5657,                  1.158,                0.22743,                0.25952,                0.15453,                0.05637,                 2.1812,                 2.9288,                 1.9378,                 2.2031,                 3.2074,                  1.669,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.2589,                 1.1191,                 1.1629,                 1.4453,                  1.511,                 1.1461,                0.17182,                0.18685,                0.08633,                0.02806,                 2.2834,                 3.5829,                 2.0346,                 2.2738,                 3.5136,                 1.7585,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.2692,                 1.0958,                 1.1516,                 1.4769,                 1.4678,                 1.1344,                0.21851,                0.12111,                0.07371,                0.02829,                 2.3516,                 4.3819,                 2.1052,                 2.2624,                 3.7109,                 1.7452,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.3291,                 1.1328,                 1.1842,                 1.5665,                 1.5328,                 1.1661,                0.12614,                0.10727,                0.04587,                0.01736,                 2.4531,                 5.0765,                 2.2733,                 2.2431,                  3.935,                 1.7621,               0.001707,               0.001707,               0.001707
                     77,                 1.2639,                 1.0922,                 1.1692,                 1.5153,                  1.465,                 1.1494,                0.13173,                0.08997,                0.04399,                0.01659,                 2.4444,                 3.9514,                 2.2199,                 2.1818,                 3.9581,                 1.7573,               0.001703,               0.001703,               0.001703
                     78,                 1.2808,                 1.0776,                 1.1699,                 1.4995,                 1.4445,                 1.1631,                0.11405,                0.08304,                0.03398,                0.01334,                 2.4455,                  3.856,                 2.1648,                 2.1925,                 4.0375,                 1.7462,               0.001699,               0.001699,               0.001699
                     79,                 1.2859,                 1.1109,                 1.1667,                 1.4959,                 1.5039,                 1.1553,                0.10514,                0.13495,                 0.0389,                0.01472,                 2.4193,                 3.9262,                 2.1301,                 2.2811,                 3.9117,                  1.766,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.2554,                 1.0863,                 1.1516,                 1.4894,                  1.459,                  1.139,                0.18742,                0.14533,                0.07273,                0.02801,                 2.4198,                 3.3806,                 2.1381,                 2.2953,                 3.5082,                 1.7135,              0.0016911,              0.0016911,              0.0016911
                     81,                 1.2473,                  1.086,                  1.156,                 1.4819,                 1.4478,                 1.1454,                0.17198,                0.15917,                0.08041,                0.03346,                 2.4296,                 3.3105,                 2.1243,                 2.2688,                 3.5128,                 1.7295,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.2807,                 1.0592,                  1.161,                 1.4765,                 1.4418,                 1.1384,                0.11322,                0.17993,                0.05823,                0.02187,                 2.4562,                 3.3226,                 2.2192,                 2.2114,                 3.6322,                 1.7441,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.2804,                 1.0621,                 1.1499,                 1.5294,                 1.4161,                 1.1368,                0.10514,                0.15571,                0.05703,                0.02131,                 2.5979,                 4.0011,                 2.5927,                 2.3423,                  3.996,                 1.9776,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.2536,                 1.0423,                  1.149,                 1.4904,                 1.4086,                 1.1354,                0.20056,                0.21453,                0.08876,                0.03384,                 2.3459,                 3.6538,                 2.2191,                 2.1578,                 3.7202,                 1.7933,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.2402,                 1.0452,                 1.1266,                   1.48,                 1.3905,                 1.1144,                0.16603,                0.23875,                0.08349,                0.03455,                 2.2841,                 3.5903,                 2.1547,                 2.2743,                 3.6092,                 1.8762,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.2398,                 1.0261,                 1.1404,                  1.444,                 1.3588,                 1.1341,                0.17995,                0.21799,                 0.0857,                0.03469,                 2.2315,                  3.292,                 2.0955,                 2.2384,                 3.4854,                 1.8305,              0.0016674,              0.0016674,              0.0016674
                     87,                 1.2673,                 1.0587,                 1.1549,                 1.4682,                 1.4211,                  1.152,                0.18925,                0.20069,                0.09403,                0.03286,                 2.3137,                 3.4718,                 2.1489,                 2.2713,                 3.5639,                 1.8846,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.2239,                 1.0254,                 1.1199,                 1.4848,                  1.414,                 1.1242,                0.27736,                0.26298,                0.14488,                0.05765,                 2.2768,                 2.8153,                 2.1169,                 2.2056,                 3.0028,                 1.7192,              0.0016594,              0.0016594,              0.0016594
                     89,                 1.2902,                 1.0232,                 1.1492,                 1.5086,                 1.3924,                 1.1293,                0.28872,                0.25952,                0.16636,                0.06604,                 2.2091,                  2.536,                 1.9424,                 2.2069,                 2.8906,                 1.7565,              0.0016555,              0.0016555,              0.0016555
                     90,                  1.162,                0.95768,                  1.114,                 1.3846,                 1.3112,                  1.104,                0.28023,                0.24518,                 0.1547,                0.05594,                 2.2405,                 3.0446,                 2.0242,                  2.194,                  3.044,                 1.7889,              0.0016515,              0.0016515,              0.0016515
                     91,                 1.2239,                0.99953,                 1.1338,                 1.4362,                 1.3382,                 1.1256,                0.22996,                0.19031,                0.10399,                0.03993,                 2.3379,                 3.3778,                 2.0481,                 2.2441,                 3.4015,                 1.8049,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.2136,                0.98966,                 1.1325,                 1.4615,                 1.3788,                 1.1235,                0.24422,                0.21453,                0.13797,                0.04981,                 2.3835,                 2.8097,                 2.1149,                 2.3356,                 3.1548,                 1.7788,              0.0016436,              0.0016436,              0.0016436
                     93,                 1.2566,                 1.0262,                 1.1243,                 1.5095,                 1.3896,                 1.1285,                0.20719,                0.21107,                0.12241,                0.05041,                 2.2816,                 2.7715,                 2.0512,                 2.3035,                 3.2086,                 1.7241,              0.0016396,              0.0016396,              0.0016396
